formid,Type of Financial Product/Service Accessed,2  Did your cooperative facilitate access to this (____) financial Product/Service?,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,State,Cooperative_ID,username
ae39e264-b212-4db0-b480-a96fc32715df,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
dfa8e183-cfec-4136-9981-2a9e0fd13193,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
b743f32c-8b43-45ac-9998-281bfae77006,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
8a1d3b2a-a70f-4f2f-a422-165e87a9ee01,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
c0909730-92e7-411d-95cd-5d854bdd34f9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
278b69ae-a0d1-41f4-934b-4a7afb61a82a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
81c398cb-8fe8-4ac5-a25e-81f2110a1fd4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
6600ba3b-0af3-4603-b130-01fa6e4dd6da,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
b4a04a26-eb6b-4237-a683-a1fcc2b96f21,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
807f3fa6-0c93-4306-962c-89f2a82e5e67,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
d7fa637e-ba45-4cf2-8763-8a447f9f49d4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
fa320fd7-0a01-4407-bb6e-3b9f107c5fb1,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
8c01634d-365a-4384-a675-4860ba622bf4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
8f0b0506-5770-42d7-8a50-73676acac21a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
4b452727-6692-4e0c-b6c2-3d5cc598ecca,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
81799566-686c-4d59-b666-7378d24d3dcf,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
822306a9-dc27-46b2-a560-1fa99db49a30,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
6dbbedd3-79cc-476a-ab6f-f7fd17ce614d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
5e1eb74c-e28a-49c5-990d-632773d87289,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
f4be6a1d-9027-4613-8a34-e0c65ff246ba,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
c1ecfb21-087e-44a9-8940-d4bcd5984aa7,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
d5cbdfbb-21f5-4018-9a73-a4c7dd18c218,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
89ecc6ec-b201-4f88-b77d-92e7511ad9d9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
ec488564-02f5-481d-b93d-b394c669023d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
7da0c2dd-2262-4e62-8b4c-5c9b6db52b4f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
1538c688-7bef-43fb-8ed8-c4fa9bb1e41b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
0835daa8-7f87-40a8-9963-cbb9080d10a7,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
a8061c18-996a-4bdc-b17f-2a053f86acb5,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
b41283b9-ecc0-4cae-be04-e91ba1083aad,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
29245aa9-7bb7-450c-ac05-da24b12a670d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
5583c863-ffed-40e0-b559-0661a06dae94,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
5dda2697-bfd1-4bb6-bfda-e97e6c7dc745,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
ea0fde47-e54a-492f-83b8-870d17cdee5c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
1ea5327a-13f2-465d-8618-ada56e7efbf5,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
0617cf35-76d9-4123-82d0-5330f357eea9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
f359f4ca-8552-4e35-9e28-3f52e94ddf3a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
c24a8806-4cc8-4f7a-8fb6-60232de93141,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
98e786dc-e7a4-447a-9979-3efc92119df1,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
00110d9b-c2de-448e-a0d9-c4c42064e9f3,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
5038c333-2f90-4219-bb50-54d4fe0950d6,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
86e966f1-e2e2-46e1-9c57-febd69d8ab1b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
6b95bc4a-f5ba-4fd1-9fdb-20092fc62fb4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
7ef9549c-f9da-4b0e-8234-44eae1cddcdf,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
466fac4c-3615-40c9-a37c-2ebfa1df86e2,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
fa089424-b98e-486c-a2c1-fd4db0c5c821,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
fdda0430-6e00-4004-b2a3-a7a03f5d966f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
0e99a3b3-ef3f-42e1-9898-bd77bb71a760,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
c1bef4ef-d07d-4a85-8868-38005bbee462,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
7cdbd922-3404-4b86-8518-edc10b7d9b94,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
216c73fb-2555-4c7a-bd64-4159bfe36757,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
32c90dc6-dc15-4734-8c1b-c2f52328d0b1,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
57c3ce52-7dea-4003-9aa3-0dd905265e22,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
864cee8b-61d7-4619-bc9d-9a54ad746b2f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
17070ea8-ee5f-49a2-8362-df4a42f17264,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
16c4ae96-d48b-4b72-a1b6-b369a3e3c868,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
5600b43c-8bad-4b02-99b1-0012efc0c771,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
753a1981-bdf1-4dc8-b0d1-20bbd2f1e632,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
2bbda2fb-32a3-4142-889d-0655ea946562,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
eef3588c-fad7-4d8e-9ae2-8123d350308f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
b6fe0a68-c8dc-418d-8582-28d204a5c240,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan08
19619f31-ed1b-4f96-900c-5b3194143f8d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
f376fed4-72c0-4e81-ae2f-d2516365c3f8,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
22942638-39ef-4857-8fe1-3e82c941ea44,Deposit_Account,Yes,2024-07-04,,1,1,,,1,1,1,1,,,Yes,,Bauchi,,gan10
b1a011a3-3814-4c2f-a6af-00653845fde6,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
7f572f0b-6bb2-4ccb-9203-c3ed7aaf7e73,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
2050959b-37b9-4102-87e8-e27959493843,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
9bc1a6c4-8094-4989-89c2-3e3ed97b0e25,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
a325ab7a-2ae5-4aa7-b94a-cce85f8a864c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
608a42d2-c2ab-4378-a2bc-79b4f93f151a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
4223b509-fb51-4f56-8593-a5938b4a89eb,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
f6f23284-76a5-4d37-b099-cbee7b88e4e8,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
33c80b3c-2dd6-48eb-9db8-0caa200cb612,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
0834ba3a-3bf6-4066-b9d8-55813e218835,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
5832adaa-1ba0-4ca2-8cbd-b5f90021d0f8,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
bcb54508-ea8e-42a9-8998-b8c4ae637b34,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
483f3d83-0e7f-45f1-b562-076b185bb937,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
1399fe86-84eb-48b5-9048-59624cad95d6,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
65e94f64-b3b7-4879-8d59-2542751c6d2b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
965147ff-3678-4307-a4e3-14813dde73ac,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
3fa4fc8a-ded2-4dfb-8717-73e804dc6881,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
d9277e75-f481-42ec-bec2-f20e43b81e7e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
e38f9e98-3e36-4dc1-a283-5ebcf2adf6e6,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
d5338314-e427-4940-8f07-b915a5027b65,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
da85b724-32f0-4b74-919b-0d7cd687b062,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
1628410b-4180-40d0-bf42-582d1cf31bd2,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
ac9e5c99-3b4c-4158-b1b3-017b873b602b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
99fbda6f-3040-473d-b2d2-3ac7d44cc24e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
9b450c44-7762-486e-aee6-01e971c05c92,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
1a74c356-aa15-4ffb-a56e-b658a536ca11,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
46da2c1d-4cda-4d86-b17b-8d77bb45756e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,gan10
45281c15-4056-401e-88ed-23646d7737da,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
0603293e-a3bf-405b-b1d0-fabca8301982,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
0feef7a8-8628-48de-ab6d-03472bd734fb,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
df95c712-1dd5-46ba-9971-a68861d9ebc4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
e72581cb-67bb-40f5-b809-1e47096441e1,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c88b6711-38ee-41c4-92c7-ca62efed1664,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
1f8231e2-c24c-4971-ab9d-7f12ba0a207e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
7807bd1c-d4da-4995-8535-21352a28746b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
02c7467e-0693-44e5-adfc-2c718586704d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
e16af2e4-32b6-4bff-be70-15d59b46ff19,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
fadbd31e-cc5d-4281-bcac-d94fc9cb1c5a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
331fd042-6a91-46d1-87b2-3a2b95fb78ce,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
279530c8-bcc8-49e0-9584-a46a246dad9f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
0be81329-0adc-44c6-a303-c637a6b8cd9b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
bd2d32fd-9aab-4417-8916-54af5fdcdb3c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
9277d980-cc08-437d-ab85-1b4a97b96a8f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
acd853d0-6bbd-4288-9306-e1f71d67abfb,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
d6e68f79-bb4c-4206-b53c-f2fe69f24f17,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
af4179fc-2696-434f-ae20-9843e812f1ac,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
f24e2685-e15b-47fc-bb13-e78ae111d4c2,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
d04646b6-d05c-4a36-a27a-ea2b705c9dc7,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
4d7e51fb-5eaf-410e-bd1f-866cc3fe4e66,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
5fa46448-1ebb-42f7-835e-9068880ce62c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
5b6214e1-82f4-4f92-9dfe-38daa376fc0a,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
eea3bad7-57a5-46c1-96e2-35eb2355387e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
2a17e20c-3bb1-49fc-a325-a0cb27cfbc89,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
63772aaa-bb18-43b9-84a2-833b7d8f401b,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
40cd53b7-7df2-41a2-8889-c9d8444a44ae,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c22eb1c2-ddb5-4188-b3cb-d7378d1f911c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
22631493-43df-41d9-9f6a-dc8a8f4c6f59,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
8504a4e5-496b-43f4-8ba2-03477e688b5e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
fd9e5ecf-9152-4c25-b36c-9bdc8e2c8a67,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
f51d9225-65bb-41d1-b608-adb92b93854e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c2d5d73f-8d11-41b2-bc39-2b49deb5a099,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
25b290ff-d75d-411d-832a-d1d83ef83f24,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
5ffac201-655d-4105-813f-d5addb7133a0,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
169ee965-4c17-4a80-b109-a23683c6de28,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
7864364f-9215-47ad-93c2-5587fc37425c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
599a07d4-4f9f-4bf3-95af-c91fcef427b9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
57dbbb89-1423-41ee-9662-b9036e48d057,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
ae7ce5b8-894f-41af-a4c1-2db7228d0370,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
998b22ff-6e2c-4716-89b5-2d4f19c9d1bb,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c43baf79-87fd-46ba-8fcb-9134dfd91e12,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c513f854-e82f-4a96-931b-57ad6e5caba0,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
cb481341-98d9-4058-8beb-6073ccf4aa8f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
ad11567a-191d-4f4d-9a4a-a88e539f0622,Deposit_Account,Yes,2024-07-04,,1,1,1,,,1,1,1,,,Yes,,Kano,,gmm48
987808c8-35d5-4c57-8a55-91902313464d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
9c4be01d-87c7-4a52-9ea4-bd9c6f1d594e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
38b66f17-55a2-4459-b65c-4320de393eda,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
ae60f5b3-a2a7-462e-9d72-c0412b9e3846,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
59cf7356-5de3-434b-9804-57c6aa9f6305,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
afc7354f-db10-4756-9dfe-b200ac2ef713,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
480d8409-f060-4d5b-b317-53d707605593,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
3551794d-2d45-400e-bbb7-bd7f2628130c,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
e558fb0a-6e57-4202-b10b-5068bca0d9e0,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
2b0a4a30-33ee-48d2-8378-11dc54902926,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
b65dfdbc-fc71-4508-8a22-d07de8d97db9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
23389b06-ea53-458d-b506-9c5505dc5136,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
e90038f9-0317-4563-aaf7-5fba29068eb4,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
e0b14290-ba2f-436d-9cbb-5a838c17bab5,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
b6213698-95f4-46ed-8366-f4ff306f51bf,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
3b91d3ef-746d-48fc-a287-7f213e8ec139,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
89df7dd3-2e39-45c5-bbde-46260229038e,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
591c6b81-e9e6-462a-8f85-29c78d14e7ca,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
7c9c08de-fda8-4d62-8454-726e7211331f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
7d4cd77b-6e89-4eb8-9f76-9014c037cf11,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
d3e06d75-d20b-4a71-8b4a-58c1fe47089f,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
f4556fbe-51b5-48ec-9add-fc7c2a690ecf,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
25177c9a-2f57-4bd7-b572-0f7588c35e17,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
28203074-cd45-4352-bac0-3e3464858c88,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
ac24c7b8-8504-4c40-b9db-d1c71b7438d9,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
2df3c0ff-8c43-4621-96f4-9923f0bd64e7,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
60c4c17f-16e8-46ab-adbd-2c2a859e3303,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
5b0b3894-41de-4d16-846d-4f6c797fb6c6,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
eb0c0e00-0c5f-4a2b-926a-15ada57ec089,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
d1b396f8-00da-4009-a31e-d8c52ef7ec9d,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
ee2fd7a4-a76a-4ce1-bedc-5f6f051f0cae,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c167cb74-3f32-401b-bfc6-bbe0d75561d8,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
3aca56ae-26e0-4c28-971a-ce1a21b78d27,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
c9d9220d-dbc9-4d69-ad56-19904b286b16,Deposit_Account,Yes,2024-07-04,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm48
