formid,CoopAgeGroup,Natureofyourcooperativesmembersenterprises,State,LocationType,JointVenture,MajorBusinessArea,HaveElectedExco,Ownanactivebankaccount,Implementing_partner,State-IP,GenCooperativeUniqueID,CoopGender,Registration_Date,completed_time,started_time,username,received_on
20ff9dfb-0f26-424e-8f46-6dcedb38204e,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinBOYX04,Female,2024-02-20,20/02/2024 14:09,20/02/2024 13:56,rin23,20/02/2024 20:26
7524b377-de5a-423a-9be4-53a4f946b2d0,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaH04S06,Female,2024-02-20,20/02/2024 08:43,20/02/2024 08:31,ika27,20/02/2024 20:28
304b038c-a7c3-43ee-b551-310c51b1a841,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,TudFV5530,Female,2024-02-20,20/02/2024 15:31,20/02/2024 15:15,tun33,20/02/2024 20:30
34f1351f-d427-4615-b067-54649e017a93,Youth,Producers/Processors,Kano,Rural,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,TudZ2NW43,Female,2024-02-20,20/02/2024 18:01,20/02/2024 17:54,tun33,20/02/2024 20:33
8a22f5ea-cf14-4268-b106-91c631268fed,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Rin97MA30,Female,2024-02-20,20/02/2024 20:34,20/02/2024 20:22,rin21,20/02/2024 20:34
dfb3ac7a-3dff-41b3-b404-250f6dcb8e7e,Youth,Producers/Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaBBBJ09,Female,2024-02-20,20/02/2024 07:23,20/02/2024 07:05,ika31,20/02/2024 20:36
0716f7d5-d061-480e-b6bf-d29d9d4a4622,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,Ika7XDJ26,Female,2024-02-20,20/02/2024 12:02,20/02/2024 11:52,ika27,20/02/2024 20:36
50a76792-7184-40b4-9dff-49fc304c74d3,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BagWNKH25,Female,2024-02-20,20/02/2024 19:37,20/02/2024 18:28,rig02,20/02/2024 20:39
0ba43991-4fd1-4379-a909-bd75f8051bd7,Youth,Producers/Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaRUBI28,Female,2024-02-20,20/02/2024 08:11,20/02/2024 08:01,ika31,20/02/2024 20:40
d79d37c0-db99-473a-bdb1-a21e3b6ff466,Youth,Processors,Jigawa,Rural,Yes,Processing,No,No,WOFAN,Jigawa-WOFAN,JahC2L906,Female,2024-02-20,20/02/2024 20:27,20/02/2024 20:19,jah75,20/02/2024 20:40
ff26eda1-c837-4698-8a87-41546b2a906d,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinLA5C53,Female,2024-02-20,20/02/2024 15:44,20/02/2024 15:15,rin27,20/02/2024 20:45
ecced447-6b7c-47d8-9a20-289d8914fa3f,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,RinDFOB11,Female,2024-02-20,20/02/2024 20:49,20/02/2024 20:39,rin12,20/02/2024 20:52
fa50b09d-cee1-4aa0-a4bf-998744410256,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirNDRZ21,Female,2024-02-20,20/02/2024 20:53,20/02/2024 19:28,kir14,20/02/2024 20:53
c6cd84a0-9233-470d-a561-539a8d433f4c,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinY2WV34,Female,2024-02-20,20/02/2024 18:54,20/02/2024 18:41,rin14,20/02/2024 20:53
803180f1-8ff9-4276-9470-705cd9608a78,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirCW3123,Female,2024-02-20,20/02/2024 20:54,20/02/2024 19:22,kir14,20/02/2024 20:54
9bca06c6-24e8-4730-8fc6-600db09b263c,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirD53702,Female,2024-02-20,20/02/2024 20:55,20/02/2024 18:51,kir14,20/02/2024 20:55
cdc6b9bd-5236-4cc0-9e71-d9439dc5d485,Youth,Producers,Kaduna,Urban,Yes,Agro-Input_Dealer,Yes,No,WOFAN,Kaduna-WOFAN,IkaXQYN28,Female,2024-02-20,20/02/2024 06:37,20/02/2024 06:31,ika18,20/02/2024 20:56
506815d9-bb25-4a03-89a0-8ae89e4dfcd6,Youth,Producers/Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaJZ1I48,Female,2024-02-20,20/02/2024 13:21,20/02/2024 12:53,ika31,20/02/2024 20:56
3d731d6f-0bdf-4061-a012-010e8c78f09a,Youth,Producers,Jigawa,Rural,Yes,Production,No,No,WOFAN,Jigawa-WOFAN,JahE6HA44,Female,2024-02-20,20/02/2024 14:54,20/02/2024 14:48,jah42,20/02/2024 20:56
6ed3a4d4-e428-4ae5-bd4c-02f06a686b5b,Youth,Producers,Kaduna,Urban,Yes,Mechanization_service_provider,Yes,No,WOFAN,Kaduna-WOFAN,Ika9AK726,Female,2024-02-20,20/02/2024 09:28,20/02/2024 09:17,ika18,20/02/2024 21:00
ed7c4114-329b-469a-92f5-5a28c91cb1a4,Youth,Marketers,Jigawa,Rural,Yes,Agro-Trader,Yes,Yes,WOFAN,Jigawa-WOFAN,JahPTCV19,Female,2024-02-20,20/02/2024 14:17,20/02/2024 14:05,jah81,20/02/2024 21:00
fac92ece-9226-4fa1-9515-dc037c084a91,Youth,Processors,Kaduna,Rural,Yes,Processing,Yes,No,WOFAN,Kaduna-WOFAN,IkaU6FC52,Female,2024-02-20,20/02/2024 15:20,20/02/2024 14:58,ika27,20/02/2024 21:01
fb7adc85-8611-4f39-84c0-d33596afaffe,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebEA9G14,Female,2024-02-20,20/02/2024 19:28,20/02/2024 19:20,tun22,20/02/2024 21:02
670dda46-1ff7-4fe6-a50b-cd729a97b4d1,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinDUPT18,Female,2024-02-20,20/02/2024 20:55,20/02/2024 20:45,rin28,20/02/2024 21:03
e00e1e47-6693-407e-9c18-ddfabb88ee38,Youth,Producers/Processors,Bauchi,Urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,BauHAOF28,Female,2024-02-20,20/02/2024 15:45,20/02/2024 13:17,bau16,20/02/2024 21:07
40ca9b6f-6859-4fe0-aa0b-7474dba1f7b8,Youth,Processors,Kano,Peri_urban,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,Beb3SSG50,Female,2024-02-20,20/02/2024 18:45,20/02/2024 18:31,tun09,20/02/2024 21:09
7896593e-91da-4366-82fa-d830cee62050,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,Beb0B1E36,Female,2024-02-20,20/02/2024 20:01,20/02/2024 19:30,tun25,20/02/2024 21:09
351f4538-9e51-497f-8612-f36f130878b4,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinY1W051,Female,2024-02-20,20/02/2024 21:09,20/02/2024 21:00,rin14,20/02/2024 21:09
04171030-3d04-4c18-bcc3-769f9437d2e3,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,BagLQM651,Female,2024-02-20,20/02/2024 21:09,20/02/2024 21:00,rig17,20/02/2024 21:09
3b935050-302e-4501-9dbc-bbaef72b0193,Youth,Processors,Kano,Peri_urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,BebG9M522,Female,2024-02-20,20/02/2024 15:42,20/02/2024 13:27,tun09,20/02/2024 21:10
de4ad60b-c19d-48ea-950a-c75aa498710b,Youth,Marketers,Jigawa,Rural,No,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah437952,Female,2024-02-20,20/02/2024 14:14,20/02/2024 13:29,jah80,20/02/2024 21:13
7ef6a61c-6199-4f22-aec7-91b991478454,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,Ika1HZR01,Female,2024-02-20,20/02/2024 18:10,20/02/2024 17:54,ika27,20/02/2024 21:15
24992a15-2561-4ea5-868f-ba2d8b602740,Youth,Producers/Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaA0NB57,Female,2024-02-20,20/02/2024 17:00,20/02/2024 16:47,ika31,20/02/2024 21:18
776968b2-7139-43a5-a3b9-827d2b24d415,Youth,Producers/Processors,Kaduna,Rural,Yes,Mechanization_service_provider,Yes,Yes,WOFAN,Kaduna-WOFAN,Ika30GY08,Female,2024-02-19,19/02/2024 11:49,19/02/2024 11:18,ika17,20/02/2024 21:19
802026e0-568f-4f13-9f87-537278883e43,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,RinAPRE57,Female,2024-02-20,20/02/2024 17:31,20/02/2024 16:53,rin24,20/02/2024 21:19
c4374697-8df1-41d1-b53b-969e5fb65532,Youth,Producers/Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,TauMA4Z53,Female,2024-02-20,20/02/2024 19:35,20/02/2024 19:30,tau20,20/02/2024 21:21
a4fa7681-b7af-4c80-8705-a8f962e1050a,Youth,Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,TauMY6841,Female,2024-02-20,20/02/2024 19:46,20/02/2024 19:39,tau20,20/02/2024 21:21
8cee10a3-1daa-439a-a147-08dd49aef61b,Youth,Marketers,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,TauT6OR30,Female,2024-02-20,20/02/2024 20:19,20/02/2024 19:35,tau20,20/02/2024 21:21
ad8d2d86-8929-4cff-8205-3fd46a268129,Youth,Marketers,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,KurVHX914,Female,2024-02-20,20/02/2024 18:43,20/02/2024 18:36,kur09,20/02/2024 21:23
33431fed-ed43-4320-bc88-9c2cc2a95258,Youth,Producers,Kano,Rural,No,---,Yes,Yes,WOFAN,Kano-WOFAN,TofMH4E20,Female,2024-02-20,20/02/2024 21:25,19/02/2024 16:55,tof71,20/02/2024 21:25
89fddab2-95a0-41f1-9b2f-85e7a13dd567,Youth,Processors,Kaduna,Rural,No,---,No,No,WOFAN,Kaduna-WOFAN,Ika4QAO04,Female,2024-02-20,20/02/2024 19:58,20/02/2024 19:30,ika11,20/02/2024 21:29
ec2e4d21-df5a-4ca8-8ae6-88e63d77200d,Youth,Producers/Processors,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,Tof3RHZ34,Female,2024-02-20,20/02/2024 21:30,20/02/2024 21:21,rig08,20/02/2024 21:30
d5b36c01-e978-4234-867f-bde474a8df34,Youth,Processors,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,TofK43500,Female,2024-02-20,20/02/2024 21:32,19/02/2024 17:04,tof71,20/02/2024 21:32
2a468ae9-9ac2-4464-8d2b-c8116aea8adf,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Beb2CKM50,Female,2024-02-20,20/02/2024 08:01,20/02/2024 07:53,kir01,20/02/2024 21:34
9d979d30-e0bd-4306-b4b5-e15fbbe91110,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,No,Yes,WOFAN,Jigawa-WOFAN,RinB2VA55,Female,2024-02-20,20/02/2024 21:35,20/02/2024 21:03,rin19,20/02/2024 21:35
28bef340-eb2f-49fe-ac53-4bd3cc2b0eeb,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahO0WO24,Female,2024-02-20,20/02/2024 21:27,20/02/2024 21:20,jah83,20/02/2024 21:39
754de4f0-956b-4982-92d3-274a7701ee0c,Youth,Processors,Kaduna,Rural,No,---,Yes,No,WOFAN,Kaduna-WOFAN,Ika01E308,Female,2024-02-20,20/02/2024 20:18,20/02/2024 11:47,ika19,20/02/2024 21:41
9f5a0317-1ac3-4424-b1a5-a1a4629a5eb7,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah5P7T51,Female,2024-02-20,20/02/2024 14:37,20/02/2024 14:29,jah46,20/02/2024 21:42
2fdcc0d4-9257-44af-acf7-8f6b9639aadd,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahN3WN53,Female,2024-02-20,20/02/2024 14:44,20/02/2024 14:37,jah46,20/02/2024 21:42
b9e501dd-a163-40a5-941c-78bfdca7c336,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahW58Z02,Female,2024-02-20,20/02/2024 14:58,20/02/2024 14:54,jah46,20/02/2024 21:42
e98e2cf6-0362-4a6c-ab5b-2b37fdccf833,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah697F02,Female,2024-02-20,20/02/2024 17:27,20/02/2024 17:23,jah46,20/02/2024 21:43
130b070e-1a99-441b-b13a-9e8db71f277d,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahJTQZ06,Female,2024-02-20,20/02/2024 17:32,20/02/2024 17:28,jah46,20/02/2024 21:43
8687538c-7e5d-4cde-a8ee-0c7e8af48879,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Kir8DBY42,Female,2024-02-20,20/02/2024 21:46,20/02/2024 21:37,kir22,20/02/2024 21:46
e3b8177c-6324-40e5-b046-75ab3897ccc7,Youth,Producers,Kano,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Kano-WOFAN,BebYZOP25,Female,2024-02-20,20/02/2024 18:27,20/02/2024 17:45,kir13,20/02/2024 21:47
56e074d2-b28f-4f0d-8f8e-1e8f4a9b9f92,Youth,Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kur6TF959,Female,2024-02-20,20/02/2024 16:58,20/02/2024 16:41,kur03,20/02/2024 21:47
84bac893-acf4-4659-875d-32e8e0183c7e,Youth,Producers/Processors,Bauchi,Rural,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,TafMS2K56,Female,2024-02-20,20/02/2024 11:43,20/02/2024 10:36,taf04,20/02/2024 21:47
d0b9dd26-3171-4bc6-a6b5-ecd356af2eef,Youth,Producers/Processors,Bauchi,Peri_urban,No,---,No,No,WOFAN,Bauchi-WOFAN,TorG37J35,Female,2024-02-20,20/02/2024 21:22,20/02/2024 21:00,tor04,20/02/2024 21:47
cbc864c9-79f4-4106-99ac-53423b51b08b,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,Tud1SEQ01,Female,2024-02-20,20/02/2024 08:37,20/02/2024 08:30,tun01,20/02/2024 21:49
a10b15a3-2a28-47b9-9e52-b17a657546f9,Youth,Producers,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,GarECL906,Female,2024-02-20,20/02/2024 16:06,20/02/2024 15:54,bun18,20/02/2024 21:52
a393b848-9faf-4541-80c9-5beb110f3a21,Youth,Marketers,Kaduna,Rural,No,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaMNLU02,Female,2024-02-20,20/02/2024 11:43,20/02/2024 11:26,ika23,20/02/2024 21:58
0fc666b7-46df-4810-98bf-43809f32be89,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirE2S051,Female,2024-02-20,20/02/2024 20:11,20/02/2024 20:03,kir19,20/02/2024 21:58
ed49116d-f8a6-4f1b-a23e-7a1dc0f35837,Youth,Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebFQPB33,Female,2024-02-20,20/02/2024 10:49,20/02/2024 10:44,tun29,20/02/2024 22:01
f30ac8c3-efd3-4cbf-95d7-e7faf9ae29a3,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,TudHG5F02,Female,2024-02-20,20/02/2024 19:57,20/02/2024 19:24,tun01,20/02/2024 22:01
4412dc3c-8cc2-4264-a973-b7e9348f1a9f,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,KirP7OG22,Female,2024-02-20,20/02/2024 21:36,20/02/2024 21:27,kir17,20/02/2024 22:04
bcbed390-d685-4591-b2c4-b1d01a15758c,Youth,Producers/Processors,Kano,Rural,Yes,Production,No,No,WOFAN,Kano-WOFAN,BebMVN742,Female,2024-02-20,20/02/2024 21:34,20/02/2024 21:26,tun31,20/02/2024 22:09
b4265160-8051-4a6e-90db-e0dc76c97bf5,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,TudAW3932,Female,2024-02-20,20/02/2024 11:13,20/02/2024 11:03,tun23,20/02/2024 22:12
1a0c4eb5-43ac-4933-8473-f40d28ac582c,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,TudOHZ442,Female,2024-02-20,20/02/2024 21:20,20/02/2024 21:13,tun23,20/02/2024 22:17
33d4f558-c913-4f2f-be71-cdf0442973ce,Youth,Processors,Kano,Rural,No,---,No,Yes,WOFAN,Kano-WOFAN,Tud9T4230,Female,2024-02-20,20/02/2024 22:18,20/02/2024 22:13,tun23,20/02/2024 22:18
6d37e623-0acc-4572-87c8-ff0d7e3a3a22,Youth,Processors,Kano,Peri_urban,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,BebXDYL55,Female,2024-02-20,20/02/2024 21:29,20/02/2024 21:20,tun09,20/02/2024 22:20
779e318c-3564-42bf-9f6f-e4207bbf2b00,Youth,Processors,Kano,Rural,No,---,Yes,Yes,WOFAN,Kano-WOFAN,TudH6OB53,Female,2024-02-20,20/02/2024 19:36,20/02/2024 19:26,tun17,20/02/2024 22:21
fa02491b-6d31-492a-9756-47bdb70f7dc0,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Tof2OOD52,Female,2024-02-20,20/02/2024 21:30,20/02/2024 21:16,tof69,20/02/2024 22:31
cfe29501-b235-4343-a398-55ec91ae7e0b,Youth,Producers,Kano,Urban,Yes,Agro-Input_Dealer,Yes,No,WOFAN,Kano-WOFAN,TofQ30I04,Female,2024-02-20,20/02/2024 21:20,20/02/2024 21:12,rig15,20/02/2024 22:33
d282683c-c9ec-4b11-a157-48ee88a788dc,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinUGX348,Female,2024-02-20,20/02/2024 22:01,20/02/2024 21:55,rin27,20/02/2024 22:33
eab42c49-07e4-4cec-8179-08ff46f80f03,Youth,Producers,Kano,Rural,Yes,Production,No,Yes,WOFAN,Kano-WOFAN,BebWDB119,Female,2024-02-20,20/02/2024 22:30,20/02/2024 22:19,kir13,20/02/2024 22:33
d53ef19a-e5be-4717-a51a-9d80a80eb642,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinMQXX19,Female,2024-02-20,20/02/2024 21:20,20/02/2024 21:14,rin23,20/02/2024 22:37
fe9563cb-6e7d-4e3d-a4ea-3105de0a92c5,Youth,Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,RinTF3C02,Female,2024-02-20,20/02/2024 20:58,20/02/2024 20:48,rin28,20/02/2024 22:38
3af06991-ed12-417d-a956-bc2465cb3d87,Youth,Producers/Processors,Kano,Rural,Yes,Processing,No,Yes,WOFAN,Kano-WOFAN,RimAJMA36,Female,2024-02-20,20/02/2024 18:07,18/02/2024 19:57,rig16,20/02/2024 22:43
5d398f5e-5bb7-470a-a207-74f8efe9bced,Youth,Producers,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,Gar825037,Female,2024-02-20,20/02/2024 22:44,20/02/2024 22:39,ran10,20/02/2024 22:44
73a40dc5-08f7-4dc0-abae-0b6a0c21415a,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KurZSSH30,Female,2024-02-20,20/02/2024 18:41,20/02/2024 18:36,gmm54,20/02/2024 22:45
dbe76a26-e2ae-485d-b74f-0c4b761bf58d,Youth,Marketers,Jigawa,Rural,No,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahL5BT22,Female,2024-02-20,20/02/2024 21:44,20/02/2024 21:32,jah80,20/02/2024 22:47
b2777329-a11a-4eb6-8bdc-4cf29af7eb8f,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,TauRMNT54,Female,2024-02-20,20/02/2024 20:29,20/02/2024 19:45,tau21,20/02/2024 22:49
f9b744c0-c45d-437e-8503-11199f9f02d8,Youth,Processors,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,RimODYM00,Female,2024-02-20,20/02/2024 21:48,20/02/2024 21:33,rig17,20/02/2024 22:49
5607a135-9bf7-490f-aed3-8773b65c18d2,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,No,WOFAN,Jigawa-WOFAN,RinCJFJ24,Female,2024-02-20,20/02/2024 07:57,20/02/2024 07:47,rin26,20/02/2024 22:51
cf9bcfb8-16ec-4120-b514-4150815dd997,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,GarTY6I49,Female,2024-02-20,20/02/2024 17:37,20/02/2024 16:56,bun12,20/02/2024 22:52
959c116f-e313-435f-a36a-1dc5008b56d2,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Rin3HZQ18,Female,2024-02-20,20/02/2024 19:47,20/02/2024 19:29,rin26,20/02/2024 22:54
fda69e68-b441-473b-b82f-227c70e28d61,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar5PL153,Female,2024-02-20,20/02/2024 19:23,20/02/2024 19:17,gmm67,20/02/2024 22:55
a1bc34ba-7ad0-43d9-a759-5ccf4c160cd4,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar87TH01,Female,2024-02-20,20/02/2024 19:37,20/02/2024 19:24,gmm67,20/02/2024 22:55
1a6b5320-2588-418b-b4bf-08c9ddd3c107,Youth,Producers/Processors,Bauchi,Rural,Yes,Production,Yes,Yes,WOFAN,Bauchi-WOFAN,TorFXE438,Female,2024-02-20,20/02/2024 17:13,20/02/2024 16:54,tor03,20/02/2024 22:56
cdeaa100-b560-448b-a1e9-fb644d0651d3,Youth,Producers,Bauchi,Peri_urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,TorK8IJ06,Female,2024-02-20,20/02/2024 16:00,20/02/2024 15:51,tor02,20/02/2024 22:56
0af4b4ec-5740-4d12-a52f-fab0c95eb992,Youth,Producers,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,Rin8Z8G06,Female,2024-02-20,20/02/2024 19:24,20/02/2024 19:14,rin13,20/02/2024 22:57
b7b8c790-c0ff-4ef4-8350-edf0e8df8aca,Youth,Producers,Bauchi,Peri_urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,Tor0UMR32,Female,2024-02-20,20/02/2024 21:55,20/02/2024 21:46,tor02,20/02/2024 22:58
8602e290-9abb-4eb0-ba7e-5522780db329,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Kur7GDF57,Female,2024-02-20,20/02/2024 21:59,20/02/2024 21:49,kur12,20/02/2024 23:04
75e18b37-4ba7-48bc-ab72-8ae6d13d6f2a,Youth,Producers,Kano,Urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Beb9ANJ23,Female,2024-02-20,20/02/2024 15:35,20/02/2024 15:18,tun08,20/02/2024 23:13
a2f41be9-4c2f-4b2a-9150-e32b951d0cc5,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,TofZMSM36,Female,2024-02-20,20/02/2024 18:48,20/02/2024 18:37,tof72,20/02/2024 23:15
dea27dbd-31a3-4ecc-808c-9f18799820c1,Youth,Marketers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,TudH4YS36,Female,2024-02-20,20/02/2024 15:01,20/02/2024 14:44,tun05,20/02/2024 23:15
4a12438e-9ff0-46ed-902e-499c5a603475,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,RanY1Y125,Female,2024-02-21,20/02/2024 23:18,20/02/2024 23:12,gmm61,20/02/2024 23:18
3360e788-3664-4329-9484-59e1239ab7ba,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Tud0DHV29,Female,2024-02-20,20/02/2024 21:47,20/02/2024 20:34,tun21,20/02/2024 23:22
4d4dfb07-b054-4cef-9a19-6713b6162991,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,KurEQOU23,Female,2024-02-20,20/02/2024 22:33,20/02/2024 22:27,kur09,20/02/2024 23:27
3d5aeae0-097c-4fa1-ba30-d6a2b1dcdda9,Youth,Marketers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarSXU900,Female,2024-02-20,20/02/2024 15:02,20/02/2024 14:53,bun14,20/02/2024 23:34
ba28c6fc-aaa1-47d4-a51f-5b5b9319ac5b,Youth,Producers,Kano,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Kano-WOFAN,GarJ33P08,Female,2024-02-20,20/02/2024 20:34,20/02/2024 20:04,bun14,20/02/2024 23:35
15ca9ab4-7cac-41fe-9b95-2fbdea43d8a4,Youth,Processors,Kano,Rural,No,---,Yes,Yes,WOFAN,Kano-WOFAN,TofOQXD40,Female,2024-02-21,20/02/2024 23:49,20/02/2024 23:38,tof71,20/02/2024 23:49
29281548-8023-4433-b2f0-b71f79e7ef25,Youth,Marketers,Jigawa,Rural,Yes,Agro-Trader,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah89AF42,Female,2024-02-20,20/02/2024 21:34,20/02/2024 21:20,jah79,21/02/2024 00:00
30fe66ef-0f1b-4144-8016-420049719b6c,Youth,Producers,Kano,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Kano-WOFAN,TofVQTY43,Female,2024-02-20,20/02/2024 22:47,20/02/2024 22:38,rig15,21/02/2024 00:08
ecde6ada-2774-4667-8ee7-cc0457c1470f,Youth,Producers/Processors,Bauchi,Rural,Yes,Production,Yes,Yes,WOFAN,Bauchi-WOFAN,TorFUQ404,Female,2024-02-21,21/02/2024 00:12,21/02/2024 00:05,tor04,21/02/2024 00:12
f2daa0d9-58b7-4e29-838d-f7aa020eadde,Youth,Processors,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,GarGQOT22,Female,2024-02-20,20/02/2024 14:29,20/02/2024 14:16,gmm51,21/02/2024 00:39
