formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
d9b5493e-e8f2-4902-92d4-d48cf5557894,Deposit_Account,---,2024-07-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudRGSU1W24,Persons with disability,Kano,Tud0ZIF50,tun18
f84f9d33-f650-450e-843f-d07b485638a4,Deposit_Account,---,2024-07-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudY59GQF14,Persons with disability,Kano,Tud0ZIF50,tun18
49c0c1d5-9a5e-40a7-b993-dba16b8352be,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudS7QH4R04,Persons with disability,Kano,Tud0ZIF50,tun18
2e4fab1c-daad-4ae3-b949-7d756b07cb5b,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudGRTX4A27,Persons with disability,Kano,TudKPMJ14,tun18
7a894bc0-9137-4cea-9055-b422d2e950cb,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudM0C57P53,Persons with disability,Kano,Tud90FZ30,tun13
3c7afa7b-d2de-434d-85e9-1139101bc973,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudQO8STZ51,Persons with disability,Kano,Tud90FZ30,tun13
68d12030-151c-4c22-8952-51fed463770f,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudIDVM8Z16,Persons with disability,Kano,Tud90FZ30,tun13
75e85810-a674-48b5-a08c-7b7f5398febc,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud7D4W2243,Persons with disability,Kano,Tud90FZ30,tun13
e194850f-8c2c-4973-bf0b-2b7ece1c6b91,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud1ITMQ635,Persons with disability,Kano,Tud90FZ30,tun13
dffd9eae-a147-4d6d-be65-074e4f433df6,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud9VRJOT19,Persons with disability,Kano,Tud90FZ30,tun13
e0d37fde-b293-441b-9997-61c9a82ffab8,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudB4YLZ510,Persons with disability,Kano,Tud90FZ30,tun13
595d73a5-3b0d-4b16-8c18-6d78fb84b7a9,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudQVKL8O48,Persons with disability,Kano,Tud90FZ30,tun13
d6b2bdc0-ac86-4a9a-a67f-f4b3ae452569,Deposit_Account,---,2024-07-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud9HNPUJ16,Persons with disability,Kano,TudKPMJ14,tun18
e6916338-603d-4757-9b3a-7e900a591a09,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudR5MGW139,Persons with disability,Kano,Tud90FZ30,tun13
1c40296c-bc73-4187-8de5-367bbd4611f5,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudH6FX6041,Persons with disability,Kano,Tud90FZ30,tun13
b5c721bc-a79b-4e76-b1c8-39aebe62832a,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud0A0PW104,Persons with disability,Kano,Tud90FZ30,tun13
7649ed1a-0820-4080-a694-618c1575d56f,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudBRX0X220,Persons with disability,Kano,TudBKKQ25,tun13
34a936d8-ca4f-49ae-b66b-99c3163fa5d4,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudB1A4LS19,Persons with disability,Kano,TudBKKQ25,tun13
309f31a8-5ff7-446b-a05b-8c7fbae7229c,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudC7883X18,Persons with disability,Kano,TudBKKQ25,tun13
4621e534-fab6-4fc7-90bc-59f7fc6ce7ea,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudNRZWWA44,Persons with disability,Kano,TudBKKQ25,tun13
ff38b2c6-d2e0-4e30-9aa6-cd559a66d982,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudRL0NMP16,Persons with disability,Kano,TudBKKQ25,tun13
c0a9265a-20e8-4c6e-87c3-8fef12405af8,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud9EUCIL11,Persons with disability,Kano,TudKPMJ14,tun18
84a0bcf3-6075-4dd0-a9ab-8af78fb97527,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud13E3XK05,Persons with disability,Kano,TudBKKQ25,tun13
c33ce353-cdc9-4641-9d3b-fccb2afb1591,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud12E9TL45,Persons with disability,Kano,TudBKKQ25,tun13
7fc03451-11f5-46dc-8ab8-38728af90698,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud2QCQA809,Persons with disability,Kano,TudBKKQ25,tun13
e90d7626-820a-41b9-bd73-c0e8d7717658,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudW70OUZ23,Persons with disability,Kano,TudBKKQ25,tun13
830318ae-2f93-477a-b426-40d2771f8963,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud9BH2XR12,Persons with disability,Kano,TudBKKQ25,tun13
65cfbc0f-24fa-449f-adb9-0db3e8a2b7a6,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudNKV34L11,Persons with disability,Kano,TudBKKQ25,tun13
ee2b1252-adc8-4867-9924-e4288508d687,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudD7H2O423,Persons with disability,Kano,TudBKKQ25,tun13
a20eeeea-3b38-41a5-92cf-a93b84320d91,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudVF1HN836,Persons with disability,Kano,TudBKKQ25,tun13
b052b762-30a6-4f9a-ae5d-e99cf5ce2d9e,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud1ISM2P24,Persons with disability,Kano,TudBKKQ25,tun13
dd002c76-5658-414c-a1cb-241c7afcdf3d,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudXE5V5S28,Persons with disability,Kano,TudBKKQ25,tun13
8ae12f40-275a-4ee6-9c97-d794d2fbf639,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudIQM3HI22,Persons with disability,Kano,TudBKKQ25,tun13
10a4a90e-e0d9-4d3e-98eb-1504bf3a5738,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudZE2BXA38,Persons with disability,Kano,TudKPMJ14,tun18
31df3375-378c-4a04-b620-6891a8737b24,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudHRZMFO22,Persons with disability,Kano,TudBKKQ25,tun13
279eefa1-f89e-4de9-9771-e284111c9b37,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudCURKAO02,Persons with disability,Kano,TudBKKQ25,tun13
d5ba624d-cd8f-4844-b04c-7a30bc072d29,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudD9MTC954,Persons with disability,Kano,TudBKKQ25,tun13
a35204ed-17b7-4dc4-bff6-8d7f3ee4d484,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudINX7ND45,Persons with disability,Kano,TudBKKQ25,tun13
5a3d0a5d-5502-4e85-8157-b6afd8e1833c,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudLB9BBY12,Persons with disability,Kano,TudBKKQ25,tun13
4b649317-79ea-40b9-94b6-30ef888d2b77,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudY75X2H56,Persons with disability,Kano,TudBKKQ25,tun13
5e6567d7-2e9b-4499-a7d2-3d914dcaa1b4,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudR0MH7S13,Persons with disability,Kano,TudBKKQ25,tun13
ba54bca0-deff-41a8-95bb-e6c3939b974a,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudY942GW18,Persons with disability,Kano,TudBKKQ25,tun13
200f08d0-ceaf-4b6e-a7e3-278cfec7f120,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud4OHEWH05,Persons with disability,Kano,TudBKKQ25,tun13
c7fcf22a-74cd-4c3c-9a8f-f3b8af82aed9,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud6G7PNQ17,Persons with disability,Kano,TudBKKQ25,tun13
1751165b-da03-4ce2-9ed4-e56e0b311e59,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudC8WWB710,Persons with disability,Kano,TudBKKQ25,tun13
7e1386f2-87ad-4501-ba17-ea25f57db5c2,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,Tud8L2M8P26,Persons with disability,Kano,Tud2T7V43,tun13
3edb1d98-fdea-495d-847b-13ff7e6d7179,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudCRT2CS26,Persons with disability,Kano,Tud2T7V43,tun13
14ed90eb-b265-4137-a3b3-f4c4ca69c4a8,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudU8ILNC35,Persons with disability,Kano,TudKPMJ14,tun18
875c5b88-25f6-4b51-a481-6c4b7fd96b4a,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudNT4LTG46,Persons with disability,Kano,TudKPMJ14,tun18
2232897f-38e8-4e26-9360-883ff498c939,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudKCYMNX03,Persons with disability,Kano,TudKPMJ14,tun18
01192821-b6dd-445f-bdc2-1605e65bc02b,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudK6UEQR03,Persons with disability,Kano,TudKPMJ14,tun18
0a98681c-9028-408a-85d2-7e8b412ccd4c,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudHHGSBV43,Persons with disability,Kano,TudKPMJ14,tun18
3c3c97cc-01f7-43d4-a7b9-dc1da48a1fbd,Deposit_Account,---,2024-07-25,,1,1,1,,1,1,,1,,,Yes,Yes,TudEU6K2K40,Persons with disability,Kano,TudKPMJ14,tun18
efcafb8d-4c10-4b5f-ac48-161d928ec9f3,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,Tud8NMSD712,Persons with disability,Kano,Tud2T7V43,tun13
19803264-7bdc-476a-ab3b-50ba0656f2cc,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,Tud5TLAJ900,Persons with disability,Kano,Tud2T7V43,tun13
02f62257-b68a-4f70-8d70-b438ee74e4f3,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudLL6PT831,Persons with disability,Kano,Tud2T7V43,tun13
f8b104b3-6187-4fe9-a484-22172a79139a,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudFTO81I47,Persons with disability,Kano,Tud2T7V43,tun13
63d0c228-d52e-4b33-9875-059021fb34ed,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudSWOJMU11,Persons with disability,Kano,Tud2T7V43,tun13
bb7f560f-8ce5-46ed-8495-fab02bc7abb0,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudXRKU1N54,Persons with disability,Kano,Tud2T7V43,tun13
7654db08-b1fe-4aa7-9768-a85adb2578d8,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudK4LTVS10,Persons with disability,Kano,Tud2T7V43,tun13
9f23d251-fc37-440d-86cc-848f7f2f2bad,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudG052QE58,Persons with disability,Kano,Tud2T7V43,tun13
6e5db774-0a66-4ba5-b20d-09930ee709b6,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudBU7P3Y04,Persons with disability,Kano,Tud2T7V43,tun13
1e67fae8-19c7-496b-91a8-baa83a123314,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,TudVY2A7507,Persons with disability,Kano,Tud2T7V43,tun13
9bd776b4-fb67-448e-a1fe-4c4602319df5,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinM65J2D23,Persons with disability,Jigawa,RinAQZ212,rin17
c6abd4ea-1077-496f-ad23-444f2d19577f,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebUYLDO849,Persons with disability,Kano,BebLZXY42,tun31
01a62814-c282-4bb3-bcc4-30c5d27b59a9,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebU8URZP18,Persons with disability,Kano,BebLZXY42,tun31
1687f5e4-619e-4b13-9573-df7f6d42054d,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1UPJF028,Persons with disability,Kano,BebLZXY42,tun31
56dcf7b7-4489-44ed-937c-460ad6fba424,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebOZ4S9H51,Persons with disability,Kano,BebBCHR16,tun31
1b311dd0-d6ef-4d8f-a27f-4c5a4fb981e7,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebUQ7ZDH10,Persons with disability,Kano,BebBCHR16,tun31
677b3d99-102e-49cb-8374-ba08b29d0e71,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinQMOUHE03,Persons with disability,Jigawa,RinAQZ212,rin17
9a7a5724-e07a-4098-96ef-01455e17d05e,Deposit_Account,---,2024-06-28,,1,1,1,,1,1,1,,,,Yes,Yes,BebGVSZ0841,Persons with disability,Kano,BebBCHR16,tun31
145f05db-3b3c-48e4-a6f5-b68f635d5b51,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,Beb5Z7AQL01,Persons with disability,Kano,BebBCHR16,tun31
669c7401-ce87-42e1-967e-a031707c34a9,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebNBH80736,Persons with disability,Kano,BebBCHR16,tun31
403f171f-aec3-4b19-9b97-ad328fb9635b,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,BebHH0NX706,Persons with disability,Kano,BebBCHR16,tun31
643510aa-4fcc-4d89-bcff-4e4e35e3fd90,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebS6WP5B34,Persons with disability,Kano,BebBCHR16,tun31
17040992-3a9c-408a-b402-e3208f2b4537,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,Beb4OY0YB01,Persons with disability,Kano,BebBCHR16,tun31
b9dc259a-5078-4f27-843f-cffa2bb21d6c,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebS8XEMV02,Persons with disability,Kano,BebBCHR16,tun31
d05255f0-a0aa-4174-ac97-196d4c9b67a2,Deposit_Account,---,2024-06-29,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1RWR1N21,Persons with disability,Kano,BebBCHR16,tun31
c56d02f7-5168-44a8-a8d7-6f79f394a1d6,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebY8FOQN03,Persons with disability,Kano,BebBCHR16,tun31
3a5f7171-626d-4a8e-b246-f4fb8a0f1765,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,1,,,Yes,Yes,Rin90K1N922,Persons with disability,Jigawa,RinAQZ212,rin17
88bf05fd-4310-4084-8dad-16a2c787ef52,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebR4CMVP39,Persons with disability,Kano,BebBCHR16,tun31
107d6281-66ad-4bcb-91c4-17991ab450da,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebI6CPP735,Persons with disability,Kano,BebBCHR16,tun31
351c7ad4-8a8f-4206-b430-83957fee0e4d,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebGJK1I754,Persons with disability,Kano,BebBCHR16,tun31
73cdce28-3427-42e4-b252-473f66431f9d,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,BebZ9QQ9J24,Persons with disability,Kano,BebBCHR16,tun31
bd169517-f4b0-45a0-843b-1713bbb104a9,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebX1TOUC26,Persons with disability,Kano,BebBCHR16,tun31
615c27a1-165c-4ec9-b325-583aa9f864ba,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,BebPNXD5L38,Persons with disability,Kano,BebBCHR16,tun31
8cb58cd1-d312-416a-bddc-faa7485e4edb,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebGSG1OX21,Persons with disability,Kano,BebBCHR16,tun31
f2c940b4-17a6-40f6-8a08-3387d63905f4,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,BebEB6M2N08,Persons with disability,Kano,BebBCHR16,tun31
a14993d5-5db8-4eb0-bb1f-c3475e7cafb5,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebT3TESM05,Persons with disability,Kano,BebBCHR16,tun31
493cb865-89bd-414d-ae17-d6daf3fe2f5e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,BebED86PD20,Persons with disability,Kano,BebBCHR16,tun31
f04063cc-016c-4ba2-93fc-695dc91ee912,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,Beb2TMSNA31,Persons with disability,Kano,BebBCHR16,tun31
ca7996b1-7461-4d25-b5f4-c962b061651b,Deposit_Account,---,2024-06-13,,1,1,1,,1,1,1,,,,Yes,Yes,BebS57UF814,Persons with disability,Kano,BebBCHR16,tun31
cfbc7cc2-a612-4ebc-8900-d66d18294d71,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Rin2Y1ATF00,Persons with disability,Jigawa,RinAQZ212,rin17
ca1be81b-034a-4df1-919f-dfb4d18bb411,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,BebTF8O5359,Persons with disability,Kano,BebBCHR16,tun31
308b5705-623f-4740-8436-e89e156bb185,Deposit_Account,---,2024-06-08,,1,1,1,,1,1,1,,,,Yes,Yes,Beb0D31MB34,Persons with disability,Kano,BebBCHR16,tun31
427e37fa-ab09-4472-a214-d540d206889f,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebN5TE3719,Persons with disability,Kano,BebBCHR16,tun31
99118e8a-0ece-4774-8959-539e9c635030,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,BebX9KYI734,Persons with disability,Kano,BebBCHR16,tun31
403f3381-bb3c-431a-9083-c218c9fa7ab5,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebY1A2AF34,Persons with disability,Kano,BebBCHR16,tun31
d03d86ab-aac5-47b9-891c-f18e079cbdf4,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6XO09Y50,Persons with disability,Kano,BebBCHR16,tun31
1a581a86-3576-47d6-b354-409e5b84a7cc,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb0QS9FJ17,Persons with disability,Kano,BebBCHR16,tun31
09f8a4ca-5f9d-4c9a-8b20-089237c20c5c,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,Beb173YBN39,Persons with disability,Kano,BebEWI756,tun31
c532361d-ac35-4765-b7f8-7a3bf4ff51e7,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,Beb8061E050,Persons with disability,Kano,BebEWI756,tun31
ba8ef994-d401-483b-84d9-4f5b9fad7bdd,Deposit_Account,---,2024-06-28,,1,1,1,,1,1,1,,,,Yes,Yes,BebJS7NQ342,Persons with disability,Kano,BebEWI756,tun31
b23eea62-f007-456c-affe-6a2e4d611948,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebT4BQHA10,Persons with disability,Kano,BebEWI756,tun31
4ce650d3-5d73-44d8-8fe9-3720e998ecfc,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebBIJBTR46,Persons with disability,Kano,BebEWI756,tun31
9471b605-13c8-4b24-87a8-002f67a6fe81,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,Beb0351TY00,Persons with disability,Kano,BebEWI756,tun31
3bdb688b-e341-4171-b502-074ac1cf53b4,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,Beb8PLFTQ19,Persons with disability,Kano,BebEWI756,tun31
54c9cb2d-9433-4fb4-9945-5633eae82cf2,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebYD18HI47,Persons with disability,Kano,BebEWI756,tun31
b986163f-b951-4829-9ab2-e031a6e2edd2,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,Beb0729U508,Persons with disability,Kano,BebEWI756,tun31
e60daabf-9a5e-4740-8800-9a83e7fc54c3,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebZV7RK917,Persons with disability,Kano,BebEWI756,tun31
3487cfdf-8c0e-4138-8218-cc99483d7d54,Deposit_Account,---,2024-06-28,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6X6MAG23,Persons with disability,Kano,BebEWI756,tun31
2c3b2f78-0cd6-4e8f-9cc6-91e53c5b345a,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,BebITC1Z252,Persons with disability,Kano,BebEWI756,tun31
6032303e-027f-41d0-87a4-8209a1313290,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,Beb9A4OO312,Persons with disability,Kano,BebEWI756,tun31
c30650a4-958b-4b07-a9fb-7e2244cd659c,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,Beb3ZE7KG03,Persons with disability,Kano,BebEWI756,tun31
a89f65cc-d844-4633-ada7-cdb6fc4c5fba,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebGU8WVQ59,Persons with disability,Kano,BebEWI756,tun31
46cd20a3-1990-4c1a-9a4c-9a1928339002,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebTW4YUZ46,Persons with disability,Kano,BebEWI756,tun31
d586d296-e043-448a-92cb-de3a65a0d3d0,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebKHPHWV55,Persons with disability,Kano,BebEWI756,tun31
26a427cf-2b9e-469d-a5ad-4b81d79534be,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6ZNDGB20,Persons with disability,Kano,BebEWI756,tun31
35006f0a-8687-4c99-af8d-5a6bd9055db0,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebZQ1SNS23,Persons with disability,Kano,BebEWI756,tun31
bbab450b-a247-4b9d-9390-9406952969fd,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,BebYABF1V27,Persons with disability,Kano,BebEWI756,tun31
8483184e-a857-459d-b3cd-327820b6160f,Deposit_Account,---,2024-06-13,,1,1,1,,1,1,1,,,,Yes,Yes,BebWXHZKS52,Persons with disability,Kano,BebEWI756,tun31
5891769e-51bb-4d5a-ac4a-ddf0bd52dcf8,Deposit_Account,---,2024-06-11,,1,1,1,,1,1,1,,,,Yes,Yes,Beb7O3NSO24,Persons with disability,Kano,BebEWI756,tun31
d55ece6c-95d3-4280-b8e2-24569ce07feb,Deposit_Account,---,2024-06-07,,1,1,1,,1,1,1,,,,Yes,Yes,BebJNNKS543,Persons with disability,Kano,BebEWI756,tun31
6a90acc8-4909-4a7c-8eca-df2b762e87c0,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebCD032L44,Persons with disability,Kano,BebEWI756,tun31
0b02a0c7-3b90-48f1-b460-34eb5a90cfa3,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebYBKB9P46,Persons with disability,Kano,BebEWI756,tun31
ff2c894b-3060-4c5b-9f6a-e7b7a86d323c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebVAB9NF17,Persons with disability,Kano,BebEWI756,tun31
e7039b73-ff13-4fb9-a7c7-089dc7fee0c7,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebNGHXVF04,Persons with disability,Kano,BebEWI756,tun31
8d61e00e-b32c-40c5-b031-bf9e99c6cdae,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebL54QVI21,Persons with disability,Kano,BebEWI756,tun31
4225a6a8-bc7f-4d55-aadb-0fbb0c66bacd,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebQZK4VV28,Persons with disability,Kano,Beb800352,tun31
444b7ae1-e7ef-4275-87aa-045dc9fb5ffd,Deposit_Account,---,2024-06-30,,1,1,1,,1,1,1,,,,Yes,Yes,BebWBI5JD15,Persons with disability,Kano,BebEWI756,tun31
bffe8288-bd9f-494f-9944-52279b482f84,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebMCFV1F16,Persons with disability,Kano,BebEWI756,tun31
ace914ca-c985-458e-a8a2-64b14588d6e7,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebACVHKL38,Persons with disability,Kano,Beb800352,tun31
