formid,1  Training Date (Ranar horo),2  Name of Training or Title (Taken horo),form/Case_Data/Comm_Partner_ID,form/Case_Data/Gender,form/Case_Data/Gender_and_Age,form/Case_Data/Disability_Status_class,form/Case_Data/State,form/Case_Data/LGA,form/Case_Data/IDP_Classification,username
5ef7e39d-2207-4cc8-9d71-4cfb336a43cd,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurCCULKB11,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
d529a40a-e9d8-4ebc-9eeb-57db91d6d772,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirZ1JTSB15,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
e4a26fbe-7c1e-45f3-b271-4617c09e0666,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur7FGLZ339,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
48fce92a-1ca9-49ff-ab5b-f2e6f2ce6ca3,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Kir0KCRXZ35,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
32282b6e-84a3-4b8b-b9dc-a147e9695356,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurA43BMO40,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
ad7358e9-0ebd-4463-bc5e-3180d56b5d70,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirSWS01O35,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
bec7c567-468a-42a5-a818-a7be7c29a95b,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurEHM83L58,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
7a6374ce-6879-405d-8a33-cf77a60d0878,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurN0S7PK15,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
017117f2-1741-42e9-beb8-70ea3f14bd3a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirVM1ONH37,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
3bc55e11-1ff5-46f3-8677-493e74ce85ba,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurY2M6JJ04,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
2736d0fb-96ac-41ed-9f97-9ccbd9bf17e9,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirVUDWKY47,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
99e1d404-38e2-457b-911b-30bbc6936c59,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurHXZ4UC41,Male,Male Youth,Persons with disability,Kano,Kura,Non-IDP,kur05
93aa7855-5d77-4368-813e-1554d1b16672,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur77BVOQ02,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
74108119-30df-4553-b2c5-ab6531d3081f,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurC4GYXF23,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
aadae08b-afc1-416c-860b-f628a1d9057a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirT72YHN22,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
1b4b02a5-2cf2-4fd2-bbf9-a1017a8b42fb,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurX5PK7T47,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
59cfb89c-7a6a-4a7a-9ff1-200af9e65d30,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Kir12PRXX44,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
dff94ffd-ad09-4d29-9787-5dc4314f22cd,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur1PUI0947,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
5cea3f4e-005a-4ef7-bd75-6edf21f5260f,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurJYDY7Z17,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
a85d7d2b-f700-4554-81ed-bb25b9b618eb,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",KirXWVJ2Z14,Male,Male Youth,No disability,Kano,Kiru,Non-IDP,kir08
4066af09-531b-4e38-86aa-aa7e250dd8c2,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurQKSNGR57,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
5e3ce5ee-b2e0-4031-9f4e-d6d54b6b357c,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurCBV8EW21,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
32342f8e-7b3e-4b0f-a3a7-4b1438fbe5fc,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebCZF3OM33,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
386fc113-23db-4a53-8f7b-10488b8c08e8,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurRYZR1E58,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
bf3ffa2c-cd0a-4090-bb7d-ba8bb35c552d,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb3B5X5C41,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
dd326147-71e6-48c2-97c6-2e5e2803fef2,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurJBPM9118,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
bd304090-24c5-4b92-ab27-ae77a353357f,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebYE45CK42,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
6bbad326-904f-4aaf-bc50-4c367dc7f3c6,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurAQEFXQ22,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
a6a38fa6-8619-43c2-ad95-edfaeca378b6,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurWN3MLT11,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
9e592b08-f712-43bd-a082-e8e194735bff,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb16EREF08,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
3a50cd8a-4ff5-4dc1-9be7-86125ed66c24,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurFQ9M2Y07,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
86e3149c-d6bc-4ca1-b137-96213a5278be,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebTDPIP418,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
c85fe0d4-e1ad-4957-929d-b3cbf98b7f7e,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurJZAQXP51,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
6289533a-ea40-416b-804f-bf612219c2eb,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb38WL0Y33,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
3d4d9ac9-3259-42da-b605-cd11f4e337b6,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur1Z5OFR30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
d1f5b288-a15d-4710-9616-f1d46782031a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb804E6A56,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
a4c88f1f-e292-416c-a370-5a6c3c2f0be3,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurDX0UC623,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
0339930a-c441-459a-b58c-ef07a98982b5,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb3JJ65W27,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
5864bb68-e2f6-46b8-9a0a-27a9fc18efc4,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurZ97SSU08,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
9875d0c8-a28e-4372-a783-991d6fcd7abf,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebGDPV9A22,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
ff1bcccb-3546-4ec1-8100-3e0c372356d1,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurSL40RL47,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
727ed1fa-c3c3-415e-8224-020d7bcf7ee0,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebCUMQCE43,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
291ff610-0fa1-44f2-96ff-354c6a8e0eff,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurO3988P23,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
bb9504e3-8bcb-4087-8e48-3b7440d3ea07,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb0IYK5S45,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
6b4ba9ac-129e-4d70-bc6e-473c6d0a4065,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurZGYEAW17,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
4326b6b7-91cc-4de4-a9f1-42c5d9e257c0,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurBD8CBN31,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
9abad401-ad82-40e8-bc7d-a28cf152fea3,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb5FFQ6O42,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
3c8be17e-2a3d-4ba2-bc62-0c1d479f59a9,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur9XPJ2954,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
b0bf8cf7-63cb-43b4-a8db-ca3f7ae017f6,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurTYVMZ600,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
94d4cc57-3800-4401-8e8a-8c40d2ee46c8,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebLEFKPE58,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
209ec427-c6ec-4168-a3c8-8e0ef283ee61,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurCX8NK142,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
268167c4-40c6-4eb9-ba77-ff2f8f8f25de,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb6AU0OI12,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
43439f1b-2385-4a5b-b307-2a5587a33e89,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur529YLV15,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
b7b22bb3-30cf-4a99-b1f4-69cbcfed4834,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebIYWHD906,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
9fef6fe1-7f47-450d-8266-1eb5e5f83d41,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurSHIZF029,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
eb27870e-6983-4758-9610-b203cb008f92,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebR9S84J07,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1ef09433-8cdb-46e3-bbd5-4a57c376406b,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurH696RR51,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
c5a04ae8-80a8-4ff9-847e-80421d5e0061,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebGLILNN24,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
5e7e3e67-23d7-4efd-b129-bffcdd285c25,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur5U8TRF10,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
33c383f7-edde-4323-bafb-d99232e98997,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur58EONL58,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
713677c4-c6e9-4bcf-a69e-c4af99f9c65c,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb1R9MYW15,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
f0755fdf-6bda-4281-91a0-b7e40ed5a943,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurSMSU1O09,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
5f3470ef-d5f5-46fb-acec-f696c3835f64,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur8INZYD32,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
94d22eb1-9269-4f98-8087-2f4ff86d5de4,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurEXFNP446,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
77ea31d4-567b-40f5-9350-64ed983d8c41,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur5DYHC417,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
f82786e0-6f2c-476b-894d-8ea15666bdcc,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur1DR2LC33,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
dc2f835c-fb4b-4816-8aec-7438486c858a,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurLAUWKF55,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
baec03da-3b8c-4065-a167-fba8a06dc5a7,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",Kur9P4DT533,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
22953d8d-6c04-45e9-aa90-f70756053218,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurWHO6VB48,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
6d50dbdd-7f62-440d-a645-8bceb48a0286,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebJ8OKSK43,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
4bca2236-65fb-45a8-8a48-bad67eb24e10,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurJUC8EZ04,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
86532325-bb87-46a8-83a2-06fbd4eedd17,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurF2F2EN03,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
c08a5fe0-e9b8-4098-8da4-fe6ce7b10f3d,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb6MVQOR20,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
3374cfe1-b2a5-452b-b774-5fab0c13f40a,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurF7GHME34,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
f638ed80-8938-45e9-8fd1-740ec6e663aa,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebLM8GFJ49,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
11d13f43-9f36-46c2-aa82-fb1dc87b1cb3,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurQCGVFF54,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
2285957b-2ffa-4019-b49c-a3cb21b3eb50,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebXACYNZ16,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
9f09f5bc-30f9-402b-b46d-6f00a8484709,2024-06-30,"Group_Formation,_Dynamics_and_financial_literary",KurM60QAV57,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur05
e4b8c4d7-a684-4795-b846-9d76e8b48437,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebZ7DUI718,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
af9773eb-8895-4965-b891-f8ae4c838214,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurE9YSVX11,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
a33f5f7d-a44c-45e5-b73e-57cb168c7758,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb1AUWQO41,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
f5fe9c95-72da-4aa7-bc30-1b355251298d,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur7AI2BN11,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
3cf755f0-7b88-4e37-ae5e-b093b3e20e6d,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurSTPVKQ30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0d20cb25-c9a2-4260-877e-72a01dd4fe0d,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb6IPJL452,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
7e2d183b-34ac-4249-8112-1f3f36d32b0c,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb4F0UD111,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1dcf70b3-54f2-4ebf-ad92-a48f1a9676df,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurDCZT9M35,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
2ebc069f-83ee-4552-ab9f-0ffbee81ff2a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb24HR1O55,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
d0e74504-0a14-44aa-a97a-4b136cc3f375,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurEAHD8J52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
1897c778-2fa8-4343-ade5-3cf69460d5ce,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebWC0KU045,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
76f77143-d5a9-4717-b09f-19358219a701,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur9NNE0149,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
f0ef1ecf-e75e-4959-9d89-aaefbd06ec51,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebOVSP4U58,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
7a3a2e3a-4318-45e1-962c-3ba4baa9156c,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur01RA9912,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e8c0fbae-c254-40a5-8b4b-2626fc039f01,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb1SP7A632,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
928a715b-f6b3-4076-abae-62854e4a10a1,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurMTDX3W28,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
f921d05c-8fb0-4090-a25d-b9b024f5b164,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebHZ9ZDJ11,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
efc16c4d-722d-4011-b7c6-ecbfc4ceb7a4,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur1OPUEE56,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
6cfef59c-478d-46ed-b671-8a5ba6b3dd75,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur69WQLD21,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
3a9c2cf4-ff7a-4bad-99ef-ec609da9e496,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb8CFT7F16,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
24819a21-e33f-4f71-8788-5b6e0db4e398,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurB7NSI942,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
c304df24-9330-4a4f-8a8b-1d391ae1b8ad,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebE6BZ5H43,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1ba86297-3cfa-4ccd-a495-836b91bbccbf,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurI5K6OQ47,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
30176095-477f-45d4-858d-89f4e14ef149,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb39XN8757,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
8a6eb23a-3d64-4fa4-9415-7abbf863516b,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurMQAYJE41,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7e1f714e-6c9d-4c1e-b0b6-341cd9bb99ba,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebXPGMU146,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
5658c284-bdb9-42e8-9361-61cae75571fa,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurBH3IDK35,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
480c5696-80e8-4a24-8b8c-7b4c771acd00,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur8T441138,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
832773d3-2e8d-4ae8-a3f0-ffc4c8e85dd4,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebNZO59G56,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
81ed39ab-bd70-4671-b639-b045a5090e2a,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurRKVM0O20,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
317f500b-c605-405b-94f1-7c2f9e4db3fb,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebE81WE735,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
13a91edf-77ac-4975-b6c2-fc3bf88d6854,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurQ8OELE16,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
709f16b8-a170-4f3a-bd8b-8014ad1a40a7,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb615NI350,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
c53ba148-f9e5-4ebf-9997-9dba5be67768,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurGXEF5J08,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
fb115c93-87a3-4477-b086-f8fc5244f3f8,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur7A2MOB09,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
a568994b-7084-4c87-858c-b629991c64e9,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebCMHCSS51,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
a8cfb848-8dd6-4460-b6fe-6725fc89f2a2,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurZ22AO507,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
8482a84e-6052-4c3b-bbf7-03a26f83fe44,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebF4VMN542,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1edadcf9-7c82-40cc-8bd1-bb4794cd705b,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurP6UF3S14,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
85f59d94-f863-4990-8386-e689aeb9869e,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurBBAWVX19,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7b4eaa90-85b6-4133-81bc-24ad89094677,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebT8YZXZ32,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
3242de00-75b9-4791-8d34-41c76dba3bed,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur34NADI31,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
db155edd-5e0c-48e2-8aa8-b35554c46a5a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebH68WFW51,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1e0f20f7-2607-454b-a56c-ac4441dc1e52,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurNB1B6X19,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
c71def72-3cb1-4072-9fb5-a46e00d4bad1,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebZ8CPEA55,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
8c17f47b-aedb-4c0e-96e4-85f6d0af7557,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurRABTLJ29,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
b801f16b-4c3a-4f11-aabd-addd60af3683,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur2YU3XK40,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0dfdea28-5e1a-48be-a33f-305df2e02028,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur11WKV616,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
da5602f8-105e-4879-94d2-3c699287f872,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur2JWWMJ03,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
1fd9a1f7-a100-4ed2-a332-c158bf9f44e3,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurEZRP6Z37,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
fa1d9c4b-5dd3-41f0-a557-453389b7e899,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur3POBTO12,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
b100385f-eba2-40be-a182-724837a5b08f,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurI6FEP441,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0f6b2823-6d68-4f70-bcc6-b0e5a5907f62,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurUMPY0A02,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
bcc39685-3c21-4815-851b-096dd26800ec,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurRBEDGE02,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
a7002c16-f3b6-44a9-8c94-4b255782d5e2,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurFAXZGH05,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
578d962a-5ec8-4852-9daf-f5c1559b9f13,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurXJ5REQ18,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
b2d4b968-c192-4555-9ad0-e4a74215246c,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebBUR0ZM41,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
bdb32e63-0532-4ed9-99a4-3e17a1117d30,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebNCWC1Y34,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
9d6d8cf0-aa0c-4e37-a142-04a0869951bc,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebTFSRMW02,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
