formid,NameofInputDistributionCenter,farmingseason,Date,Cluster_Unique_ID,State,Implementing_Partner,form/Inputs_for_maize/NPK_bags_to_Kg_Maize,form/Inputs_for_maize/UREA_bags_to_Kg_Maize,form/inputs_for_rice/NPK_bags_to_Kg_Rice,form/inputs_for_rice/UREA_bags_to_Kg_Rice,form/inputs_for_groundnut/NPK_bags_to_Kg_Groundnut,form/inputs_for_groundnut/UREA_bags_to_Kg_Groundnut,form/inputs_for_sorghum/NPK_bags_to_Kg_Groundnut,form/inputs_for_sorghum/UREA_bags_to_Kg_Groundnut,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_NPK_to_Kg,form/Input_totals/TotalUREA_to_Kg,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,username
14cfb4e3-dbe8-4e79-b7af-3651596b0b2e,WOFAN center,Wet_Season,2024-07-06,BebLB6O08,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
f22eb658-608e-4f66-b058-68db222deef7,WOFAN center,Wet_Season,2024-07-06,BebPRC934,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
b933abcb-30a5-4c33-8715-679aff8296f5,WOFAN center,Wet_Season,2024-07-06,KirF45B33,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
b2cbaed1-a883-4683-8496-0507836d9fde,WOFAN center,Wet_Season,2024-07-06,KirZI5A01,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
f168da44-4f39-4b29-9e06-505286ec1345,WOFAN center,Wet_Season,2024-07-06,Kir3HFP26,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
84645a4d-3248-4e86-a550-880a00f7a8bc,WOFAN center,Wet_Season,2024-07-06,BebYHVT07,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
d1e58e66-ba4f-4b0e-8d7d-da4d7eee92ce,WOFAN center,Wet_Season,2024-07-06,BebO6XI08,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
1adc2356-fece-4352-9fb0-0568e6089520,WOFAN center,Wet_Season,2024-07-06,BebTOF239,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
d205fe75-21ef-492e-bde8-c5dc38b8276a,WOFAN center,Wet_Season,2024-07-06,KirID9D45,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
8d2caa2b-d8f9-4bc5-83a0-af86d7e7123a,WOFAN center,Wet_Season,2024-07-06,KirSW8J26,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
0746e57e-2eaf-434d-8831-aac6a45e65ed,WOFAN center,Wet_Season,2024-07-06,KirZOVP30,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
9a24ab7f-d590-4d78-a79b-7a8ef813f745,WOFAN center,Wet_Season,2024-07-06,Beb273A51,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,kir12
92840b9b-e252-46e1-bb33-9b2cfff7235d,WOFAN center,Wet_Season,2024-07-06,Beb588305,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir12
0f2a672c-befb-4cc7-bae6-93a3ddd4449e,WOFAN center,Wet_Season,2024-07-06,BebXDQP24,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,kir12
d0006668-e34f-4439-9c22-2ffc1ac28c97,WOFAN center,Wet_Season,2024-07-06,BebS9OV38,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir12
370ed6bf-c64a-4602-9a74-d3aee6c05392,WOFAN center,Wet_Season,2024-07-06,BebWNAC33,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir13
dbc5b7c7-6522-48f1-a6f3-aa148692af8e,WOFAN center,Wet_Season,2024-07-06,Beb0IZF57,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir13
5d9e0646-0692-4592-a18a-90b48d4c998a,WOFAN center,Wet_Season,2024-07-06,BebOR0E27,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir13
5152ede7-75d1-4b0a-8940-bfedb004a77b,WOFAN center,Wet_Season,2024-07-06,BebOR0E27,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir15
e2cc02f3-478f-4168-a250-363350be20ad,WOFAN center,Wet_Season,2024-07-06,BebZ6IO32,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir15
f450785f-18fe-4b20-a366-c15bf5328f13,WOFAN center,Wet_Season,2024-07-06,Beb4VV239,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir15
003216ef-102e-45ae-bc1b-12e68e090ce8,WOFAN center,Wet_Season,2024-07-06,BebIZCD34,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir15
30ff025d-c848-4ac0-a691-ac3c9405a312,WOFAN center,Wet_Season,2024-07-06,KirXHDG20,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir16
cdc226a5-4b57-4318-b8bf-1438114ec2cb,WOFAN center,Wet_Season,2024-07-06,KirYXIX49,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir16
4c5d8430-5400-41e9-b8c2-6ea578d4d3e1,WOFAN center,Wet_Season,2024-07-06,Kir28CE27,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir16
728f1a37-ca01-447b-92b2-8ba2308fce85,WOFAN center,Wet_Season,2024-07-06,Beb1QQR15,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir19
796318cd-c9ff-4210-841d-a07225ca1f3a,WOFAN center,Wet_Season,2024-07-06,BebNX7Z05,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir19
5598fac8-c6ce-4da0-b318-c684178b6fa3,WOFAN center,Wet_Season,2024-07-06,BebJMMM22,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir19
5bcdd626-9208-4b48-af6f-85eb8757b489,WOFAN center,Wet_Season,2024-07-06,KirW4AA18,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir20
bd50ae43-bed6-4793-81d6-5cfda8c85d39,WOFAN center,Wet_Season,2024-07-06,KirK3GQ20,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir20
974667fb-a10d-4cb9-9f2b-f0a87f3aed4c,WOFAN center,Wet_Season,2024-07-06,BebIY7Y03,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir20
45277563-0d80-4968-bff5-167f9aa1586a,WOFAN center,Wet_Season,2024-07-06,BebJGKF08,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir21
b41f3b3c-92ab-465e-8347-a6cd98514d53,impressive,Wet_Season,2024-07-06,Beb7G9P25,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,5,200,150,0,0,0,0,0,0,0,kir21
7be04928-43fd-4761-8f3d-36e1bfc3eaad,WOFAN center,Wet_Season,2024-07-06,BebKW9M08,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir21
19febf98-8922-4dd2-a2c6-42d39228b4e4,WOFAN center,Wet_Season,2024-07-06,Beb2P7L35,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir22
185158f6-8378-4ad0-8460-becbec802bc0,WOFAN center,Wet_Season,2024-07-06,BebB2N504,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir22
be81fa39-6203-4439-8c9d-b5ee4268410e,impressive,Wet_Season,2024-07-06,Beb3BBV10,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir22
63a7b8f9-279b-478d-9a27-1027049c1ae4,WOFAN center,Wet_Season,2024-07-06,KurHX2C11,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kur02
b7ae9699-1637-4bbd-b619-6624645beaef,WOFAN center,Wet_Season,2024-07-06,GarIBYB03,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,ran04
544bdf73-7bee-4116-9ca1-e2aaaab5f48a,WOFAN center,Wet_Season,2024-07-06,Ran473O46,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,ran04
edfa4415-54df-4b0d-9ad0-e8c20c7bd9cd,WOFAN center,Wet_Season,2024-07-06,GarXPEG20,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,ran05
943104ee-5fce-44ee-858d-d1e7cc547f66,WOFAN center,Wet_Season,2024-07-06,GarN5H847,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,ran05
e1d29949-2d92-4694-98cf-36bdd4fa61a5,WOFAN center,Wet_Season,2024-07-06,RimPLHJ09,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig02
586f282a-dd44-46fc-9ca0-ba8ab5058a30,WOFAN center,Wet_Season,2024-07-06,RimXSAD35,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig02
4d8d503d-3d4b-48c6-83e7-71844fcd867c,WOFAN center,Wet_Season,2024-07-06,RimK48U40,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig02
16bb7a96-3129-4e83-b748-a46fe02c3a40,WOFAN center,Wet_Season,2024-07-06,BagSZHI28,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig02
c8ff2545-b05c-4b5a-848f-92f79e3ae775,impressive,Wet_Season,2024-07-06,TofN59R47,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig03
9443ae59-ebc1-4e9d-b37f-29dab48f389a,WOFAN center,Wet_Season,2024-07-06,TofWBGM02,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig03
439aac2c-8258-45b0-bc42-b3d326373fc7,WOFAN center,Wet_Season,2024-07-06,TofH1WE18,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig03
ab912b5f-9fd6-4ae7-a5c2-92d7a0e47ebb,WOFAN center,Wet_Season,2024-07-06,TofI0RB13,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig03
0ffd3103-ad7b-478d-92ac-46a91c7e593b,WOFAN center,Wet_Season,2024-07-06,RimZTD033,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
50bfe37d-6199-4db5-9219-f4f59ef6435d,WOFAN center,Wet_Season,2024-07-06,RimQZIM59,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
cdb1b8dd-83ee-4d7c-bc87-65fe245e2d9e,WOFAN center,Wet_Season,2024-07-06,RimAMK931,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
2de68782-bd0d-473f-b290-085c58b9e626,WOFAN center,Wet_Season,2024-07-07,TofHSF310,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig08
371f9868-f4ce-4d0a-a743-3d6e01c1a512,WOFAN center,Wet_Season,2024-07-07,Tof7DYM44,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig08
72228e7d-dc67-4911-8d6b-76f6b7deedea,WOFAN center,Wet_Season,2024-07-07,TofZJLG55,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig08
15b5bc26-f7a5-4cf5-af2b-10ce92eea7a0,WOFAN center,Wet_Season,2024-07-07,RinPOSN13,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
9b8b8a34-347f-4888-9b49-b10d52b52449,WOFAN center,Wet_Season,2024-07-07,RinQW0X01,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
b9c24784-ca02-41a0-9802-2afaa24d405b,WOFAN center,Wet_Season,2024-07-07,RinJESA13,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
a3e7dc4a-1c11-4746-a2fd-64977c00ee8a,WOFAN center,Wet_Season,2024-07-07,RinZQE535,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
91a17e1d-3e95-4532-9056-e4872ef4f0ad,WOFAN center,Wet_Season,2024-07-07,RinYNXQ42,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
c4b158da-9806-47e3-adac-03416cf20f02,WOFAN center,Wet_Season,2024-07-07,RinMSPR51,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
88f19d25-c6eb-4cb4-bb73-719ce6e86213,WOFAN center,Wet_Season,2024-07-07,RinAW4L25,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
5e112a6d-1512-454f-bdc9-d844ab890960,WOFAN center,Wet_Season,2024-07-07,RinIL7W06,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
0fd6d921-65f9-4e62-916f-1985a462ff51,WOFAN center,Wet_Season,2024-07-07,RinOSF952,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
94d013b2-df6e-4fb7-a2b8-afd530b2d5a3,WOFAN center,Wet_Season,2024-07-06,RinBOU549,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
8f82c72b-0d9a-47de-9429-ac6cb6560cc2,WOFAN center,Wet_Season,2024-07-08,RinI8VK57,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
a0fdd142-c8c2-47b2-9ebf-18be32caf12b,WOFAN center,Wet_Season,2024-07-08,RinC4JJ46,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
5c66faac-58b4-4e35-af8f-25aa7c79e621,WOFAN center,Wet_Season,2024-07-08,RinRKCY54,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
26032bb5-9090-4434-8bcf-612ac4baedbd,WOFAN center,Wet_Season,2024-07-08,Rin8HHZ15,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
5e5bb054-d52f-469b-83f0-64608fb97604,WOFAN center,Wet_Season,2024-07-08,RinIGJI41,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
c62de270-9c12-4636-8234-e15339d4b57d,WOFAN center,Wet_Season,2024-07-08,Rin4LGT24,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
81a07d8d-a2b1-4571-8e2a-35cf428f374b,WOFAN center,Wet_Season,2024-07-08,RinWPUO06,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
838bc1e7-9e1e-47aa-97f7-1d02180c8c59,WOFAN center,Wet_Season,2024-07-08,RinA72Q43,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
b68e97bd-04a6-4317-954f-0751325bbfe0,WOFAN center,Wet_Season,2024-07-08,Rin065N16,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
61288149-418f-4e15-8d8f-f59a4d72266e,WOFAN center,Wet_Season,2024-07-08,RinP5YX00,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
f571049f-6c34-4172-a82d-3b9ce904aaf0,WOFAN center,Wet_Season,2024-07-08,RinAZD143,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
87fbcf22-aece-4052-ab94-2e4603103d6a,WOFAN center,Wet_Season,2024-07-08,RinE06S51,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
59fc747d-03c2-4c2f-a4b8-8050487493ae,WOFAN center,Wet_Season,2024-07-08,RinGYKD16,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
41676ac7-8a1f-41f9-85c6-83809ee70363,WOFAN center,Wet_Season,2024-07-08,RinP06Q19,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
9f1446a0-149d-4f06-8d39-e8459af8fa2d,WOFAN center,Wet_Season,2024-07-08,RinNEGS51,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
5ecb85c2-b3ac-4bee-af3e-8f6228c1bef2,WOFAN center,Wet_Season,2024-07-08,RinEIEQ39,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
c54209f3-7e34-43cb-a23d-54ad4265e02f,WOFAN center,Wet_Season,2024-07-08,RinYNBA29,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
190e8f2a-9c99-40e3-82fb-42db295dabd9,WOFAN center,Wet_Season,2024-07-08,RinPUS001,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin26
e1ae2912-587e-419c-8b83-fc429511a48b,WOFAN center,Wet_Season,2024-07-08,RinSLNF22,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
4aa91515-e641-44fd-a759-813e3fc7898f,WOFAN center,Wet_Season,2024-07-08,RinRAWM10,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
dac3c90f-3b59-44ad-a402-abb7bca50345,WOFAN center,Wet_Season,2024-07-08,RinFAOY21,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
7404def8-cf6c-4bc0-93ef-613e350f7f91,WOFAN center,Wet_Season,2024-07-08,Rin9AVV41,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
33f21074-776f-4e2b-a643-8833fda8ad63,WOFAN center,Wet_Season,2024-07-08,RinQGFK12,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
be1ce97a-80f4-4bc8-8682-96314a158754,WOFAN center,Wet_Season,2024-07-08,Rin84P129,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
43c876d8-d4db-4da3-82ce-b71945e4828e,WOFAN center,Wet_Season,2024-07-08,Rin3HCD31,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
06802b36-08b3-49d6-871d-3e97b577dc69,WOFAN center,Wet_Season,2024-07-08,RinPW0621,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
392d83dc-f715-4e02-a2b6-41106259f676,WOFAN center,Wet_Season,2024-07-08,RinCKFO55,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
a1e6c24a-73db-477e-90dc-2d279515ae9b,WOFAN center,Wet_Season,2024-07-08,RinIVOT20,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
622c2b53-90ef-480e-a7ec-82c50738b07a,WOFAN center,Wet_Season,2024-07-08,RinQJZ427,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
c6bfe68d-6ed9-4d8b-81b5-e20cbce4b4dd,WOFAN center,Wet_Season,2024-07-08,RinU5B642,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
e2e46453-12ea-45fb-909a-bf557f183396,WOFAN center,Wet_Season,2024-07-08,RinP2YM14,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
2dee0349-c1b5-403f-ad68-97bec9525252,WOFAN center,Wet_Season,2024-07-07,RinEKQ806,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
