formid,Training_or_Title,EW_ID,received_on
3be7384b-3679-40d1-98e6-314360920c4c,Comm._Partner_Registration,Beb327,20/05/2025 06:07
0eb9bd58-fcb1-4777-a03e-aaac245da8d7,"Group_formation,_and_dynamics_for_financial_inclusion",Beb327,20/05/2025 06:07
1c7ed11c-f7be-427c-999e-9a6fd6bed5ca,ICT_solutions_for_agriculture,Beb327,20/05/2025 06:07
77541959-3655-4d5a-9018-287bbd345962,GAP_&_crop_management,Beb327,20/05/2025 06:07
e5d7e827-50a0-452c-9ce1-064e74967a94,Comm._Partner_Registration,Beb328,20/05/2025 06:07
c8f26365-e234-4452-8f2b-8dff89dabe0b,"Group_formation,_and_dynamics_for_financial_inclusion",Beb328,20/05/2025 06:07
519256c2-144c-4066-bf89-b10f99ca2d6f,ICT_solutions_for_agriculture,Beb328,20/05/2025 06:07
b80fd1f9-b92e-4006-bf90-0d84c885bf2d,GAP_&_crop_management,Beb328,20/05/2025 06:07
890137ca-661c-422c-b47c-f7e5f8b0b5ef,Comm._Partner_Registration,Beb329,20/05/2025 06:07
f0dcf9ac-b6d3-49c4-9363-612860715fea,"Group_formation,_and_dynamics_for_financial_inclusion",Beb329,20/05/2025 06:07
3348c88a-4f02-4dd9-8f20-7ab2b0cc2571,ICT_solutions_for_agriculture,Beb329,20/05/2025 06:07
353b44b6-5a87-4b45-8c13-4a40f337e405,GAP_&_crop_management,Beb329,20/05/2025 06:07
5c3d1980-27d0-4c60-a39c-365ccea6e11c,Comm._Partner_Registration,Beb330,20/05/2025 06:07
90dd0aae-546f-4641-a8af-875bf94bb75d,"Group_formation,_and_dynamics_for_financial_inclusion",Beb330,20/05/2025 06:07
e9843474-2fa4-4513-8cbf-5df916ed0fe4,ICT_solutions_for_agriculture,Beb330,20/05/2025 06:07
7e24b1e5-f2dd-4676-bd42-69fc7395b718,GAP_&_crop_management,Beb330,20/05/2025 06:07
3bf7b937-e5e9-4300-86fa-a35e961d775f,Comm._Partner_Registration,Beb331,20/05/2025 06:07
03479c61-2e2a-4cd7-bbc6-d2ff1f421196,"Group_formation,_and_dynamics_for_financial_inclusion",Beb331,20/05/2025 06:07
80e924ee-48bf-4fad-93ce-6b59fd9c8551,ICT_solutions_for_agriculture,Beb331,20/05/2025 06:07
f12ff352-7d3f-4bc6-a9ef-b5fe9cd3330d,Comm._Partner_Registration,Beb332,20/05/2025 06:07
bbb93974-ed49-4651-9ff1-48b3c6771060,"Group_formation,_and_dynamics_for_financial_inclusion",Beb332,20/05/2025 06:07
132c2447-f4d1-498f-bf2b-f1683aba56da,ICT_solutions_for_agriculture,Beb332,20/05/2025 06:07
c1817d93-421b-4109-87ac-07be9fa281cf,Comm._Partner_Registration,Beb333,20/05/2025 06:07
4503b9ca-c8e1-458d-bdf7-10620c019647,"Group_formation,_and_dynamics_for_financial_inclusion",Beb333,20/05/2025 06:07
8e8ce776-83f7-4ad4-90bd-f56c85babc13,ICT_solutions_for_agriculture,Beb333,20/05/2025 06:07
fb8c1870-4c6c-4116-a77e-a2d07c92676d,Comm._Partner_Registration,Beb334,20/05/2025 06:07
8053ab85-fcb0-4ef2-9409-f961ed88ce95,ICT_solutions_for_agriculture,Beb334,20/05/2025 06:07
8f5e3dba-a114-49ed-b7ce-c80f8e50f5f1,GAP_&_crop_management,Beb334,20/05/2025 06:07
d086c332-be33-45b2-b6e9-6e2d637a2bd3,Comm._Partner_Registration,Gar300,20/05/2025 06:07
deb6fba0-8c49-4588-8266-211df15f99a3,"Group_formation,_and_dynamics_for_financial_inclusion",Gar300,20/05/2025 06:07
f158aa8f-aabd-4c15-8c2a-5b17cd79b4a2,ICT_solutions_for_agriculture,Gar300,20/05/2025 06:07
02deb2ff-2017-49f0-b276-2468f809b1b1,GAP_&_crop_management,Gar300,20/05/2025 06:07
d00d216b-82b4-4163-a565-5ae02c821aaf,Comm._Partner_Registration,Gar302,20/05/2025 06:07
275af3a5-b66f-43d3-a84e-80a2dca8f388,"Group_formation,_and_dynamics_for_financial_inclusion",Gar302,20/05/2025 06:07
77cfbd19-2856-40fd-9622-86c961be6bc1,ICT_solutions_for_agriculture,Gar302,20/05/2025 06:07
a69cdddb-68e3-43ac-a7cc-8675a3ccea47,GAP_&_crop_management,Gar302,20/05/2025 06:07
fd57e798-7688-4cfa-8d66-96440f78a155,Comm._Partner_Registration,Gar303,20/05/2025 06:07
bcc9c58c-f955-4434-a98e-926f346edd50,"Group_formation,_and_dynamics_for_financial_inclusion",Gar303,20/05/2025 06:08
1a32cc86-0b77-420f-88a3-bdc93c7a8560,ICT_solutions_for_agriculture,Gar303,20/05/2025 06:08
4cd33429-b3dc-4874-bd2b-3299db0de52a,GAP_&_crop_management,Gar303,20/05/2025 06:08
1d10b0da-dc05-40b3-8e3c-9966f65bd42a,Comm._Partner_Registration,Gar304,20/05/2025 06:08
c98f6e9d-5d52-491d-afea-c5815b0189c4,"Group_formation,_and_dynamics_for_financial_inclusion",Gar304,20/05/2025 06:08
043e195b-cc5b-4afd-b35c-5beaec43099d,ICT_solutions_for_agriculture,Gar304,20/05/2025 06:08
689600af-3e47-4e23-b354-3b6639627515,GAP_&_crop_management,Gar304,20/05/2025 06:08
a7eac061-5d58-4734-a6a7-9c03def26451,Comm._Partner_Registration,Gar305,20/05/2025 06:08
aa0adba7-659c-4760-a175-c5a1fc584d07,"Group_formation,_and_dynamics_for_financial_inclusion",Gar305,20/05/2025 06:08
9cb9143e-7d3f-42eb-bb22-2980e9405231,ICT_solutions_for_agriculture,Gar305,20/05/2025 06:08
5ebcb4e2-e954-4251-b86d-11785e6ae172,GAP_&_crop_management,Gar305,20/05/2025 06:08
9ae35525-bd9a-4fbd-b594-2623a234e75d,Comm._Partner_Registration,Kir300,20/05/2025 06:08
b06971e3-0ba7-4662-bff3-e5fabf86f341,"Group_formation,_and_dynamics_for_financial_inclusion",Kir300,20/05/2025 06:08
18b0925a-9b24-4d81-a292-6de58e5fd25b,ICT_solutions_for_agriculture,Kir300,20/05/2025 06:08
1a8d27af-83f0-459e-8cfb-17ea03797fdd,GAP_&_crop_management,Kir300,20/05/2025 06:08
427a1fba-6f5d-47b2-8a0f-c25a820d6a42,Comm._Partner_Registration,Kir301,20/05/2025 06:08
5a16d925-2933-4aeb-aca0-aea5d76e9162,"Group_formation,_and_dynamics_for_financial_inclusion",Kir301,20/05/2025 06:08
f597fc18-55b2-4fdf-a9d3-a2a93a9e0709,ICT_solutions_for_agriculture,Kir301,20/05/2025 06:08
fe89b4a2-fb36-4eb6-9327-2db3107ffae1,GAP_&_crop_management,Kir301,20/05/2025 06:08
f63f0a52-24ee-4b7a-961b-52f1485e1f45,Comm._Partner_Registration,Kir302,20/05/2025 06:08
5c044f79-6fe3-40dc-aec1-87f0b2bbaa6e,"Group_formation,_and_dynamics_for_financial_inclusion",Kir302,20/05/2025 06:08
b29ef712-cfd8-4c20-a700-af05ff7eb0c1,ICT_solutions_for_agriculture,Kir302,20/05/2025 06:08
c4d66397-26eb-494a-872c-c1b5f316007d,GAP_&_crop_management,Kir302,20/05/2025 06:08
8c7b0d60-5458-4d29-a87c-2dac01e4083b,Comm._Partner_Registration,Kir303,20/05/2025 06:08
29100370-2b09-4e11-a4c8-65dd1eda7db3,"Group_formation,_and_dynamics_for_financial_inclusion",Kir303,20/05/2025 06:08
b3974057-de70-4ac1-81ac-a4f2da330ac7,ICT_solutions_for_agriculture,Kir303,20/05/2025 06:08
2377fd52-e296-41c7-bf0c-2bed730604e6,GAP_&_crop_management,Kir303,20/05/2025 06:08
923ac1b0-2780-4b18-bec5-0f10ebaebee1,Comm._Partner_Registration,Kir304,20/05/2025 06:08
c33daea3-4ed4-4635-81dd-65581eeb397c,"Group_formation,_and_dynamics_for_financial_inclusion",Kir304,20/05/2025 06:08
17c94329-1a53-4009-9440-d8407188fdc7,ICT_solutions_for_agriculture,Kir304,20/05/2025 06:08
caf0ef88-1931-4439-acc2-770d3072f142,GAP_&_crop_management,Kir304,20/05/2025 06:08
23d38627-447e-4fdb-8ff4-b47fe560cd28,Comm._Partner_Registration,Kir305,20/05/2025 06:08
7674e3bf-7ea1-4939-8692-d5f7be8519a6,"Group_formation,_and_dynamics_for_financial_inclusion",Kir305,20/05/2025 06:08
e3633d09-e90c-4d7f-84d3-44c4bec3b416,ICT_solutions_for_agriculture,Kir305,20/05/2025 06:08
a3c40485-5b01-4a03-8b23-2d518017760d,GAP_&_crop_management,Kir305,20/05/2025 06:08
ea07749c-92bd-41a0-a8d3-403928eab751,Comm._Partner_Registration,Kir306,20/05/2025 06:08
fe56750a-c702-4cd3-85d9-88f2f4b746b8,"Group_formation,_and_dynamics_for_financial_inclusion",Kir306,20/05/2025 06:08
ab299f6c-d12b-4f9c-8f4c-852165103ac1,ICT_solutions_for_agriculture,Kir306,20/05/2025 06:08
b2701a30-8b92-4f0c-9c37-5082799185c4,GAP_&_crop_management,Kir306,20/05/2025 06:08
e07c9e10-8d9f-46c8-a638-a61e03f6a1be,Comm._Partner_Registration,Kir307,20/05/2025 06:08
43ea53c7-653d-4f9a-9220-2b73750d4dba,"Group_formation,_and_dynamics_for_financial_inclusion",Kir307,20/05/2025 06:08
f9d9fa0a-23b2-4cc6-9294-fae11cad00dc,ICT_solutions_for_agriculture,Kir307,20/05/2025 06:08
4a0bea78-3ab6-4601-a805-84951a558bf3,GAP_&_crop_management,Kir307,20/05/2025 06:08
2d6e6bd3-ebff-46fc-8020-55fe7c7f4f0d,Comm._Partner_Registration,Kir308,20/05/2025 06:08
66f23dec-954b-40ee-bf86-4a7e9af70648,"Group_formation,_and_dynamics_for_financial_inclusion",Kir308,20/05/2025 06:08
585105cd-d095-45a1-b88e-e3f09bca5bfd,ICT_solutions_for_agriculture,Kir308,20/05/2025 06:08
27dec368-ee48-45ef-9404-d6bf15a5dca3,GAP_&_crop_management,Kir308,20/05/2025 06:08
57faf491-4021-4964-b186-af1b528e3076,Comm._Partner_Registration,Kir309,20/05/2025 06:08
9f33ab7a-a2fd-443b-8e8e-c3d30d569f8d,"Group_formation,_and_dynamics_for_financial_inclusion",Kir309,20/05/2025 06:08
741ebfe7-2733-488e-8f5d-ba8c22655b24,ICT_solutions_for_agriculture,Kir309,20/05/2025 06:08
b3de1768-bf08-419e-a8f4-d1f1936037af,GAP_&_crop_management,Kir309,20/05/2025 06:08
1fafd478-eda8-40e2-ad44-8a4e04def0e9,Comm._Partner_Registration,Kur300,20/05/2025 06:08
d68d3a22-1039-4cb8-b02d-32ec2a9c71e8,"Group_formation,_and_dynamics_for_financial_inclusion",Kur300,20/05/2025 06:08
09d6f6fa-f966-4c95-87df-d9addaaad853,ICT_solutions_for_agriculture,Kur300,20/05/2025 06:08
4a524e43-3611-4bf9-9018-cb0196b02db8,GAP_&_crop_management,Kur300,20/05/2025 06:08
cd021ea2-3c7e-4603-a102-28538956b343,Comm._Partner_Registration,Kur301,20/05/2025 06:08
3ca3865d-9dc9-40e5-9fe1-83ceb08bd4ae,"Group_formation,_and_dynamics_for_financial_inclusion",Kur301,20/05/2025 06:08
2537ebe3-65da-4935-b20c-699c79e73546,ICT_solutions_for_agriculture,Kur301,20/05/2025 06:08
a1ab1c12-4342-473f-9f22-06447d29adda,GAP_&_crop_management,Kur301,20/05/2025 06:08
e2efcbed-6014-430f-b978-3a0023ccf1a3,Comm._Partner_Registration,Kur302,20/05/2025 06:08
f08aa03b-540a-4802-86ed-2348e3e2eee1,"Group_formation,_and_dynamics_for_financial_inclusion",Kur302,20/05/2025 06:08
a5912f46-7cd7-4867-a8d4-9769f5373165,ICT_solutions_for_agriculture,Kur302,20/05/2025 06:08
798a7ff6-2933-477c-b302-c0a10dccc247,GAP_&_crop_management,Kur302,20/05/2025 06:08
18821a27-a847-4101-aff6-4e17f03233ca,Comm._Partner_Registration,Kur303,20/05/2025 06:08
0b862f8e-c7c4-4abd-aa50-eff01c04f39f,"Group_formation,_and_dynamics_for_financial_inclusion",Kur303,20/05/2025 06:09
5815e4dd-6445-4503-8dcd-ba616d39ec2f,ICT_solutions_for_agriculture,Kur303,20/05/2025 06:09
28125c35-a1b5-4adc-bd36-4a2d87db6240,GAP_&_crop_management,Kur303,20/05/2025 06:09
0ede8028-46b9-4be2-8514-017b198a2492,Comm._Partner_Registration,Kur304,20/05/2025 06:09
d987c2b9-f4c1-45c3-be62-d5df07e42eb3,"Group_formation,_and_dynamics_for_financial_inclusion",Kur304,20/05/2025 06:09
5ef1d1e3-b77f-4528-94e0-2724d88443b7,ICT_solutions_for_agriculture,Kur304,20/05/2025 06:09
1ecb6c33-d179-4d1e-8b72-c33ccf8c239c,GAP_&_crop_management,Kur304,20/05/2025 06:09
d21608c9-adbc-4613-b89a-02473b4fda74,Comm._Partner_Registration,Kur305,20/05/2025 06:09
51c27854-fbba-4791-b4e0-2ef0267a2143,"Group_formation,_and_dynamics_for_financial_inclusion",Kur305,20/05/2025 06:09
0e6b5f0d-e46b-4ec7-8b35-6860fc37ce8f,ICT_solutions_for_agriculture,Kur305,20/05/2025 06:09
3e970498-6be7-4e2f-a9b5-13a063a5840f,GAP_&_crop_management,Kur305,20/05/2025 06:09
c83e7930-ba2a-4839-b389-ce3cab5f28e6,Comm._Partner_Registration,Kur306,20/05/2025 06:09
f37ac77b-41c9-4293-9fe0-7b1a90ba45ed,"Group_formation,_and_dynamics_for_financial_inclusion",Kur306,20/05/2025 06:09
29c417ba-66f9-44f0-8017-b9df7638edf6,ICT_solutions_for_agriculture,Kur306,20/05/2025 06:09
f1ca6c0d-e94d-4181-bb97-4d99fe6acfa7,GAP_&_crop_management,Kur306,20/05/2025 06:09
726e695a-5784-41a0-9ff4-3d503b39c8b5,Comm._Partner_Registration,Kur307,20/05/2025 06:09
e80d2065-d44a-4d83-b9dc-46ec9d62a111,"Group_formation,_and_dynamics_for_financial_inclusion",Kur307,20/05/2025 06:09
3a240e9b-d350-4b80-88c2-9d7d75d3045b,ICT_solutions_for_agriculture,Kur307,20/05/2025 06:09
1eb2adc4-311e-4362-bf2f-7ac2a5298c5e,GAP_&_crop_management,Kur307,20/05/2025 06:09
837a8a8a-f4aa-410c-9e14-7c2c9f5614cb,Comm._Partner_Registration,Kur308,20/05/2025 06:09
95e1012b-fcad-4722-b0ff-6b8b4a83b2a5,"Group_formation,_and_dynamics_for_financial_inclusion",Kur308,20/05/2025 06:09
7b4a775f-2995-452d-beed-e9112a747171,ICT_solutions_for_agriculture,Kur308,20/05/2025 06:09
6c77782f-1575-4eba-908e-8f6de065e86d,GAP_&_crop_management,Kur308,20/05/2025 06:09
5aedabec-4cc3-492a-8c6a-bee03a40512e,Comm._Partner_Registration,Kur309,20/05/2025 06:09
d3d46b62-dcab-4fd3-8e06-bfeba71ec841,"Group_formation,_and_dynamics_for_financial_inclusion",Kur309,20/05/2025 06:09
70779be7-db17-41e2-bf22-3a2a0be9cc1d,ICT_solutions_for_agriculture,Kur309,20/05/2025 06:09
0ca80a66-8fb0-4a1b-b54e-c0affc5cb101,GAP_&_crop_management,Kur309,20/05/2025 06:09
6f6962bb-c514-4bf9-a054-1a9a1f4350e6,Comm._Partner_Registration,Kur310,20/05/2025 06:09
152f09e2-7554-4051-8502-6183abab6205,"Group_formation,_and_dynamics_for_financial_inclusion",Kur310,20/05/2025 06:09
a0509715-73ac-490f-92e2-de04b046a462,ICT_solutions_for_agriculture,Kur310,20/05/2025 06:09
c83562e4-6ed8-4360-855f-be65ba724550,GAP_&_crop_management,Kur310,20/05/2025 06:09
7dec990f-12d9-4e5b-b8eb-f6678c94d35a,Comm._Partner_Registration,Kur311,20/05/2025 06:09
c9fc131d-b052-4743-8352-d6fd885b9b82,"Group_formation,_and_dynamics_for_financial_inclusion",Kur311,20/05/2025 06:09
ac711748-b9f2-4c20-a173-efe52d9a521f,ICT_solutions_for_agriculture,Kur311,20/05/2025 06:09
0fd8df42-bf27-42b1-95df-151fa619e183,GAP_&_crop_management,Kur311,20/05/2025 06:09
8a20d0ca-2178-4bd0-8ec0-a460a718de8e,Comm._Partner_Registration,Kur312,20/05/2025 06:09
8cc7e677-79c3-4c73-b441-ad543207c1ef,"Group_formation,_and_dynamics_for_financial_inclusion",Kur312,20/05/2025 06:09
51412515-25d2-49a7-a17c-d3e27bc47171,ICT_solutions_for_agriculture,Kur312,20/05/2025 06:09
d3257c9c-c153-4017-8941-8abc7547ed59,GAP_&_crop_management,Kur312,20/05/2025 06:09
fd18cedb-a0a5-455c-9e7b-87523216486f,Comm._Partner_Registration,Kur313,20/05/2025 06:09
6bc5f679-5d24-4b39-8e9f-ab188cdaa9f9,"Group_formation,_and_dynamics_for_financial_inclusion",Kur313,20/05/2025 06:09
43a5545b-fe95-44fa-a68a-758d6e95933a,ICT_solutions_for_agriculture,Kur313,20/05/2025 06:09
8c62ea34-c911-4a19-8e1c-196e6ef286d8,GAP_&_crop_management,Kur313,20/05/2025 06:09
9abeee8f-750b-4a9f-9aa9-48c083725766,Comm._Partner_Registration,Kur314,20/05/2025 06:09
2de5dfeb-5ec2-435b-bad1-1ce49d8fde47,"Group_formation,_and_dynamics_for_financial_inclusion",Kur314,20/05/2025 06:09
a97224ad-0825-4fc1-938d-ae50199054a9,ICT_solutions_for_agriculture,Kur314,20/05/2025 06:09
6517a262-9d98-4218-9511-e73ff2667b11,GAP_&_crop_management,Kur314,20/05/2025 06:09
fff4bdc3-7e11-4286-abb8-22be70bd27c0,Comm._Partner_Registration,Kur315,20/05/2025 06:09
cc5ea26e-85b6-4f44-9389-994edc87b4e7,"Group_formation,_and_dynamics_for_financial_inclusion",Kur315,20/05/2025 06:09
1f6eaa99-eb71-4769-b6a8-0c88c2e6f9df,ICT_solutions_for_agriculture,Kur315,20/05/2025 06:09
f71a07f7-7982-4c9c-a65a-11b463823c7a,GAP_&_crop_management,Kur315,20/05/2025 06:09
ee976b79-9ff6-4733-99e0-d514d57927f1,Comm._Partner_Registration,Kur316,20/05/2025 06:09
4aea2a6e-9b2c-4229-b732-f1e62d5c784f,"Group_formation,_and_dynamics_for_financial_inclusion",Kur316,20/05/2025 06:09
16db8596-f6a9-4c6a-9b0d-5268cba12fa4,ICT_solutions_for_agriculture,Kur316,20/05/2025 06:09
d52f3ecb-1d6e-42f6-bb73-945aa79154cb,GAP_&_crop_management,Kur316,20/05/2025 06:09
163a9ee0-92e6-4bf7-9f0a-4db8adc40a78,Comm._Partner_Registration,Kur317,20/05/2025 06:09
ef7a7ba1-80dc-45c6-8054-23e117994c04,"Group_formation,_and_dynamics_for_financial_inclusion",Kur317,20/05/2025 06:09
4cc30dac-7617-433b-8a57-d90f70ae0163,Processing_and_Packaging,Kur317,20/05/2025 06:09
744e7f3a-b8e7-4414-a3c8-69c3879e6ae0,ICT_solutions_for_agriculture,Kur317,20/05/2025 06:09
96eec3ab-5422-443d-87da-50269be551b6,GAP_&_crop_management,Kur317,20/05/2025 06:09
320a4869-cbea-49a1-9b3b-1623eb7d29f3,Comm._Partner_Registration,Kur318,20/05/2025 06:09
8bf7444f-4280-4ddb-9eaa-5ccf27e10918,"Group_formation,_and_dynamics_for_financial_inclusion",Kur318,20/05/2025 06:09
b7940b96-5fbc-448c-8a9b-7935b5b9ebb3,ICT_solutions_for_agriculture,Kur318,20/05/2025 06:09
c18598fb-0dbd-4de9-8f8f-d80e64f71471,GAP_&_crop_management,Kur318,20/05/2025 06:10
14fe6ed0-0126-49de-a94c-b3f4b51b1a4a,Comm._Partner_Registration,Kur319,20/05/2025 06:10
ae76085a-4017-4ab8-9e08-fd30f6f57c1c,"Group_formation,_and_dynamics_for_financial_inclusion",Kur319,20/05/2025 06:10
4aaff039-e31a-41a6-a6fd-e37509bbb2e5,ICT_solutions_for_agriculture,Kur319,20/05/2025 06:10
8708f9d5-d90c-4543-87b7-020b13dabe69,GAP_&_crop_management,Kur319,20/05/2025 06:10
f5bcef2c-10a6-47d7-aa01-e800696246af,Comm._Partner_Registration,Kur320,20/05/2025 06:10
43910807-4c49-406b-830f-536bc9ea5bfb,"Group_formation,_and_dynamics_for_financial_inclusion",Kur320,20/05/2025 06:10
23184b33-cd29-41d9-b22c-b4fe476e2769,ICT_solutions_for_agriculture,Kur320,20/05/2025 06:10
1f64a21b-031a-4af3-9447-00a06f06de17,GAP_&_crop_management,Kur320,20/05/2025 06:10
2d46518e-6ea3-4222-b8bc-d47bccff419b,Comm._Partner_Registration,Kur321,20/05/2025 06:10
4071bbb3-3b94-4eae-9aaa-8d689f4b3e35,"Group_formation,_and_dynamics_for_financial_inclusion",Kur321,20/05/2025 06:10
fc810660-9229-4b16-88c3-b8ef4d5688a3,ICT_solutions_for_agriculture,Kur321,20/05/2025 06:10
2acf449a-bb55-4cd1-b9bd-9a819e240f62,GAP_&_crop_management,Kur321,20/05/2025 06:10
49dbe1dc-d3a0-47c5-b572-d325f7abb354,Comm._Partner_Registration,Kur322,20/05/2025 06:10
286b6d4a-a2ca-4846-a738-fe5f2e576ebd,"Group_formation,_and_dynamics_for_financial_inclusion",Kur322,20/05/2025 06:10
3ff38797-ca34-4a83-8bff-cf08735253db,ICT_solutions_for_agriculture,Kur322,20/05/2025 06:10
2f3375e2-a444-4371-9132-e83b11c2a9c0,GAP_&_crop_management,Kur322,20/05/2025 06:10
8b2f93a5-20eb-40a7-b55d-55c5884e17b2,Comm._Partner_Registration,Kur323,20/05/2025 06:10
d1c02242-194c-4880-aa0a-8cf588ec4410,"Group_formation,_and_dynamics_for_financial_inclusion",Kur323,20/05/2025 06:10
1ce8b6c7-ce9b-4081-b82c-bea90fc8cbdb,ICT_solutions_for_agriculture,Kur323,20/05/2025 06:10
8ddd7a6b-1996-4657-807c-e53620678e3e,GAP_&_crop_management,Kur323,20/05/2025 06:10
0828c2b2-bb56-424b-a0e6-56764ef62bed,Comm._Partner_Registration,Kur324,20/05/2025 06:10
ce0c4761-859e-4cd2-86d9-f3ad0123f2b3,"Group_formation,_and_dynamics_for_financial_inclusion",Kur324,20/05/2025 06:10
4641b627-37f4-4487-8303-8fc2db9476fc,ICT_solutions_for_agriculture,Kur324,20/05/2025 06:10
c6a718a1-d9da-4b2d-abdb-e488e92b363c,GAP_&_crop_management,Kur324,20/05/2025 06:10
ddc640af-11f8-4e62-b4c6-8b270bcdc978,Comm._Partner_Registration,Kur325,20/05/2025 06:10
673d7000-ad34-449f-b962-78d890d5ac88,"Group_formation,_and_dynamics_for_financial_inclusion",Kur325,20/05/2025 06:10
249c0f23-55ab-471f-aa2f-86aba66ea2b6,ICT_solutions_for_agriculture,Kur325,20/05/2025 06:10
3cc008bc-5e0c-40ef-a71f-24bc392870d1,GAP_&_crop_management,Kur325,20/05/2025 06:10
97968586-d3be-4a50-a839-1b9fc848073c,Comm._Partner_Registration,Kur26,20/05/2025 06:10
46092be5-96e3-40f6-b16f-c1b03ccc801f,"Group_formation,_and_dynamics_for_financial_inclusion",Kur26,20/05/2025 06:10
92207555-aaf1-49b7-8af0-7ca6080cabf4,ICT_solutions_for_agriculture,Kur26,20/05/2025 06:10
85145822-04d3-4cca-b9e0-55e384c2b679,GAP_&_crop_management,Kur26,20/05/2025 06:10
6d012771-dee5-4964-a00f-de8f71795d10,Comm._Partner_Registration,Kur327,20/05/2025 06:10
d29c2f38-b3d6-48d8-9806-4677e7314cdb,"Group_formation,_and_dynamics_for_financial_inclusion",Kur327,20/05/2025 06:10
9152224f-c8a8-46f4-be20-653612e46f13,ICT_solutions_for_agriculture,Kur327,20/05/2025 06:10
2b2a40fd-9b92-4ec1-a71f-fa06fae2e535,GAP_&_crop_management,Kur327,20/05/2025 06:10
7398d1d9-04ed-423d-823a-6aa796a17766,Comm._Partner_Registration,Kur328,20/05/2025 06:10
4e77873b-3c30-4293-97ac-e44d7506c3f4,"Group_formation,_and_dynamics_for_financial_inclusion",Kur328,20/05/2025 06:10
4ba63ec0-0b19-4b6a-b875-a39393c010b7,ICT_solutions_for_agriculture,Kur328,20/05/2025 06:10
48590c52-be41-44cc-83e0-bd4e642aec96,GAP_&_crop_management,Kur328,20/05/2025 06:10
c635831e-0393-4109-b9a0-d0d4a6e1969d,Comm._Partner_Registration,Kur329,20/05/2025 06:10
89d4e561-61a8-4a93-aca9-45682c168c7c,"Group_formation,_and_dynamics_for_financial_inclusion",Kur329,20/05/2025 06:10
10596cd0-468f-4f58-995f-f97d2df29f18,ICT_solutions_for_agriculture,Kur329,20/05/2025 06:10
a622656e-1805-43aa-9519-5c54a2328ef8,GAP_&_crop_management,Kur329,20/05/2025 06:10
4f93f5ae-9323-44b8-b615-8a1e8faf9a5c,Comm._Partner_Registration,Kur330,20/05/2025 06:10
47a1d084-9935-4cbf-8680-a965df0963fa,"Group_formation,_and_dynamics_for_financial_inclusion",Kur330,20/05/2025 06:10
73629e35-e9b0-465b-8c36-93832de671f9,ICT_solutions_for_agriculture,Kur330,20/05/2025 06:10
5fb7eaad-1403-495e-8284-8e79a3c6ce0d,GAP_&_crop_management,Kur330,20/05/2025 06:10
ec956429-4a74-45c9-9ea7-0cb777226cfe,Comm._Partner_Registration,Kur331,20/05/2025 06:10
9f74b5e1-4d8c-4a8d-a89b-3897850e4879,"Group_formation,_and_dynamics_for_financial_inclusion",Kur331,20/05/2025 06:10
5d7132d0-b1ee-416e-8e15-ca57457fdaa8,ICT_solutions_for_agriculture,Kur331,20/05/2025 06:10
ed5c6411-c7f8-4488-9f6d-ddef580e02b3,GAP_&_crop_management,Kur331,20/05/2025 06:10
3b5d38b3-07ef-44eb-a198-af6319497664,Comm._Partner_Registration,Rim300,20/05/2025 06:10
4d1e6cf3-a5f1-4ca8-b510-3e446a212833,"Group_formation,_and_dynamics_for_financial_inclusion",Rim300,20/05/2025 06:10
fec97dae-6f60-4269-bb7d-59732c585f72,ICT_solutions_for_agriculture,Rim300,20/05/2025 06:10
4aafaeeb-97c2-463d-a222-61d69a23a5b2,GAP_&_crop_management,Rim300,20/05/2025 06:10
c18d8b97-6d00-48ea-afec-a9b837aee732,Comm._Partner_Registration,Rim301,20/05/2025 06:10
af42eb2d-888a-46df-b349-56847f08bf85,"Group_formation,_and_dynamics_for_financial_inclusion",Rim301,20/05/2025 06:10
248f26ba-48f5-463e-a183-5eef5f2926de,ICT_solutions_for_agriculture,Rim301,20/05/2025 06:10
7ca71ead-1d13-4196-a272-3b6c41424e58,GAP_&_crop_management,Rim301,20/05/2025 06:10
6e46abc7-814e-4c67-a992-74b74bb9fa89,Comm._Partner_Registration,Rim302,20/05/2025 06:11
e1f703ef-89d3-45e2-9f04-dc310c10c857,"Group_formation,_and_dynamics_for_financial_inclusion",Rim302,20/05/2025 06:11
d1d03d0c-e03b-41e4-bd16-22450bf57c8f,ICT_solutions_for_agriculture,Rim302,20/05/2025 06:11
59981812-733e-41d0-896f-18d908c4b343,GAP_&_crop_management,Rim302,20/05/2025 06:11
34626a79-4edc-450e-a685-c42377fdeb3f,Comm._Partner_Registration,Rim303,20/05/2025 06:11
1ec8d133-c202-4910-9c68-d4fd5f0290f2,"Group_formation,_and_dynamics_for_financial_inclusion",Rim303,20/05/2025 06:11
7981fe53-32cd-41e4-9bbd-8024d59e6eb4,ICT_solutions_for_agriculture,Rim303,20/05/2025 06:11
2a30c2de-dda5-4040-bbb4-b8bdb368927f,GAP_&_crop_management,Rim303,20/05/2025 06:11
753d3078-2ed2-4987-bd62-e1839b9734ee,Comm._Partner_Registration,Rim304,20/05/2025 06:11
85483554-9221-49fe-961b-64be4246b5f4,"Group_formation,_and_dynamics_for_financial_inclusion",Rim304,20/05/2025 06:11
41c09235-af48-4a5b-8a26-51f55f6427f2,ICT_solutions_for_agriculture,Rim304,20/05/2025 06:11
42e1ab2b-6d67-4eaf-a603-d11a7c8074b8,GAP_&_crop_management,Rim304,20/05/2025 06:11
