formid,Cooperative_Unique_ID,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Select_2_4-D_herbicide,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Glyphosate_Slasher,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,form/Input_totals/Total_ButaForce,form/Input_totals/Total_Select_Gold,form/Input_totals/Total_Gobara,form/Input_totals/Total_GreenForce,received_on,Which farming season will these inputs be used in
d3b579a3-3436-4ceb-a420-92ef59968610,C-AlkPV0J301,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 17:12,Wet_Season
8aad8c79-bde7-4d9d-8175-05ddb18375d5,C-AlkTBPEV17,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 17:15,Wet_Season
d4a7e2fb-409a-4309-be7e-00fa489258f2,C-AlkW8WMF28,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 17:28,Wet_Season
c625549d-2f27-46f5-a267-097444ea1e2d,C-AlkWQ6E654,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 17:49,Wet_Season
4b084ed3-9154-4e1d-a9df-53de3664c96a,C-AlkWQ6E654,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 17:49,Wet_Season
ebd50769-e24a-488e-8ef8-accc60731552,C-BauAIJWI18,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
5f9b045e-d731-4f7c-b9ae-06f61f4d989a,C-BauEENQL43,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
8e0e9651-dbe1-49ae-b9c8-b106262e7efb,C-BauJL2LW39,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
a253da9d-0ad4-49f5-acc5-6b02666dc229,C-BauKBCV738,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
55b49c5e-36d2-435b-97e2-0d2599d9e4bb,C-BauPXOL023,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
a1c9736d-76ff-43b2-8371-f1be924489cf,C-BauQ9DOC01,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
0b130f22-8163-4289-9f6d-2a2dbc5e6988,C-BauRTOQE32,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
6a00a980-4820-4b6d-8f56-76a9ff38f704,C-BauTAY7D11,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
febe7228-d9b9-4d86-99f5-794f71849fd2,C-BauUW52C43,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
c57e3a5f-aa08-4da5-aea5-ff0342175664,C-BauY6VIS59,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
39c8e279-94f7-4692-82f4-bad2ba6dde78,C-BauYD9EV09,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
d156f876-1491-46fd-a7fe-7ef9e431528e,C-BauYVC6X11,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
28459777-4c25-418c-aac6-0be3b4f01694,C-BauZOHW024,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:17,Wet_Season
92de0e4b-df9e-4a0b-9005-4d57044f80ab,C-Bau07NP644,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
17817519-9799-481c-96ec-02da50a8523b,C-Bau2V0BS53,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
a4d33af5-e574-4be5-86f6-9efd273876ee,C-BauBR77R03,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
d73fd5aa-a65f-4db2-8548-64f7cc83e495,C-BauDS85E41,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
a17bf59c-800b-417e-96ee-43878ed4126b,C-BauDWU8J29,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
784330d5-04cd-4f9d-9572-4fedca67e9ff,C-BauDXT6K01,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 19:42,Wet_Season
b7ccdfc6-e95f-419d-a40e-d5cf42d10323,C-Kau4FEJ831,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 19:53,Wet_Season
a71ff7d9-dae0-4a00-9c52-e8348296ce87,C-KauGJJFR10,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:14,Wet_Season
6502c920-1178-4f19-948f-d0b3f9f03cf5,C-Bau0CNTU44,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:24,Wet_Season
cef0c467-d615-4ea3-be04-39d810a9f7cc,C-Bau13N6708,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:24,Wet_Season
b853c42d-6ea4-4dd4-a4a6-09d6a5fbfa15,C-Bau7N2HB52,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:24,Wet_Season
2d94efdf-0211-4df3-b3dc-27296ff0533a,C-Bau993RS32,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
f3c7c6dd-45ca-454b-832f-73f813219b29,C-BauA8S8S08,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
3f5adab7-f026-4b17-bbce-1bdd9e719a2b,C-BauDDZ2F15,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
4450559e-88e2-4892-a21d-f6c87e0a0bc0,C-BauISZOK44,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
dc3f1646-d242-4cf1-86c7-318a2164a7b2,C-BauM8IQE24,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
9de19fdf-5157-4b57-a14b-83973a427fdc,C-BauMZV1Q49,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
29aac6cd-bdad-4c5f-bbff-f54762305998,C-BauNBA2Y13,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
f227647b-2fbc-4c88-a750-c8255d3d3aec,C-BauPWFJQ36,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
f55f0e17-ffe2-4c20-9376-87fd2d793274,C-BauS21RI58,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
be2a936c-d20b-43ec-abb2-83eda12aa0af,C-BauUFXF817,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
7266a5d0-b64b-4144-a832-2ed06e573efe,C-BauZ3KTV36,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
fe0bd01d-1bdf-4660-9e45-1be6ece88833,C-BauZ7CAQ09,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,02/06/2025 20:25,Wet_Season
0c46e717-ae1b-4aca-8da0-28e57706becf,C-KauV6RH830,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:35,Wet_Season
65b85800-e8a9-4fc3-84f2-a3162963dbd3,C-KauDVAIR55,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:35,Wet_Season
3871b467-14f5-4c5e-82b1-8da43c005738,C-Kau0SR3803,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:35,Wet_Season
66628a6f-8e0c-4c61-96c2-1bcab4e611bc,C-KauOOIHN40,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:36,Wet_Season
795f3ad3-ebe8-4ae6-8e82-9dca661ecebc,C-Son511NT08,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 20:37,Wet_Season
1a98a7e9-c5a5-473a-a161-25c882f3959d,C-SonDK2Y431,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 20:47,Wet_Season
f3641147-bf4b-4aa1-a4f9-28bc5d5d0c61,C-SonYT7PR05,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 20:52,Wet_Season
93e28e76-9287-4b01-8df8-8db8974c824b,C-KauGP8E543,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:53,Wet_Season
94a54d05-fb6c-4c35-ae38-448d9e2c64de,C-KauUQIHZ46,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 20:53,Wet_Season
e8b44dbe-c50c-436a-a359-58075694b0f8,C-SonNZANZ53,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 20:58,Wet_Season
96c425b9-44e9-4aee-9145-00fcfb2a5049,C-SonUBK1955,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 21:03,Wet_Season
a8c64052-485d-4118-bdb8-615af11eeb7c,C-KauIFG8K40,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 21:13,Wet_Season
4f7479de-e10d-41de-927d-feab78756a9f,C-KauCIRSZ40,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 21:13,Wet_Season
2f4e7ca0-388d-488b-8781-c2c667658b1b,C-KauOILW536,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 21:13,Wet_Season
8029bec7-bf0b-480d-9e7d-da2109ef1ed1,C-KauX5EJO42,20,,,,3,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,250,0,0,2,0,02/06/2025 21:19,Wet_Season
ea570a39-94bf-4f57-ad00-f277a58c5a31,C-SonMODIZ20,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:20,Wet_Season
9a0745a5-c923-4630-a0e6-1ab52103cc61,C-Son491A902,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:28,Wet_Season
eb578c5c-6c51-4ae9-a8b4-6dc0f892b14f,C-SonYU79019,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:33,Wet_Season
8b63f800-7e98-4c91-8301-f137bf2fd97e,C-SonK9GO044,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:40,Wet_Season
be354c25-1df8-4d08-849e-8cbd104c231b,C-Son8VBGG35,20,,,,4,3,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 21:43,Wet_Season
0a9205b2-37e0-45a0-9c43-16207392c18e,C-SonZS9PB07,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:47,Wet_Season
5aa14fa1-e080-4098-bb17-9dd79523c218,C-SonQQZKP06,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:53,Wet_Season
1e57cd7b-f1cb-43fe-bf15-f6a4219c28b9,C-SonFI6OA58,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 21:58,Wet_Season
b3bfc5a7-6315-4b0a-8cf0-ef99a906ab1c,C-Son32HNC24,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,02/06/2025 22:03,Wet_Season
24d24bdf-f37f-4551-b4b0-6f2bdbd1f8b9,C-Son0AE0I09,20,,,,4,3,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
f7a73de1-76e7-47bd-8185-8cbf83afa156,C-SonFSTOG01,20,,,,4,3,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
769eb250-e682-430c-b4db-22ba1ae54d62,C-SonB3GWS20,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
fbfaa2ec-cb94-4c78-b35d-02e39797119e,C-SonJRC4552,50,,,,4,3,2,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
ae86e752-a2ef-4589-ac30-5305093cb31d,C-SonQ9TAP27,20,,,,4,3,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
1759f7e2-eb01-4942-8071-deed9651fcc7,C-Son5VD5X54,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
2a9e2473-f881-4930-a87e-84203917de69,C-Son93QI353,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
d73d0a65-d1e9-4ac9-ae92-201498e13d07,C-SonEOJ0R53,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
7df000df-f6ec-424e-9040-78cc3e54e5cd,C-SonASGOF01,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
ce294fef-1795-409f-b7c6-a012c49b0679,C-SonZGUVN50,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:46,Wet_Season
4c03085b-2e3b-4e83-9ab4-f17b3c0c89b5,C-Son8VBGG35,20,,,,4,2,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,02/06/2025 22:52,Wet_Season
83277734-f079-4751-9d67-8fd38230763c,C-Mub2Z7JF05,50,,,,4,3,1,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:12,Wet_Season
bb1724e7-b5cc-49ce-accb-3b959e64b709,C-Mub4RYW853,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:17,Wet_Season
7a3ad4cc-57c8-499e-add4-a769e6ada947,C-MubW3Z6W13,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:21,Wet_Season
0c4c97c2-78df-4847-8bde-d15688428e1a,C-Mub5DECD36,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:23,Wet_Season
ab822035-9fc2-4106-a57a-12fde56979ca,C-MubZC78411,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:27,Wet_Season
1fe7a340-26c4-423d-9543-6f0d94c778f4,C-Mub6O8WS29,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:29,Wet_Season
33a1e735-0a06-4595-9553-030734e23fbc,C-MubJUMQA58,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:34,Wet_Season
dca7d6be-1424-406c-aacb-897357777692,C-MubH8O5E07,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:37,Wet_Season
9a2046d8-2b13-4314-ab73-de3495f85a3e,C-MubTUFR519,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:44,Wet_Season
aaf22022-bee9-48bd-95f9-2a370950755e,C-MubB2F0E50,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:47,Wet_Season
f9bce9db-145c-40a6-8384-f06b4158515a,C-MubPP3XZ08,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:50,Wet_Season
38273c36-d478-40da-80a3-05eab1dc6b0d,C-MubW4SCS30,50,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 05:55,Wet_Season
8665d44a-8414-4df0-8fd2-66994e3b36e0,C-SonJL9T525,20,,,,4,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:27,Wet_Season
a2d4ee00-764d-4a4a-a51f-6f5ce4373c5f,C-SonNJ6MZ29,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:27,Wet_Season
ec4f4300-a199-47fb-b252-10946ad56465,C-SonX61E151,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:27,Wet_Season
2c8f63bf-2600-45eb-8afe-e4ce99e042de,C-Son4U6BD20,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:28,Wet_Season
615c5bc3-79d6-4b95-99fa-22d7c96a8261,C-SonQEIEC15,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:28,Wet_Season
e35629cb-e736-4520-a634-5d8dcbeef2cd,C-SonK2OU807,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:28,Wet_Season
ecd8a5d0-f3cd-478a-9006-f46f660e9297,C-Son4AHKX30,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:28,Wet_Season
8b992034-fb16-4d02-a756-e87124a38e93,C-SonBAEZM35,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 06:28,Wet_Season
c89c549f-7aee-4f18-8637-b4b1059863d3,C-Bau1VLL440,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,03/06/2025 09:11,Wet_Season
9358d88c-0adc-4f17-850b-ecb0b80314df,C-Bau3810S30,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,03/06/2025 09:16,Wet_Season
2b0ca0a3-022f-4e63-b069-078352d2306a,C-BauB8P2L26,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,03/06/2025 09:18,Wet_Season
344c8841-088d-4c76-a1a1-00d5ce596543,C-BauDLFEW46,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,03/06/2025 09:28,Wet_Season
a0e6c413-2c4a-43d4-88a3-c19134660a08,C-BauIFYLP28,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,03/06/2025 09:30,Wet_Season
b1693cd6-7a2e-4715-8697-4914572a69fd,C-BauIINVG20,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,03/06/2025 09:32,Wet_Season
b958ff61-7c1c-42b9-9923-60288aabaf81,C-ChiBO2PI59,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2025 09:37,Dry_Season
b3b8f5fd-2871-4b62-ab02-9e56416cc7c2,C-JabAEWN028,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 09:45,Wet_Season
46f23bfb-bc32-41c6-8fa9-2182635991d3,C-JabJAPLP08,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
c8ff5a20-94a9-4b30-9325-25d1a28c124d,C-JabH51GV19,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
f7b418da-2f09-431a-8530-e216a42a416a,C-JabFVQTU20,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
5ff34707-fd53-4f54-8727-c9358a7c2f13,C-JabYTK2818,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
b2cb25e2-f656-4e25-94f7-a267fea7d261,C-JabW6QSC15,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
885479cf-8a96-4c07-b5db-af39cb498a48,C-Jab4DD3V41,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
8ef3aebc-7ef3-4b88-880d-8403e228d3c3,C-Jab2VJL248,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
b8521c07-40cb-43c2-963f-e4492644c836,C-Jab0RLMI36,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
f4bf4587-b441-45e6-811e-f3cab282a723,C-JabAVAMZ48,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
edd83287-7792-4525-9e62-72f20460b077,C-JabIGFBM10,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
50d02258-b655-472a-bf5a-8ae5ff0202f8,C-JabA3A0U41,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,2,0,03/06/2025 11:18,Wet_Season
546e03e7-586f-42df-b1ef-d855929ff164,C-Son2BO3E04,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,03/06/2025 12:36,Wet_Season
531f991c-a708-4c29-91ab-bba56f6d78be,C-Son9R8HF49,20,,,,4,3,1,2,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,03/06/2025 12:45,Wet_Season
355b93ee-cc78-406a-9d8e-0a3bc9157809,C-SonAD5LZ34,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 13:03,Wet_Season
e78cd999-95ad-4307-bb2d-21c07abe5114,C-SonCXQ2H19,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 13:09,Wet_Season
211a29c6-629e-4958-80b9-92c824cb1d9e,C-Son7P14Q58,20,,,,4,3,1,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 13:14,Wet_Season
62b71609-55d5-46f8-b0ef-2fa7b0a6d0d7,C-SonN9ACF28,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,03/06/2025 13:18,Wet_Season
