formid,coopgender,coopagegroup,coopstate,cooplocationtype,havejointbiz,majorcropsgrown,majorcropsprocessed,majorcropsmarketed,haveelectedexco,freqmeeting,haveactivebankacct,State-IP,coopID,received_on,natureofmembersenterprise,membersendeavors,username,form case case_id
ddf5eabe-97cd-47b3-a496-d81212046173,Female,Youth,Benue,Urban,Yes,---,---,---,No,Monthly,No,Benue-PVNL,MarYBLF09,05/02/2025 10:19,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,mak11,eab7831d-83fb-4d40-a2bb-ad93acc66ae0
0cb750c2-388e-4df4-a7a5-7f2abdb24a44,Female,Youth,Nasarawa,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,NasWYHM21,05/02/2025 10:21,Micro_produce_marketers,Grain_and_Cereal_Traders,nsg06,ae153ea9-111e-4f48-b458-f4480d55892a
35bb1af5-fc9b-4dab-94ac-57c8c94ec16f,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-PVNL,KadE9DS08,05/02/2025 10:22,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds06,7fb87311-8c5d-4a9a-b3e7-51ef324df6e6
c69126b9-1144-492c-bed4-f56af270ccb7,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ZanVB9525,05/02/2025 10:22,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,zan25,970d4938-fd8f-42d3-b396-eaaf22f119c8
fba88280-4993-499a-a40a-e7f1fb95eedc,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-Kaduna 2-PVNL,Jab2X1C30,05/02/2025 10:22,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jab28,92e633fe-bb9c-4c9c-b78a-f7875567248c
4a1cdb16-5aaa-42cd-99b4-7cb57875d492,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 2-PVNL,JemPUBF37,05/02/2025 10:22,Micro_produce_marketers,Grain_and_Cereal_Traders,jam14,688417f4-e9f7-4b64-9a2c-44463bd21d9b
6ff1903d-2a1b-48db-ab66-55dead849f0f,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-PVNL,KadS03W21,05/02/2025 10:35,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds13,5247f90b-62d8-4cd3-8650-f3df0ba8a474
b49a9ff2-9248-481b-8f63-fb02f742ca0a,Female,Youth,Benue,Urban,No,---,---,---,Yes,Monthly,No,Benue-PVNL,Gum1U9G43,05/02/2025 10:41,Micro_produce_marketers,Fresh_Produce_Sellers,gwe03,4b19c7a2-8085-4967-ae0c-72560d6529d7
f994457e-6fb5-454d-b039-0f7d65e5d018,Female,Youth,Nasarawa,Urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,DomB62Q10,05/02/2025 10:46,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,dom05,e0022647-1e3c-4f79-9917-365d621359ad
44fecfbf-94ea-42b1-97be-f39923ca3319,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,Chi78ZW33,05/02/2025 10:46,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,kag07,e60e5e43-917a-4484-ac1d-b6ece44a513f
923e7a4a-fb60-446b-bf3f-1a52879f24da,Female,Youth,Nasarawa,Urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,Dom2VO306,05/02/2025 10:47,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,dom05,98cb2736-e141-4648-ae9a-05749dfffc73
3cb120e8-d647-4769-b23d-d863e30e99f7,Female,Youth,Nasarawa,Urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,DomEB4731,05/02/2025 10:47,Micro_produce_marketers,Grain_and_Cereal_Traders,dom05,ea8be660-8393-4b5e-b470-99807564e3ed
3dc71ee3-ca41-479c-8242-a9a9b64e9b10,Female,Youth,Nasarawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,DomN2XW37,05/02/2025 10:50,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,laf02,3929a6a3-dff2-415e-bc72-3bc31d30b1d9
7464f53e-4dc8-4a64-ad01-4d0a0bce3033,Female,Youth,Benue,Rural,No,---,---,---,Yes,Monthly,No,Benue-PVNL,GweJTY958,05/02/2025 10:53,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gum06,8ca7805d-6ff8-4e7a-8df1-ea113788fa14
40516136-7859-44ec-b3ad-c94683fb26bd,Female,Youth,Nasarawa,Rural,No,---,---,---,No,Monthly,No,Nasarawa-PVNL,ObiQQ7000,05/02/2025 10:56,Micro_produce_marketers,Snack_and_Food_Hawkers,obi02,6720bc9e-ab29-4117-a7b8-fe704aef0ba9
63e4d5b2-7768-45f6-a00a-06a95d683f9a,Female,Youth,Nasarawa,Urban,Yes,---,---,---,Yes,Quarterly,No,Nasarawa-PVNL,LafQ9CR34,05/02/2025 10:58,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,awe03,3baf9cff-f79c-4539-89cd-d5f6f29f4be1
407ccbd8-4623-44e8-b94d-6d974f88c4fd,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Quarterly,No,Kaduna-Kaduna 1-PVNL,ZanLKSO59,05/02/2025 11:01,Micro_produce_marketers,Grain_and_Cereal_Traders,zan24,f79cf11c-776d-4186-be17-134dfebe7d78
c9dbc961-4fa6-4164-a4d2-3deeb8b85523,Female,Youth,Adamawa,Urban,Yes,Maize,Rice,---,Yes,Monthly,Yes,Adamawa-Farm Innovation,GomP5UE59,05/02/2025 11:07,Persons_with_Disability,Production/Processing,hon15,87abfdba-5d02-4ee1-9710-65aaab7a7267
b290c098-90a0-418e-8470-6704b6929524,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,ObiM55T32,05/02/2025 11:12,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,obi01,c0768116-ea9a-4a73-a22a-cd94348d9efb
94e5adea-5bc6-436d-aaa9-0d98f40e0266,Female,Youth,Benue,Rural,No,---,---,---,No,Monthly,No,Benue-PVNL,Gwe47ZJ23,05/02/2025 11:16,Micro_produce_marketers,Grain_and_Cereal_Traders,mak13,45129744-1836-4c3a-ab7a-1ddb261f0f1b
93491caa-04cd-4f98-aebd-d25337bd1c27,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 2-PVNL,JemOXHE08,05/02/2025 11:17,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jam09,69d2d1c5-0b4e-480a-998c-aab9faca3169
2c911383-5338-4f12-a2ae-e96f7fdd14c1,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 2-PVNL,Jem3NJI02,05/02/2025 11:18,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jam09,4004ecdf-d3e3-46f2-b8ad-f2e3ab61e6f5
04ea6e32-a37e-4369-9374-2ad8b5ecad55,Female,Youth,Nasarawa,Rural,No,---,---,---,No,Quarterly,No,Nasarawa-PVNL,KeaY2HA31,05/02/2025 11:19,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kea15,5cee46f1-daac-4c41-8bb6-8106902cda9f
35b9a235-df82-4524-90d0-eda246851068,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ZanU6WC48,05/02/2025 11:23,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,zan06,dab5f7c3-aa29-43c5-b064-e3cab7b3453e
51c0cca1-d549-42e5-a404-5fc10a5c2606,Female,Youth,Benue,Peri_urban,No,---,---,---,Yes,Monthly,No,Benue-PVNL,Gum3XS628,05/02/2025 11:26,Micro_produce_marketers,Fresh_Produce_Sellers,gwe03,f1f29587-f5ea-4414-b9e2-f17535dbf8cb
53a6e0e9-50a2-47e0-9b1f-c377d6578f4f,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-Kaduna 2-PVNL,JabU15Q18,05/02/2025 11:29,Persons_with_Disability,Production/Processing,jab28,2d705ecf-1315-4f58-8f08-0d75e2ec257c
bda9689c-6ff2-4494-a889-a63b9b273322,Female,Youth,Benue,Rural,No,---,---,---,No,Monthly,No,Benue-PVNL,Gwe011W50,05/02/2025 11:31,Micro_produce_marketers,Aquatic_Product_Sellers,gum12,f01ecec8-3eb3-496e-8e66-38d35d26e081
9dc6dcb0-7264-480c-ab01-ddd3c6d27010,Female,Youth,Nasarawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Nasarawa-PVNL,DomH6OI33,05/02/2025 11:33,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,obi17,f3d9b61b-3717-48f8-9c21-34dd361ff3ec
74e002d9-24f4-44d9-9046-f279e2296b29,Female,Youth,Benue,Urban,Yes,---,---,---,Yes,Monthly,No,Benue-PVNL,GweOFTK47,05/02/2025 11:36,Micro_produce_marketers,Grain_and_Cereal_Traders,gwe01,35598695-ed8a-4564-9ae8-203140d68f04
e787bd1d-dc8e-4d70-84b7-88446b099784,Female,Youth,Benue,Urban,No,---,---,---,Yes,Monthly,No,Benue-PVNL,MarEXNB17,05/02/2025 11:39,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,mak08,d0065a0e-9f64-4e3a-885d-78273dc0083f
2b38928f-8628-460a-906a-8c6470a965c5,Female,Youth,Nasarawa,Urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,DomRGD453,05/02/2025 11:40,Micro_produce_marketers,Spices_and_Condiment_Sellers,dom06,de8ce47d-98a4-4f91-bfb4-24765d8ad5cd
85213149-180c-4688-b403-c7a57d698259,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ChiY3CG23,05/02/2025 11:45,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,chk11,b5bd3e41-fdfe-453a-b369-7a0bf8f4a775
8685f513-0046-4aa8-9e9e-b944e36d0e94,Female,Youth,Adamawa,Peri_urban,No,---,---,---,Yes,Weekly,No,Adamawa-Farm Innovation,GomU0BM35,05/02/2025 11:49,Micro_produce_marketers,Snack_and_Food_Hawkers,gmb11,c2090b02-ce1f-4aed-8770-7e36c9ff9ec1
b776bc0f-da74-4f31-a5f6-a0bb1cff7c3a,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,Yes,Kaduna-PVNL,KadWU6F24,05/02/2025 12:02,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds06,e29b7085-a5bf-433e-ad7f-edd7a7265677
d39daecf-fd0d-4a47-bb4a-cd73676c4b99,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JemQN1L53,05/02/2025 12:04,Micro_produce_marketers,Grain_and_Cereal_Traders,jam03,cec7dbaf-2f49-4283-81e4-a02246d8f339
153c1d59-8975-46ca-b51c-b3b40c065369,Female,Youth,Nasarawa,Peri_urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,Kea62QR54,05/02/2025 12:09,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kea12,7b4c345f-bcc4-41a2-ae0f-76bae5a60f46
55b5b817-df2e-49d3-835a-c366a36a60f6,Female,Youth,Adamawa,Rural,No,---,---,---,Yes,Monthly,No,Adamawa-Farm Innovation,HonW3ZN01,05/02/2025 12:18,Micro_produce_marketers,Snack_and_Food_Hawkers,hon04,9cdd4222-48f9-4118-a40e-1f406c844373
bc9b76c1-8c58-46f2-a1d1-ee087dac54c6,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JemFQPI57,05/02/2025 12:25,Micro_produce_marketers,Spices_and_Condiment_Sellers,jam15,f6ad4b48-c023-4051-9db3-45c8519842cd
457ca925-b497-4ba9-b492-ce796e929dc6,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JemQJP626,05/02/2025 12:27,Micro_produce_marketers,Grain_and_Cereal_Traders,jam03,d3ba2a6d-76d7-490d-a1d0-20dfe0d231f8
cc2a45e2-a4d4-4f58-847c-34fa986f78d5,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-Kaduna 2-PVNL,Jab2RG848,05/02/2025 12:31,Micro_produce_marketers,Grain_and_Cereal_Traders,jab29,303d9f5b-1d7d-4031-bac0-70562066632b
a792a2b4-5db9-4bec-85c0-910280f5691e,Female,Youth,Adamawa,Rural,No,---,---,---,No,Monthly,No,Adamawa-Farm Innovation,Dem7WCN06,05/02/2025 12:33,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gir07,38ded7d3-684d-4753-be60-6add1bca217d
35982813-0878-4a14-8309-55740013a946,Female,Youth,Adamawa,Urban,No,---,---,---,No,Monthly,No,Adamawa-Farm Innovation,Dem4JCQ47,05/02/2025 12:34,Micro_produce_marketers,Snack_and_Food_Hawkers,gir07,2f5221fe-363a-4337-bf4b-49dc41e813e5
5e1dec3d-f556-41b8-9045-f4d149d2f82a,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,KacFOI421,05/02/2025 12:42,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kac05,44c290e0-8549-4cbb-b963-24b9f12d9e7e
f1874423-e5b1-45f5-91a4-eb1e46ed1dfd,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,KacT5BH52,05/02/2025 12:45,Micro_produce_marketers,Snack_and_Food_Hawkers,kac05,2874007e-bc1a-41ea-8de0-dcd25a2aca0d
ae13b7f3-e307-45c7-b6fe-eeff276ba2df,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-PVNL,Kad0ZSF09,05/02/2025 12:47,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds07,34eb6d29-d3f5-47a2-aab6-cdb47476f250
7c83eb51-529e-4626-b264-e9a6e0d0e1d4,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-PVNL,KadXE6138,05/02/2025 12:47,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds07,f5a4bc3d-2d40-4a0c-b077-db2c9e6129f8
d58efb0f-917e-494c-b767-a18da6117e1b,Female,Youth,Benue,Urban,No,---,---,---,No,Monthly,No,Benue-PVNL,Mar6Z7P08,05/02/2025 12:57,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,mak11,769b24b4-d26b-4853-af92-1b6141669c62
d024623a-1c15-4765-ad23-9192d110ae10,Female,Youth,Nasarawa,Urban,No,---,---,---,No,Monthly,No,Nasarawa-PVNL,NasZBOJ22,05/02/2025 13:02,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,nsg07,00dee382-0106-4bce-8c4b-63aa383008d0
3f04707b-f915-4d04-8724-4fd82e2acdb6,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-PVNL,KadPZWT20,05/02/2025 13:03,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds13,fe9a5675-1fc5-45ee-a2a9-6d326eb2bed3
10c328ac-bf59-43e6-885a-1b3ec19ed42e,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 2-PVNL,KauAFGT09,05/02/2025 13:10,Micro_produce_marketers,Snack_and_Food_Hawkers,kau10,2c56280b-87fd-4de6-b385-07861d1c7f18
a1238add-2a93-494b-bd32-bfc464e83a9b,Female,Youth,Benue,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Benue-PVNL,GumJT1B50,05/02/2025 13:11,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,gum03,3c4f98cf-e338-4c40-87a9-9b5490c426d3
f8c2ad0c-9565-4cba-8f34-2bad149b024d,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,KeaPT0441,05/02/2025 13:14,Micro_produce_marketers,Grain_and_Cereal_Traders,kea05,3d805b81-ef38-425e-a41c-f525b3c5904a
afc68c7c-811d-48e9-81e8-e1155fa76ed4,Female,Youth,Kaduna,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 2-PVNL,JemWUIT01,05/02/2025 13:17,Micro_produce_marketers,Grain_and_Cereal_Traders,jam01,9a60ea5e-9544-4028-a779-519cb5f2217f
b6673828-ba85-470c-bf1b-f62562f00c03,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Quarterly,No,Nasarawa-PVNL,DomAT7L18,05/02/2025 13:19,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,obi17,b93681fc-cc57-49d5-9ce2-5b65b7760b3b
9467a7a0-e2d2-44d1-a16e-149d9ab064a5,Female,Youth,Nasarawa,Urban,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,NasOC7538,05/02/2025 13:20,Micro_produce_marketers,Grain_and_Cereal_Traders,nsg04,a842a552-99d3-4bce-a04c-3eadfdf8bb58
ae20f31c-2418-4ec9-bdd8-7e8b52bd6ce6,Female,Youth,Nasarawa,Urban,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,NasODI100,05/02/2025 13:22,Micro_produce_marketers,Legume_and_Nut_Marketers,nsg05,9b86ffe8-08b4-40f9-8a7b-3a2b6e68fd5f
f68e89e8-72b9-4ee5-bd53-7f683c16edb9,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JabZERM22,05/02/2025 13:22,Micro_produce_marketers,Grain_and_Cereal_Traders,jab20,e887f65c-1681-4868-9f1c-3c751bbae096
afa109db-865b-47f2-b80b-9f0cb1db8fef,Female,Youth,Benue,Rural,No,---,---,---,Yes,Monthly,No,Benue-PVNL,GweXZAP54,05/02/2025 13:22,Micro_produce_marketers,Grain_and_Cereal_Traders,gum06,ddc7c251-76c4-4d4c-bee3-48b85dba62f6
383df6b5-f65c-433e-8b68-eeb6afb43c14,Female,Youth,Nasarawa,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,Nas67T757,05/02/2025 13:26,Micro_produce_marketers,Grain_and_Cereal_Traders,nsg06,810ea858-bc1a-4aff-ad6c-7022b8064b9a
3922ecef-41be-4705-8963-b7bfe25c6b90,Female,Youth,Benue,Rural,No,---,---,---,Yes,Monthly,No,Benue-PVNL,GweOXYZ32,05/02/2025 13:27,Micro_produce_marketers,Grain_and_Cereal_Traders,oju11,95d11e08-c0c8-446b-adf6-31066abda2f2
8c21d596-cd99-4f67-b7e9-3d2fd63f0183,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-Kaduna 1-PVNL,ChiBE7A25,05/02/2025 13:29,Micro_produce_marketers,Grain_and_Cereal_Traders,chk16,2c17b35b-5e9d-47da-addb-48237bdd5f9f
564efd32-9360-4d57-a1ff-f5a36578330c,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,Zan9Y4L10,05/02/2025 13:33,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,zan24,52773762-21c2-4e63-a8d5-19bce0197fd8
aafc69b8-687f-4d8b-a9a5-1fd9e5687ab3,Female,Youth,Nasarawa,Peri_urban,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,KeaTSSZ01,05/02/2025 13:34,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kea12,f442085b-cb69-4bfe-8bd2-7b4fcd301948
354e0fd2-ca62-4c39-8f48-22e9d029f4ed,Female,Youth,Nasarawa,Urban,Yes,---,---,---,Yes,Quarterly,No,Nasarawa-PVNL,LafD6NY01,05/02/2025 13:50,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,awe03,01534812-8b03-4e2b-811d-c9736a8f0607
2a512be1-46aa-4a03-b97f-2d3cf8856463,Female,Youth,Benue,Rural,Yes,---,---,---,Yes,Monthly,Yes,Benue-PVNL,Oju1M2G11,05/02/2025 13:50,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,oju05,f88ee340-e81a-4413-90f1-2903cfa4443c
3b6e2cf0-7617-4405-8950-cb385f9acf46,Female,Youth,Adamawa,Rural,Yes,---,---,---,Yes,Monthly,No,Adamawa-Farm Innovation,HonK4RH36,05/02/2025 14:00,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,hon05,e5360c69-e1f1-4d56-add4-023e2d8656a1
2912f506-9eed-4e2c-8ae8-90f08b29d843,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-Kaduna 2-PVNL,KauMKOH57,05/02/2025 14:05,Micro_produce_marketers,Grain_and_Cereal_Traders,kau02,f7a02eee-8210-454e-917e-97a8338c4e7b
404892a8-d06e-4c60-84e2-e976ceac2956,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JemL41849,05/02/2025 14:13,Micro_produce_marketers,Grain_and_Cereal_Traders,jam14,1486f70a-9aa3-4669-b062-325f8750203b
ee0f6b0e-7392-49bb-b598-5dbc84ad5515,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,Jab378U28,05/02/2025 14:15,Micro_produce_marketers,Grain_and_Cereal_Traders,jab29,2e1f4b59-9eb7-428a-a789-b906680dcf30
231d6d63-72ba-4919-a08c-a7c9d9450616,Female,Youth,Nasarawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,KeaTD8217,05/02/2025 14:16,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kea14,e5a2a0a8-caed-4712-84a8-84dbef7101d8
5277a0c1-a0ef-4e3a-960a-3ef75e8e7225,Female,Youth,Adamawa,Urban,No,---,---,---,Yes,Monthly,No,Adamawa-Farm Innovation,YolRS6552,05/02/2025 14:34,Micro_produce_marketers,Grain_and_Cereal_Traders,yls01,73af6997-690c-4737-8b68-b9e3fca14600
611e3b4d-360d-4149-b4f0-d1e918d6d36b,Female,Youth,Kaduna,Peri_urban,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JemSHVD39,05/02/2025 14:44,Micro_produce_marketers,Grain_and_Cereal_Traders,jam15,8452ee2d-2345-438d-a89e-5da9819283ad
1c46eeaa-1ded-4917-9d01-f5c3a9b13de4,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Quarterly,No,Nasarawa-PVNL,Kea2E9539,05/02/2025 14:51,Micro_produce_marketers,Snack_and_Food_Hawkers,kea13,a187b412-6dac-470c-94d8-e87dce4366bd
b93a9f0b-9c10-4cc0-b394-3fac33a3d604,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,ObiZN5946,05/02/2025 14:52,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,obi01,ee79eb12-f98d-456b-8108-cb588f32400a
7c5c3dd8-5e51-4111-9e7b-131b7bd6c14a,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ChiZFJA07,05/02/2025 14:57,Micro_produce_marketers,Grain_and_Cereal_Traders,chk08,bc8be9ff-4a16-4cc3-8435-cc723fce236f
6b7df2d4-b7fb-4283-99a3-40e8e2996150,Male,Youth,Benue,Urban,Yes,---,---,---,Yes,Monthly,Yes,Benue-PVNL,OjuTCRK58,05/02/2025 14:59,Logistics_Service_Providers,Loading/Off-loading_of_goods,oju13,2336cf5c-f53e-40a5-b6ea-74709c1975ee
3038c165-dce9-4cc3-a58f-a7e81692f0ae,Female,Youth,Kaduna,Peri_urban,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 2-PVNL,JabFQGZ58,05/02/2025 15:00,Micro_produce_marketers,Grain_and_Cereal_Traders,jab20,240aa01f-af1c-453b-8c55-43dabeafbb30
d0033d2e-3c82-4c69-9ca4-4ef7a10654f5,Female,Youth,Kaduna,Urban,No,---,---,---,Yes,Monthly,No,Kaduna-PVNL,KadIJVQ34,05/02/2025 15:05,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kds13,367f8faf-4e95-4a12-920b-0a17dbf8857b
546837c8-a4df-4a09-ade4-3abe8ac3df4e,Female,Youth,Adamawa,Peri_urban,No,---,---,---,Yes,Monthly,No,Adamawa-Farm Innovation,Gir4TV035,05/02/2025 15:05,Micro_produce_marketers,Grain_and_Cereal_Traders,gir03,d0cf782c-0f93-4aef-9903-a4cda5d9ece5
5c13fe60-f23b-473d-8490-39901e28ab25,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,ObiC47A14,05/02/2025 15:07,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,obi12,efe1ba8c-0d8a-4dba-bf6b-36877180236c
e4cfc2bd-d911-4632-b171-a907da875ef4,Male,Youth,Nasarawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Nasarawa-PVNL,KeaZICZ11,05/02/2025 15:08,Logistics_Service_Providers,Transportion,kea15,7751cc09-f1eb-4224-8f2b-3621662a8818
ef44946c-4c25-48e1-b915-71278ea97c7f,Female,Youth,Adamawa,Urban,Yes,Rice,Rice,---,Yes,Monthly,Yes,Adamawa-Farm Innovation,GomJTKB35,05/02/2025 15:11,Persons_with_Disability,Production/Processing,hon15,f856c435-4f1e-4e5b-b788-3fba3703e111
78bc32cc-b95b-450f-9692-0bdfb5a37b7e,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ZanFG2E11,05/02/2025 15:12,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,zan06,e934dfac-3504-4661-83db-e3b80b851ce6
75f0a553-b11d-41e3-b3db-c5a25174292c,Female,Youth,Nasarawa,Urban,Yes,---,---,---,No,Monthly,No,Nasarawa-PVNL,LafHVHF27,05/02/2025 15:17,Micro_produce_marketers,Grain_and_Cereal_Traders,awe07,e4abe6c0-f382-4011-885c-b07ddce67d49
bc7da69f-7bd8-44aa-bc03-ae54a8eaf934,Female,Youth,Nasarawa,Rural,No,---,---,---,Yes,Monthly,No,Nasarawa-PVNL,ObiM4WT45,05/02/2025 15:22,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,obi12,355212f0-7082-4ca1-9fff-6df2f323b4e3
20df7c97-4c4b-4c4a-a380-b2ed1a38cdd0,Female,Youth,Adamawa,Urban,Yes,---,---,---,Yes,Monthly,Yes,Adamawa-Farm Innovation,GirRIQ130,05/02/2025 15:23,Micro_produce_marketers,Grain_and_Cereal_Traders,gmb06,2aa7ae01-8068-4b89-bfd2-e566e6fbae02
891e20b1-7fa8-4508-be24-94c2b84e4ef8,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-Kaduna 1-PVNL,ZanR2ZV21,05/02/2025 15:25,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,zan06,d7ed9f4a-aef6-429f-8208-71bfebdbd3c2
3064de5e-84a6-49d8-9b92-69363b7ea300,Female,Youth,Benue,Rural,No,---,---,---,Yes,Monthly,No,Benue-PVNL,GumCG0108,05/02/2025 15:26,Micro_produce_marketers,Grain_and_Cereal_Traders,tar05,f914e6d1-72a3-4639-b3b1-0d6458ea6afa
