formid,Type of Financial Product/Service Accessed,Date of accessing Product/Service,Has your cooperative ever given you access to the following business development support services? | None,Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,Has your cooperative ever given you access to the following business development support services? | Export_assistance,Has your cooperative ever given you access to the following business development support services? | Financial_management,Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,Has your cooperative ever given you access to the following business development support services? | Personnel_administration,Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,Has your cooperative ever given you access to the following business development support services? | Others,Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,username,Did your cooperative facilitate access to this financial Product/Service?,Are you satisfied with the product/service?
d256a380-0f3f-4d13-bac5-749ee1a3dade,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweI9VWVD53,gee03,Yes,Yes
c0056f27-3c59-4b09-9e55-5c0a383fa588,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweIFK2CG42,gee03,No,Yes
747b71c8-38b1-427f-b1a3-b7ba304d4cf3,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweZIT7AR40,gee03,Yes,Yes
193a915d-d321-4978-9245-0f9eaca20494,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweIHTX0Q39,gee03,Yes,Yes
989895e5-6365-4f59-bcbc-ef773b5f4fb2,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweIHWP8K55,gee03,Yes,Yes
307f3db9-18de-491f-a28d-9e22b754cca7,Deposit_Account,2025-07-13,1,,,,,,,,,,,Yes,GweIM132709,gee03,Yes,Yes
af34f6a8-e742-4cbf-a202-fecee8c29671,Deposit_Account,2025-07-13,1,,,,,,,,,,,Yes,GweIVIQ4K19,gee03,Yes,Yes
fe700827-c52d-49c8-be59-d414a99c3d5d,Deposit_Account,2025-07-13,1,,,,,,,,,,,Yes,GweJ7DNM036,gee03,Yes,Yes
828a561c-a48e-4774-be79-66391da84cea,Deposit_Account,2025-07-14,1,,,,,,,,,,,Yes,GweJD8XPG31,gee03,Yes,Yes
e72cf232-78e8-4101-891b-5a64db6b77e3,Deposit_Account,2025-07-13,1,,,,,,,,,,,No,GweJKHW3154,gee03,No,Yes
8737a61f-aa3e-4b52-a65a-9cc4efb52a7b,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweJQINJU12,gee03,No,Yes
58f3f169-cc59-4755-a7ed-b4dec8985504,Deposit_Account,2025-08-03,1,,,,,,,,,,,Yes,GweJXPO4D01,gee03,Yes,Yes
ee05b8e5-9ab1-4b3e-bcce-4e17016a684d,Deposit_Account,2025-09-03,1,,,,,,,,,,,Yes,GweZ66K5514,gee03,Yes,Yes
8e263106-75b9-4ca5-b3bc-725714f43206,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweK80QT645,gee03,Yes,Yes
7faf512c-0c93-48fb-98aa-418a5dfd54d0,Deposit_Account,2025-08-08,1,,,,,,,,,,,No,GweKLBAAP48,gee03,Yes,Yes
d61e885a-34d1-41bc-9754-b9b15bb8519e,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweKM8YBC16,gee03,Yes,Yes
4de3b504-e93d-46a9-af52-950d2c28f23d,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweKQWCFB40,gee03,Yes,Yes
700fe3de-041b-49d7-8378-3a3a491bca6a,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweKWFQ4H10,gee03,Yes,Yes
0f16598c-4faa-40d9-875e-e11842885383,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweL6BES238,gee03,Yes,Yes
f1530833-1c68-4b1b-97af-d33064375a21,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweL9ZQLO34,gee03,Yes,Yes
01de119a-a962-4ee7-831c-414c10bd2748,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweLXPDUV12,gee03,No,Yes
1e7f273f-efc7-4717-91bd-fb6454142540,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweN1B92R27,gee03,Yes,Yes
5867bfbb-0a04-4f86-abbf-ba6d6c30503b,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweN9DTZS35,gee03,Yes,Yes
394e8e86-c3c6-439c-8a55-509ad9b4e54b,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweNH8O2053,gee03,Yes,Yes
0b49b734-ec46-40f7-a356-f6bc48a95fda,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweNONLW809,gee03,Yes,Yes
856975cb-d643-4cfe-ab87-db6c9298e80e,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweNRVT8E43,gee03,Yes,Yes
32a34174-2d0e-4152-b0ba-8a547af47809,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweH2GKQ625,gum12,No,Yes
ed4ce786-c08c-4e08-8bf1-3fea32be4dbb,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweHGJYGM46,gum12,No,Yes
dd81ce76-e13a-4472-beb0-e6249e4f2fe6,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweNRWPYP55,gee03,Yes,Yes
a621d532-59a4-4c1a-9f31-e006037223a6,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweNWW8P542,gee03,Yes,Yes
f7c41b1f-4e4e-4708-a98a-de4c6f84dda2,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,Yes,GweHL607V35,gum12,No,Yes
6750ecba-2c26-4a03-bdd8-e418ca2bcedc,Deposit_Account,2025-08-08,1,,,,,,,,,,,No,GweNYU4GI51,gee03,Yes,Yes
fad2058b-94a4-4683-9892-6f2c07e02678,Deposit_Account,2025-08-08,1,,,,,,,,,,,No,GweO7EYUT00,gee03,No,Yes
97667f59-0252-44e4-af1a-d00bd76bf108,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweO95XII55,gee03,Yes,Yes
aecd7c10-c47c-4a70-ba6e-bc188c6bf64a,Deposit_Account,2025-07-13,1,,,,,,,,,,,No,GweOOC96I46,gee03,Yes,Yes
d9382c9b-c8c5-46fd-8519-3966a4df4878,Deposit_Account,2025-07-13,1,,,,,,,,,,,Yes,GweYT0P7I21,gee03,Yes,Yes
d425ad5c-5c28-40d7-bd76-79cdf90f97be,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweOULIRY48,gee03,Yes,Yes
d60fbd41-43b0-46ff-b950-9b3b010ed430,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweP4PNZM57,gee03,Yes,Yes
e107c181-159a-4ae6-9484-1c2755026c20,Deposit_Account,2025-08-08,1,,,,,,,,,,,Yes,GweZ1ZMF838,gee03,Yes,Yes
96b9a13d-266e-4cc2-9d4a-13c4088512e2,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweP8PFCL40,gee03,Yes,Yes
1df90355-62a7-4605-ba39-01828aa78626,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GwePNACAT09,gee03,Yes,Yes
2f55d64b-ddcf-4f14-a0f8-f60d59fa94d4,Deposit_Account,2025-05-08,1,,,,,,,,,,,Yes,GwePW32JM17,gee03,Yes,Yes
0f280199-deb8-4726-aa3c-88e033985009,Deposit_Account,2025-06-08,1,,,,,,,,,,,Yes,GwePZQ9DL06,gee03,Yes,Yes
f0de9e79-53e4-4c84-88f7-1892ca7daaaa,Deposit_Account,2025-06-08,1,,,,,,,,,,,Yes,GweQEKGCT15,gee03,No,Yes
827bdc55-da7e-4471-908b-56afd183e4f8,Deposit_Account,2025-07-08,1,,,,,,,,,,,Yes,GweQGB9A320,gee03,Yes,Yes
a7fc32d3-ff1d-4610-ad1d-d285d05d6f68,"Others,_Please,_specify",2025-08-04,1,,,,,,,,,,,No,OjuF7J8GQ47,oju02,No,Yes
811795bc-b17a-4eea-a977-10cc3cac1c8c,"Others,_Please,_specify",2025-07-06,1,,,,,,,,,,,No,OjuN7IPSA04,oju02,No,Yes
14132215-e3ee-40a6-8f1a-a1e03180b8d5,"Others,_Please,_specify",2025-07-06,1,,,,,,,,,,,No,OjuCMPY3453,oju02,No,Yes
b43cbe61-00cc-4589-93ed-13407dd2b514,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweHRB1H800,gum12,Yes,Yes
f864840b-c8b5-4d32-9b57-b8a28ae38ec3,"Others,_Please,_specify",2025-12-02,1,,,,,,,,,,,Yes,GweIAPEW725,gum12,No,Yes
91d560bd-c320-4826-b0b7-e310ee5534e5,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweIHB77Y55,gum12,Yes,Yes
bb0426c1-fb1c-45e0-b434-968b5470ffc7,"Others,_Please,_specify",2025-06-04,1,,,,,,,,,,,No,OjuFO8GNF50,oju02,No,Yes
0c15831e-6236-49d2-9926-364aac9ff6bd,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuPOE71129,oju02,No,Yes
ee52e50c-1ef0-4afc-bf56-ecec0c87f5c6,"Others,_Please,_specify",2025-08-06,1,,,,,,,,,,,No,OjuPXTVEC17,oju02,No,Yes
b1743ead-0226-4f67-89dd-3efb7cf319b3,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuMV4O9Y48,oju02,No,Yes
ce0b8ec2-923c-462c-af9d-d32bca12fac5,"Others,_Please,_specify",2025-07-04,1,,,,,,,,,,,No,OjuWFP3V353,oju02,No,Yes
48bcbb7e-17db-4e1a-bb44-d9367d4fa607,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuWTKXLX25,oju02,No,Yes
f8294097-51b7-4024-986c-a52c1b685d4c,"Others,_Please,_specify",2025-06-04,1,,,,,,,,,,,No,OjuMQ4FS324,oju02,No,Yes
2a4baae3-25d0-4c4d-ae18-48180fa33e6d,"Others,_Please,_specify",2025-07-04,1,,,,,,,,,,,No,OjuUGXZC941,oju02,No,Yes
55e84acd-1f41-4153-8094-65ae0b1e66fe,"Others,_Please,_specify",2025-07-04,1,,,,,,,,,,,No,OjuF5TFKO26,oju02,No,Yes
046ead4c-9774-4d7f-a080-ece0f6b3002d,"Others,_Please,_specify",2025-07-14,1,,,,,,,,,,,No,OjuCXDDUS06,oju02,No,Yes
daade092-14ad-48f4-9ed9-320336fe082c,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuC1L1Q906,oju02,No,Yes
18591c72-386a-406c-91a5-b77280076b5c,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuPVPC5Z37,oju02,No,Yes
a861ea15-316b-4c7a-9f8f-3804f6cfda57,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuXPWB1S46,oju02,No,Yes
119b6c0e-7286-497f-bad4-25ae26583c7d,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju3MTLND15,oju02,No,Yes
b6c24e70-333d-4855-96ae-316f5ab8d229,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuVUK2V312,oju02,No,Yes
f3a2353e-2a07-4e30-a189-51fc5f4fb1dd,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuVS043E40,oju02,No,Yes
24bc9bd3-f411-4fd3-a9bd-572a9f163dce,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju5N5JCV42,oju02,No,Yes
ce39a302-3b79-4d63-b665-a1a34616c079,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuZX0RHF11,oju02,No,Yes
b43c8c88-0a93-4dae-a281-3091316076e8,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,Oju4IVQ8I09,oju02,No,Yes
ea4a0fe0-592b-40f6-afe2-ff47f3f0e260,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweITGE7X13,gum12,Yes,Yes
5489e20d-89ff-4a5a-adb4-44324ab271f7,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,Oju6RU1XM01,oju02,No,Yes
306671d8-0f48-46d1-af46-8ab2ab3f3050,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweIVA34Y29,gum12,No,Yes
075a3380-a44a-42e4-905c-5d985d650306,"Others,_Please,_specify",2025-12-02,1,,,,,,,,,,,No,GweJ7F13H09,gum12,No,Yes
72c44213-dce5-47da-b7a2-c6a1545b4c56,"Others,_Please,_specify",2025-12-02,1,,,,,,,,,,,No,GweJ8IYHR25,gum12,No,No
a60f33f4-b254-409f-bd49-585fb7186711,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuDFHKOR42,oju02,No,Yes
e28cf449-20c0-48bb-b402-c3c3ba2162d2,"Others,_Please,_specify",2025-07-07,1,,,,,,,,,,,No,OjuI8KKEK02,oju02,No,Yes
1b545c06-34e1-4fd8-82f0-67a6fe9c7c7b,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju49ZU8943,oju02,No,Yes
02b014f8-1c12-4dd9-8295-7f90ab6cedbe,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju69LP4315,oju02,No,Yes
896b832a-8ea5-4b7e-8b66-b71296c94fd2,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju578JWC22,oju02,No,Yes
f9a96766-421c-4f93-a6a3-38944c7f57a9,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuPGPGYT43,oju02,No,Yes
18f0ce09-d900-4108-8cff-6819b6c02a0d,"Others,_Please,_specify",2025-08-08,1,,,,,,,,,,,No,OjuVH403U41,oju02,No,Yes
b3986ee7-0224-4215-89f5-9d9fa264de2e,"Others,_Please,_specify",2025-08-08,1,,,,,,,,,,,No,OjuN52YGO43,oju02,No,Yes
bdfe1c04-51ad-4658-8962-a450688640d6,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju46KFAW48,oju02,No,Yes
f4c7c74d-81c0-4c36-99cf-4ae249ddef4f,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuB6D4ET42,oju02,No,Yes
c28b827c-9b05-47f0-9dcb-9280f6a14c68,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju465ORE59,oju02,No,Yes
31ca7f47-1f56-4163-bee9-d6d4cdfd7775,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuF18IRI18,oju02,No,Yes
55d7ef38-276b-443a-a7d3-b2c9727aeb73,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju7ZMTV643,oju02,No,Yes
a8b6aa3c-c8f8-4c30-97fe-a81f9dd57998,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju3KJN9G26,oju02,No,Yes
3bbf0f86-88fb-492c-8488-c0707f36a4c2,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuF85TQS30,oju02,No,Yes
c8108385-aa07-4cfe-96d1-72dbe071bc10,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju77OC0X09,oju02,No,Yes
fe1c800f-9a69-4c5f-b18d-b17f679f93a5,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju2ZM9PE58,oju02,No,Yes
f29d65fe-5d02-4106-aab0-e988e1b24fc9,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju65ZQ9834,oju02,No,Yes
30d17876-09bc-44fe-bdf3-75ec4e4bd0be,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuHDRG8U05,oju02,No,Yes
32942682-bfaf-45a2-a21e-1ab7b04d0bc5,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuCCUQEX31,oju02,No,Yes
8b29a2f5-0a38-44ca-971e-5764037e1bee,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuL3UBH116,oju02,No,Yes
0b0fd99a-4531-4e3a-913a-f7a71b5eeefd,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuO8RODQ20,oju02,No,Yes
9bf04433-8eac-49ed-b8cd-3010aa6b2d0f,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju78BJW817,oju02,No,Yes
a57bfa60-e3b7-461e-95ca-09c7c49ac3b9,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju2SE0QE49,oju02,No,Yes
63301fc0-1502-40dd-bfaa-b088408ed8f8,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuK6MX9613,oju02,No,Yes
8daefe2e-08f2-489a-b8f4-242ce7980578,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju2Q4JYV00,oju02,No,Yes
fb884c0f-4eca-4b48-bce1-b2f4f03c5d42,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuRHIPYB45,oju02,No,Yes
ba708378-466d-41c8-9276-2e147686309e,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuFXGF1N43,oju02,No,Yes
f9e4876b-0228-4080-be1e-96bbf7129234,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuIAZLJQ47,oju02,No,Yes
3d077635-e879-4fe0-8fe2-67ec4a865c28,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuK0893A17,oju02,No,Yes
59b8dcc4-0b7a-42fd-9386-0500385af9ce,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju29978E53,oju02,No,Yes
7983e067-75d7-44e8-9329-97960618dd94,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuGI2ECI09,oju02,No,Yes
3a15beca-90e0-4aa7-af34-bce5f092cacc,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuVFRHNO41,oju02,No,Yes
1fa4bdde-aaea-42aa-9adb-f3144d55ce65,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju4FOI7C42,oju02,No,Yes
0385d096-6613-4504-8701-e60dcb0c7eee,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuDFMLWR06,oju02,No,Yes
47a59624-6212-462f-a020-5ee273c5ef3c,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,Oju2EN3NL05,oju02,No,Yes
745e109b-721c-4a0f-a3d9-83d962dce201,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju7NVB6313,oju02,No,Yes
08944271-e01f-49a8-996f-4dee92e47d7b,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuGO7QRA00,oju02,No,Yes
9c2dd650-ce6a-47ec-b108-fe271f1ab2ff,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuZX6Y3N31,oju02,No,Yes
6d0f0c43-9148-4c6c-b5ed-6bb82da2aa40,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuAQ87NI27,oju02,No,Yes
95504f77-db7f-4449-b899-5070b6cdc87b,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,Oju7FTQAR06,oju02,No,Yes
5c211b87-6306-40e7-89e4-36f787ba03a0,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuJPBBYM29,oju02,No,Yes
5763a7f7-b584-47e7-8075-d87a688a6357,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuV5L4OW01,oju02,No,Yes
c947f0ca-2318-4fb4-8f08-b385007ae71f,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju8HVQTD28,oju02,No,Yes
ee156181-29be-4ec6-b0f9-119cfc6f007b,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuXAGDS736,oju02,No,Yes
a87b628d-05d6-49ae-905f-d3c7aae36ca2,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju4XY0DD57,oju02,No,Yes
f0053f2e-7ae2-45c2-8ca4-e23d9418c54f,"Others,_Please,_specify",2025-07-04,1,,,,,,,,,,,No,OjuFNI2SU54,oju02,No,Yes
ab5b984b-b078-4f03-949f-3d69779c3922,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuLLTXPM08,oju02,No,Yes
59774ea3-15bf-4a96-a731-b4bdce154322,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuAJVW2F45,oju02,No,Yes
aa2bcdc2-ba0d-4777-8624-54cb84b25ed6,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuRH0FYD01,oju02,No,Yes
5b108513-8150-436f-894d-afe13463c5f5,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuRAJ7JD35,oju02,No,Yes
7f95961d-b558-4381-b8aa-b2b40aa99b95,"Others,_Please,_specify",2025-07-14,1,,,,,,,,,,,No,OjuSDE8PP29,oju02,No,Yes
24f782b4-4601-4603-84d5-addca5e4b782,"Others,_Please,_specify",2025-06-08,1,,,,,,,,,,,No,OjuLS07YH12,oju02,No,Yes
18561227-62a7-487f-8eea-8333f7f21479,"Others,_Please,_specify",2025-06-03,1,,,,,,,,,,,No,OjuVHPQGA43,oju02,No,Yes
42463dc3-67ac-4cdb-bd2c-5a23330ee3d1,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuZGTIAC38,oju02,No,Yes
4e121f6c-d2f3-4389-af9b-84699630cf85,"Others,_Please,_specify",2025-06-04,1,,,,,,,,,,,No,OjuTNMNCN13,oju02,No,Yes
7053a5c4-4473-489a-b29c-5f730b975a04,"Others,_Please,_specify",2025-07-02,1,,,,,,,,,,,No,OjuVCI9KD38,oju02,No,Yes
fb59480a-bf1e-4bde-9c28-c4ec2783b529,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuIBK1OB42,oju02,No,Yes
c325b79e-0bfa-4d45-99ca-4c33ac6fb319,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,Oju2L4EPG17,oju02,No,Yes
f49521ce-17e3-4cbe-a1a2-79dd62671d2c,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju7GWBH131,oju02,No,Yes
5a212e75-fa79-49b0-8cdd-c92826ee58fe,"Others,_Please,_specify",2025-06-14,1,,,,,,,,,,,No,OjuO3HYM747,oju02,No,Yes
498ee798-c720-4b1b-aadd-bfbb802a4077,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuA7JWMF59,oju02,No,Yes
e36f7b62-74ad-44a8-a970-09d3bf8a5dc1,"Others,_Please,_specify",2025-06-12,1,,,,,,,,,,,No,Oju99KDSQ07,oju02,No,Yes
f84c715d-4d3d-4bb8-a676-e45023c32adb,"Others,_Please,_specify",2025-06-14,1,,,,,,,,,,,No,OjuI5FLF201,oju02,No,Yes
9485ee83-7098-44b1-9f7c-34c65c06f26e,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuFF8PM459,oju02,No,Yes
b7aaed2f-e313-4eff-9e31-831a776fac9f,"Others,_Please,_specify",2025-06-13,1,,,,,,,,,,,No,OjuRRMCGI19,oju02,No,Yes
f396d254-8316-45c0-93f4-c1363e370a7a,"Others,_Please,_specify",2025-06-13,1,,,,,,,,,,,No,Oju1CYL0R24,oju02,No,Yes
6f9bcab1-dcc5-44d3-a41c-24829283dbba,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuFQRL3C15,oju02,No,Yes
40a6419d-497b-45bc-ab24-1318aa89f0f0,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuL5P78C27,oju02,No,Yes
0c0b42ca-6255-49e1-b072-948ec572619a,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuX5IQG418,oju02,No,Yes
1ca27043-dc46-4d7b-969c-f6499c4183b6,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuX2OWBA47,oju02,No,Yes
c7c66621-2e9b-4746-a162-f56716b2a861,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuJOD0UP24,oju02,No,Yes
03a46ed9-c12b-413e-9e84-15ea82378c65,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuY977ZF38,oju02,No,Yes
f8d751e3-33e4-4349-9431-53d530c36322,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuA68EXX44,oju02,No,Yes
3a752f61-db43-485b-b75c-0bceb85b0c24,"Others,_Please,_specify",2025-07-06,1,,,,,,,,,,,No,OjuEF3LYJ56,oju02,No,Yes
4ba63f5a-fa83-41c7-9291-131c3aa25ea7,"Others,_Please,_specify",2025-07-04,1,,,,,,,,,,,No,OjuUX6X0E42,oju02,No,Yes
a7545a68-bbc4-4d4a-9188-354f26451294,"Others,_Please,_specify",2025-06-11,1,,,,,,,,,,,No,OjuCFWHN604,oju02,No,Yes
16de34e7-65af-43f5-8806-ee1c3a518cb9,"Others,_Please,_specify",2025-06-03,1,,,,,,,,,,,No,OjuGX84ZM22,oju02,No,Yes
9e466652-92dd-4cab-89c8-83b8993bc4e7,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,Oju4C1O8U53,oju02,No,Yes
cc9e47fc-ce30-4ecf-9c47-0c9e102dfb23,"Others,_Please,_specify",2025-06-12,1,,,,,,,,,,,No,OjuZOH82657,oju02,No,Yes
baf233e2-9b0d-4760-b1b3-447de818002b,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuP48E3X24,oju02,No,Yes
a8a8a31b-2284-475c-9c66-9ef6fa29ce6d,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuMFUBMK39,oju02,No,Yes
c6a87001-b822-46f6-8827-32dd856a1623,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuHK1NNR00,oju02,No,Yes
31c79066-f65c-4a0b-9569-6146eae1bed2,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuN6F36K45,oju02,No,Yes
d2b01df2-831b-4e1d-9c9f-473a1f377c0e,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuNQSPRV56,oju02,No,Yes
d8d19448-3d74-4d91-bdbd-ccf6937ed69d,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuW4Y1XD25,oju02,No,Yes
40ab7833-872b-4f29-984d-7fad2c1d3ebe,"Others,_Please,_specify",2025-06-04,1,,,,,,,,,,,No,OjuJVU3ZD22,oju02,No,Yes
11b70234-d0f1-4897-b740-44946f2be7a4,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuZV8EWQ12,oju02,No,Yes
f7abe198-382f-4816-8d4f-dbd53b687d90,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuFG3YZX34,oju02,No,Yes
ab24e916-79f6-44eb-80df-058f1cba24af,"Others,_Please,_specify",2025-07-05,1,,,,,,,,,,,No,OjuP08RMT13,oju02,No,Yes
55bea26b-d2a8-4a9c-8fcf-458e4aeaa46a,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuTVZCHX18,oju02,No,Yes
15ab68ac-ddba-4485-bda6-4d7dec6a7b75,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuRMYYL026,oju02,No,Yes
9bfd4e86-3f5f-4a8d-bd9a-3de879ed763a,"Others,_Please,_specify",2025-07-11,1,,,,,,,,,,,No,OjuGBK7WK42,oju02,No,Yes
