formid,Date of visit,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,Farm-related problem reported by the farmer | None,Farm-related problem reported by the farmer | Disease_outbreak_(Specify),Farm-related problem reported by the farmer | Pest_Attack_(Specify),Farm-related problem reported by the farmer | Soil_degradation,Farm-related problem reported by the farmer | Water_Scarcity,Farm-related problem reported by the farmer | Weed_Infestation,Farm-related problem reported by the farmer | Others,Farm-related problem reported by the farmer | extra,Implementing_partner,Cooperative_Unique_ID,State-IP,username
d062883f-3ccd-4405-89ad-06f9c6af2064,2025-05-13,Bauchi,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BauIN8VG58,Bauchi-WOFAN,bau13
358f0141-055c-4182-ac3b-a9b0acf80e6c,2025-07-18,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebHOTB840,Kano-WOFAN,kir11
5a4452ec-a574-4f51-bc62-1c1cd51a30bc,2025-08-28,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-BebHOTB840,Kano-WOFAN,kir11
2878597a-9ea0-4898-aa9b-b7b98cebaac2,2025-09-30,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahKA36Z27,Jigawa-WOFAN,jah84
1b04b026-acaa-486b-bc4b-4d39ccb52915,2025-10-08,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahKA36Z27,Jigawa-WOFAN,jah84
5c8500a4-b714-417a-985e-22bd51059b64,2025-10-26,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahKA36Z27,Jigawa-WOFAN,jah84
e1c29bfa-3c03-443f-a29e-0702d6fdce5d,2025-10-25,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-GarFFFEN33,Kano-WOFAN,bun17
4425404a-53af-49df-b351-057c5ef727aa,2025-10-22,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-GarFFFEN33,Kano-WOFAN,bun17
80b4516f-77c2-48f8-818c-603c2592fb75,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TudEOXD838,Kano-WOFAN,tun14
0ec8e50a-7b41-4298-a197-49582282ca2f,2025-10-24,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TudEOXD838,Kano-WOFAN,tun14
acabbbd1-7795-4e8a-9bbb-bba53256927e,2025-10-26,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TudEOXD838,Kano-WOFAN,tun14
9afe923e-44e2-40c7-ab44-868989e78529,2025-10-26,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TudEOXD838,Kano-WOFAN,tun14
85daa960-0db5-47c6-80bb-fac517342efa,2025-10-26,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TudEOXD838,Kano-WOFAN,tun14
ee87cbfc-32ac-4b9d-83cf-feb14a34bd61,2025-08-18,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebF7O1429,Kano-WOFAN,tun14
42e77a52-0708-408d-a86e-5b7c2392f4a2,2025-08-19,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebF7O1429,Kano-WOFAN,tun14
35178017-2805-44e6-9bce-648d33646de4,2025-08-11,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
047094f6-8870-487b-9bd4-4db783218a90,2025-08-23,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
fc4e1123-efb2-40d4-bb81-205d0a1b4312,2025-08-26,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
aa5c29c3-d6c4-4e1c-a0a8-49c753590264,2025-08-27,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
b4bd06f9-f816-4f10-82b1-59eead04657e,2025-09-09,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
29b16831-1c3e-4d75-89d0-ca72c28deac8,2025-09-21,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
bb571718-64ca-49c9-8b88-26a259195387,2025-09-28,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
73c1c87c-7a7c-4ab8-badf-ecc7b4a0ad3e,2025-10-22,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
f7adc4c3-79cb-4d8a-ab61-b1922bb3d7fb,2025-10-25,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
6aebfa9d-6e74-409e-8bf8-93e818a49a51,2025-10-26,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
e2677523-2195-42b4-a2c1-e592bcee4e9c,2025-10-27,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-BebPSA7925,Kano-WOFAN,tun14
70c6739e-a863-4c47-9ec5-6abe4405d1c8,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
65be589e-af17-48cf-b71d-44394afcb1aa,2025-06-16,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
b4e5b50e-90d5-4a8a-a604-38f30f3189ae,2025-06-17,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
145b6e45-239d-4006-830a-c2a169532842,2025-06-18,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
79ffd40e-706b-4083-be4b-90b13e1424ad,2025-06-19,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
5ec5d91c-5128-4c5a-b746-90cc991c8a21,2025-07-18,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
08b4856a-e048-4c96-af7e-f68ca210daf3,2025-07-19,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
426bb3e2-b550-4fd6-b426-13cc10563a7d,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
e4602b72-b726-41a7-8b44-5dc1907537a1,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
034cb99d-4ad6-4e51-8d4f-65f7a16ebc4d,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
01f350e7-e7d1-4f4c-abf4-fe706b80a346,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
32ad0b9a-f10c-4c62-b07c-31678e577f11,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-TauX3BBL52,Jigawa-WOFAN,tau22
f85109bf-80e0-414a-be92-05f0bb7c42af,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
1e4dc3be-407b-4a71-9eaa-2818f1ad61d7,2025-06-17,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
443b0653-77d8-4d25-aa7c-b50207da2ca8,2025-06-18,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
a92b7853-b2d8-4b0a-88d5-4c02654245b7,2025-06-19,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
f3d34f2b-bb30-403f-8ebe-6410407a09e9,2025-06-20,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
e19d98c0-0c40-4c9a-82ef-152eaae302ed,2025-07-21,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
25421350-de89-4c8d-bf70-0eac16553637,2025-07-20,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
01d4b6e6-8e69-48d4-bc51-d45944307f71,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
7f157ed8-2fc9-40c5-9176-c9b94856184f,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
b0457820-8ff4-40c8-b67b-405696035ad0,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
a0b0ff0f-415c-4b34-a2ca-d50655111b18,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
8ff4a5fd-8fa4-4d37-9603-3cdd042dbc97,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-TauNFS6S42,Jigawa-WOFAN,tau22
4a4c2aa0-47e5-4d2b-af63-ff749acfb9d1,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
84c04bfe-7541-4a80-8b47-122b8d926d63,2025-06-16,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
d30bb545-af11-4faa-b73e-fcb246971fc1,2025-06-17,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
513fc4b9-0c82-4ad5-85e2-ffd057abf72c,2025-06-18,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
b65c6e0a-6d68-40ce-b4b5-6451518b1b28,2025-06-19,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
d4804f5a-b2f7-4e2b-9288-4506ac390fc5,2025-07-18,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
6ffb1afa-d04a-4233-8b7a-13654394cff2,2025-07-19,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
e2607a1c-96f4-468d-a5e9-7a67165a2363,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
0f4803cd-b1ac-4ac3-84db-96b20b6c6733,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
61d0c815-e1be-40dc-80c1-55ba27d4d03f,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
cd66c850-d2cc-4b3b-8a3a-4b27400aab4b,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
fffc5af0-eb6f-43ce-9b60-7b20ae5eb493,2025-09-26,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-Tau7NA9I41,Jigawa-WOFAN,tau22
0312e0a1-be26-45de-a67b-e06013a7a3ab,2025-07-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
4617ada5-af42-4565-accb-877e12d945a7,2025-07-20,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
82bd8774-f98b-4f4c-8997-af4300e694c4,2025-07-30,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
6fac1e5d-489e-4366-9734-1d16c38d65f3,2025-09-06,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
4a0b52eb-5aa1-4975-8e21-234f4b815c1e,2025-08-11,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
f0c8bad8-b04c-4e97-9597-4a9676d5ed7d,2025-08-30,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
3d152a7c-25b9-4ae3-9024-b3282aa99450,2025-09-07,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
5f20be77-2b70-4e0c-9ec2-d46454e80fe3,2025-09-24,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
a32e5d0f-38c1-4eab-a822-dc5f69bba777,2025-10-10,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
3634b358-29f9-42c1-915b-1f3e429021e3,2025-10-12,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
a0a6cc66-eea6-4d6d-a1bd-468c6c09c1d3,2025-10-16,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
0fe65fda-fc35-4f0f-bdb7-e195453d16d3,2025-10-17,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
b151ebd7-8603-4a35-b580-b287af1d4f7d,2025-10-23,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-JahM43CW22,Jigawa-WOFAN,jah39
2b435fce-7430-4f1a-837f-954a931739cc,2025-07-09,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
dc62b17a-efeb-41a5-b74f-0e2bf241c01d,2025-07-16,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
43ffb04f-97d6-451f-abe8-77f3579c25d3,2025-07-19,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
9e5d9b8b-b28f-42e0-b4d5-f4f56b17ebf6,2025-08-07,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
b083efa9-a1ef-4c66-8b8e-f83e8d9d85b8,2025-08-07,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
1f0d0a27-7efe-4509-841f-7b48a96c12b4,2025-08-10,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
0cec4ccc-2291-4ef9-9230-2e542d95ad3a,2025-09-05,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
43b795a4-53ff-401f-9df5-620e1503c8c5,2025-10-07,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
ec450b49-8d21-443b-a9a8-d8e56a7f37be,2025-10-15,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
1f6525a7-db99-42f8-bf41-98be6f21513b,2025-10-22,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
91166449-105b-47b9-a10e-32c662d46bca,2025-10-25,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
4f04f8fb-5a90-46cf-92eb-00f01c1902e5,2024-10-26,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-GarNRLR920,Kano-WOFAN,bun02
ae5aa71a-c23a-4ea0-b21f-2cfc671f56cb,2025-06-25,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
fda4f6ff-2415-495d-ab6e-722852740b2c,2025-07-16,Kano,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
15d5d174-db54-4293-a633-95937c5383ce,2025-07-17,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
9d093dc8-f1df-4ef1-82f2-d44e646b3343,2025-07-08,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
62dd8126-479d-4e24-a092-1c0314db644e,2025-08-07,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
e9d05173-fc97-4bd7-9dc2-0bece10f38b8,2025-10-11,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
8cd26297-d497-4553-9b60-cde485de3469,2025-10-13,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
beda6c86-a315-4ccc-89c0-058aafc2e378,2025-10-16,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
8ec19ed2-9370-4221-8d18-336478410a69,2025-10-19,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
0adb2080-7a69-4bcc-b162-d473a2c79787,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
651df654-0f55-4380-9a3c-511721b2f682,2025-10-22,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-RimYC9G823,Kano-WOFAN,rig15
2042c418-2836-4c02-9a11-05b54e1b53af,2025-07-03,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb34QU921,Kano-WOFAN,beb31
9a9f7540-0504-4c0c-8582-12ea0bf3934f,2025-07-16,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Beb34QU921,Kano-WOFAN,beb31
3161a968-8e16-45c4-949c-de553b373c2b,2025-07-16,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb34QU921,Kano-WOFAN,beb31
8083023e-fb65-4a6a-9a14-d65721d1f929,2025-09-16,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Beb34QU921,Kano-WOFAN,beb31
dab6d901-1a4c-4b01-b935-5c5c6d9b63d4,2025-06-27,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar6X2OW19,Kano-WOFAN,bun03
29c81fb5-c127-4ed7-9e2b-421c45c0dfcb,2025-06-16,Bauchi,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
47bba44e-1bca-48b6-bd47-249bcb941058,2025-06-20,Bauchi,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
c26a76f4-fc7f-4f90-b6ae-ba42bfe8d546,2025-06-29,Bauchi,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
013e6524-ae67-41f9-83df-995b49057978,2025-07-12,Bauchi,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
375233fc-0294-4796-88e9-6eb1c53ca6fb,2025-07-20,Bauchi,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
14512c46-7bed-43bf-9a8c-9d7fdd861b6a,2025-07-30,Bauchi,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
7ea0be88-f335-4876-b5f7-0b6939940513,2025-08-16,Bauchi,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
fbf78ff0-2025-4cf9-b395-553bd039e437,2025-08-22,Bauchi,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
c5eb857f-b5b1-4dfd-981c-346fe8858a77,2025-09-30,Bauchi,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
665f1453-68f6-43f5-91f2-10bb6fb3e384,2025-09-13,Bauchi,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
4766b141-412f-4b35-85d1-a1718cedfc4b,2025-09-20,Bauchi,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
43cb91cd-366d-4704-9cb7-32b60984213b,2025-09-30,Bauchi,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
c2cf6819-edec-4519-b449-51635b4f7f19,2025-10-21,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-Gan66JZK08,Bauchi-WOFAN,gan09
90968b11-629b-4337-bde4-f8474303d18a,2025-06-14,Bauchi,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GanAGOA347,Bauchi-WOFAN,gan09
dc4e4a7d-6dbe-42b3-b8d8-9e2dcea97fed,2025-06-21,Bauchi,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GanAGOA347,Bauchi-WOFAN,gan09
4dfb2987-082d-4ccc-afe1-c51a99a08bcb,2025-06-30,Bauchi,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GanAGOA347,Bauchi-WOFAN,gan09
65c215ee-b414-46fd-af34-7a1290296f8c,2025-07-18,Bauchi,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GanAGOA347,Bauchi-WOFAN,gan09
84f4c0ff-c797-43f4-bab0-2cfb8c4b0a68,2025-07-21,Bauchi,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GanAGOA347,Bauchi-WOFAN,gan09
