formid,C1  What is the **Gender** of your cooperative members? (Menene **Jinsi** na membobin haɗin gwiwar ku?),C2  What is the **Age** of your cooperative members? (Yaya adadi shekarun membobin kungiyan haɗin gwiwar ku?),D1  Which **State** is your cooperative's main location of Operation? (Wace **Jiha** ce babban wurin aikin haɗin gwiwar ku?),E2  Which **Major** business area does your cooperative operate? (Wane **babban yanki na kasuwanci** kungiyar ku ke gudanar da hadin gwiwar ku?),F1  What is the nature of your cooperative's members enterprises? (Yaya yanayin kasuwancin membobinku yake?),F2  Of the following crops which is the major crop grown by your members? (Wanne ne daga cikin wadannan amfanin gona ne membobi suka fi nomawa?),G1  Does your cooperative have elected excos? (Shin ƙungiyar haɗin gwiwar ku ta zaɓi shugabanni?),G21  Does your cooperative **own** an **active bank account**? (Shin haɗin gwiwar ku na da **asusun banki mai aiki**?),form/Location/Implementing_partner,form/generatedCooperativeuniqueid,completed_time,E1  Do you have any Joint business venture operated by the cooperative? (Ko kungiyar ku tana aikin hadin gwiwa?),username,received_on
66200dec-1a15-4e0f-a83b-c37863bb5989,Female,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,Beb2XB33,27/09/2023 11:21,Yes,beb42,27/01/2023 09:47
5bc15eed-3a95-4cb0-b7a1-904cf4517ddd,Female,Youth,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,TauFRN25,27/09/2023 08:40,Yes,tau09,26/01/2023 09:47
8e5ded41-ca0e-46a6-b979-5af585a8148e,Male,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,Tof5ME41,27/09/2023 11:29,Yes,tof02,25/01/2023 09:47
20972377-0a43-4b6b-ab37-f772f90d85e2,Both,Both,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,Jah03209,27/09/2023 10:35,Yes,jah09,24/01/2023 09:47
0557dd10-2f0e-4a77-a0e4-dd8321124c58,Male,Youth,Gombe,Processing,Processor,---,No,No,WOFAN,BalV2Y18,27/09/2023 11:15,Yes,bal14,23/01/2023 09:47
85589329-b7a1-4a5a-a5ff-d26eb0675a2f,Female,Adult,Gombe,Processing,Processor,---,Yes,Yes,WOFAN,BalTAV06,27/09/2023 12:44,Yes,bal14,22/01/2023 09:47
5484e656-0669-48d9-be1c-a4c7e85809cd,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Gar7BC59,27/09/2023 10:36,Yes,gmm30,21/01/2023 09:47
1a9da7eb-12cd-4e61-928b-383b25b0341c,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Rim64W28,27/09/2023 13:11,Yes,tof11,31/01/2023 09:47
346fd0b0-19e9-4e7f-ad93-20c9ba41e63b,Female,Both,Gombe,Processing,Processor,---,Yes,No,WOFAN,BalW0O09,27/09/2023 13:15,Yes,bal03,31/01/2023 09:47
c924475c-683b-4b83-9657-f4bab473c326,Both,Youth,Kaduna,Production,Processor,---,Yes,Yes,WOFAN,IkaY4B23,14/02/2023 08:43,Yes,ika08,31/01/2023 09:47
3fc2fd55-85b9-48bc-a353-18e6c12638e8,Female,Youth,Kaduna,Production,Producer/Processor,Rice,Yes,No,WOFAN,IkaSML01,14/02/2023 08:55,Yes,ika08,31/01/2023 09:47
bcab68a1-dd8a-4d25-a01d-167609673646,Both,Both,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,Jah3Y235,27/09/2023 13:27,Yes,jah17,31/01/2023 09:47
5d0b6c47-0e8c-432c-b64e-ba5b73789b72,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,JahK0V16,27/09/2023 12:20,Yes,buj01,05/02/2023 08:17
c61edf57-4d93-4bef-b6b5-79ea9153a192,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarR8705,27/09/2023 09:20,Yes,gmm23,05/02/2023 08:17
24c01c51-90eb-4b8c-bf5b-e20a5f0c88bf,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarSS059,27/09/2023 11:45,Yes,gmm23,06/02/2023 09:00
4f011beb-169c-4134-a164-e2729782d9e2,Female,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,RimMZ712,27/09/2023 13:52,Yes,tof26,07/02/2023 09:12
91136e57-16c6-4ddb-b4d8-59ff89e01eaa,Female,Youth,Bauchi,Production,Producer/Processor,Rice,Yes,No,WOFAN,GanXQO45,26/09/2023 15:36,Yes,gan07,08/02/2023 09:13
17c49d6c-3a27-4d43-8e71-c166cabe6a58,Male,Youth,Bauchi,---,Producer/Processor,Rice,Yes,No,WOFAN,Gan5L546,27/09/2023 13:35,No,gan07,09/02/2023 09:30
f7a28d8c-09b2-4cc7-b641-0c1ce2ffdf0a,Female,Adult,Kaduna,Processing,Processor,---,Yes,Yes,WOFAN,IkaITK49,15/02/2023 11:19,Yes,sab01,01/02/2023 08:17
ef94d421-fa32-401a-96b1-59e6c82ab3bf,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,RinGJS35,27/09/2023 14:24,Yes,rin08,02/02/2023 08:17
f1bc8be4-576a-48fd-b2e7-5f123fc2dbd4,Female,Youth,Bauchi,Production,Producer,Maize,Yes,Yes,WOFAN,Nin65M05,27/09/2023 10:25,Yes,nin01,03/02/2023 08:17
7363823c-7186-457e-ab01-78f8d2d8885d,Female,Youth,Kano,Production,Producer/Processor,Groundnut,No,Yes,WOFAN,Rim08Q30,27/09/2023 14:33,Yes,tof12,04/02/2023 08:17
545c3b90-c0d2-400e-afda-e79c5d628f20,Both,Both,Kano,---,Producer/Processor,Maize,No,No,WOFAN,BebYJ459,27/09/2023 08:43,No,beb21,05/02/2023 08:17
e2602712-f817-4c4f-956e-56a3038831a8,Both,Both,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,TofDJW10,27/09/2023 14:46,Yes,tof43,06/02/2023 09:00
3b42b52a-87ec-4871-aa0a-4cfb7dcb00f0,Both,Both,Kano,---,Producer/Processor,Maize,Yes,No,WOFAN,BagPGC39,26/09/2023 11:23,No,tof45,07/02/2023 09:12
5b71e28d-8d44-4a4a-9469-857228ee8e71,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,TofOCP42,27/09/2023 13:58,Yes,tof07,08/02/2023 09:13
45c0c8fc-d7bc-4bf8-a253-fc6d31e6427f,Both,Both,Kano,---,Producer/Processor,Maize,Yes,No,WOFAN,BagNCY12,26/09/2023 14:27,No,tof45,09/02/2023 09:30
45af2b29-bf56-478e-9fe6-9cc6ad36d4e4,Both,Both,Kano,---,Producer/Processor,Rice,Yes,No,WOFAN,BagA7613,27/09/2023 07:52,No,tof45,19/02/2023 09:30
1734254f-94de-4805-98bf-6a30961ae46d,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,TofJIN17,27/09/2023 15:05,Yes,tof41,10/02/2023 09:34
5e5f41d1-146d-4a5e-baf4-fbdb0d80361d,Female,Adult,Bauchi,Agro-Input_Dealer,Producer/Processor,Maize,Yes,No,WOFAN,DasEEY41,27/09/2023 06:05,Yes,das01,11/02/2023 09:34
ea78ba38-e271-42d6-bde8-697d446c55eb,Female,Adult,Bauchi,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,DasCTP19,27/09/2023 07:30,Yes,das01,13/02/2023 09:33
1d75c0f2-79ca-457b-86a9-a28ffe20ef8f,Female,Youth,Bauchi,Production,Producer,Sorghum,No,No,WOFAN,NinAJJ55,27/09/2023 12:57,Yes,nin13,14/02/2023 09:34
be22a076-8530-423b-97ad-6993ab8a7582,Female,Youth,Bauchi,Production,Producer,Maize,Yes,Yes,WOFAN,NinX9H51,26/09/2023 13:21,Yes,nin04,15/02/2023 09:35
327d5e10-93da-44d8-9421-2912b2867ad6,Both,Both,Jigawa,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,JahQWG23,26/09/2023 11:23,Yes,jah12,16/02/2023 09:37
f232e0af-2e80-4619-94e8-4fcf24e135ef,Female,Youth,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,NinQ2A15,26/09/2023 16:54,Yes,nin04,17/02/2023 09:26
53282ebf-6eff-4e16-aa83-fd253990f98c,Both,Both,Jigawa,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,JahPWC51,27/09/2023 10:46,Yes,jah12,18/02/2023 08:56
8deae336-3202-4598-803d-4800d254acf3,Both,Both,Jigawa,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,JahCPM17,27/09/2023 14:30,Yes,jah12,04/02/2023 09:41
a3d864f9-e1da-4253-b133-9b50de19d595,Both,Adult,Kano,Mechanization_service_provider,Producer,Maize,Yes,No,WOFAN,RimMIH48,27/09/2023 14:26,Yes,tof31,03/02/2023 09:33
dd782178-ef05-440b-a3da-ef3d1d5efee1,Female,Both,Gombe,Processing,Processor,---,Yes,No,WOFAN,KwaRAD05,27/09/2023 14:49,Yes,kwa05,02/02/2023 09:44
1f0a2c0f-edc2-4502-9b42-944a6f01949f,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebWLC03,27/09/2023 11:18,Yes,beb40,01/02/2023 09:45
b2a0012a-bc47-49b4-9d8f-ea45a0c6c45c,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,BebM9728,27/09/2023 14:06,Yes,beb40,30/01/2023 09:47
09be7010-f082-437c-86cb-b52c3aace50c,Both,Both,Kano,Mechanization_service_provider,Producer/Processor,Groundnut,Yes,No,WOFAN,Rim3MK36,27/09/2023 08:51,Yes,tof36,29/01/2023 09:47
0558c056-7e62-4b2f-bf4a-754307f44c76,Female,Both,Bauchi,Processing,Processor,---,Yes,No,WOFAN,WarTOD58,27/09/2023 16:17,Yes,war02,28/01/2023 09:47
36790334-2ea1-4fb3-ab67-c9c3ceb6f0d0,Female,Both,Kano,Processing,Producer/Processor,Rice,Yes,No,WOFAN,BagE6L54,27/09/2023 15:02,Yes,tof47,27/01/2023 09:47
0cb7e17f-4c67-4054-a190-9998902f8ec4,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebBZ759,27/09/2023 09:03,Yes,beb02,26/01/2023 09:47
77c401d9-e2cc-4e78-a783-59d49e8d63d7,Both,Both,Kano,Processing,Producer/Processor,Maize,Yes,Yes,WOFAN,BebY1845,27/09/2023 11:18,Yes,beb02,25/01/2023 09:47
3c963804-b2e9-4694-bd3d-7501c4b720a9,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,Jah2AV54,27/09/2023 16:22,Yes,jah28,24/01/2023 09:47
45a9885e-52e0-41b2-8c98-72e98463ea69,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,GarJNA07,27/09/2023 06:02,Yes,gmm08,23/01/2023 09:47
ca8829d5-aa7b-4411-9cfc-064d57b0933f,Both,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarBPZ53,27/09/2023 06:52,Yes,gmm25,22/01/2023 09:47
e4fdaf7e-f343-4e20-8b28-0d5d936cfb98,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarOOU37,27/09/2023 10:01,Yes,gmm25,21/01/2023 09:47
157fb0ee-de03-46ec-801c-18e7f3342c25,Female,Adult,Bauchi,Production,Producer/Processor,Rice,Yes,No,WOFAN,Das48249,27/09/2023 07:50,Yes,das06,31/01/2023 09:47
c9839270-6959-4b84-8a8c-94a89f0c9318,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,GarB2D22,27/09/2023 12:11,Yes,gmm25,31/01/2023 09:47
59250bc5-5742-4709-a8bb-c3c51c427ec9,Female,Both,Bauchi,Production,Producer/Processor,Maize,Yes,No,WOFAN,DasLVF58,27/09/2023 10:54,Yes,das06,31/01/2023 09:47
56c8b286-93a9-4519-ae04-6d3f06835c1b,Both,Both,Kano,---,Producer/Processor,Maize,No,No,WOFAN,BagMQ157,27/09/2023 09:53,No,tof29,31/01/2023 09:47
4d648b40-ad6e-4246-b455-80454c0d7ac6,Female,Both,Kano,Production,Producer,Maize,No,No,WOFAN,RimAYM36,27/09/2023 16:44,Yes,tof26,31/01/2023 09:47
864fc012-674b-4afd-b992-7417974eaf12,Both,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,JahGG842,27/09/2023 16:17,Yes,jah27,05/02/2023 08:17
51955c2a-acd2-475e-a777-48c8d8d23b4d,Male,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,RinRV426,27/09/2023 17:03,Yes,rin08,05/02/2023 08:17
364b86ae-97d2-43ec-94bf-856a2767c046,Both,Both,Kano,Agro-Input_Dealer,Processor,---,Yes,No,WOFAN,BebSPF51,27/09/2023 11:50,Yes,beb09,06/02/2023 09:00
049d5a9f-eb1f-4951-95cf-9e0e734a8657,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,BebG8R50,27/09/2023 09:52,Yes,beb22,07/02/2023 09:12
0f125b95-05e5-47c8-a98e-37327cd0124b,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,RimW0347,27/09/2023 16:37,Yes,tof06,08/02/2023 09:13
24de99a6-2c0a-4676-a056-84e8b6f10ede,Both,Both,Kano,Mechanization_service_provider,Producer/Processor,Maize,Yes,Yes,WOFAN,BebP3M54,27/09/2023 13:37,Yes,beb22,09/02/2023 09:30
8c0fb82e-5be5-4061-9d51-d188a09a6d03,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,Tof41L20,27/09/2023 14:17,Yes,tof35,01/02/2023 08:17
f0aa8ac6-2609-4689-880c-b429616eb7ef,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebSO749,27/09/2023 11:23,Yes,beb04,02/02/2023 08:17
8f5f3283-3704-4763-8631-7d0ee355a961,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebDHU55,27/09/2023 13:33,Yes,beb04,03/02/2023 08:17
2c2eba40-faae-4b32-93f7-acb1ad7770e3,Female,Youth,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,TauV7C50,27/09/2023 15:30,Yes,tau09,04/02/2023 08:17
67883025-2ddd-4bc8-8ade-97ddbaae03ff,Both,Both,Kano,Other,Producer/Processor,Rice,Yes,Yes,WOFAN,BebEDJ14,27/09/2023 11:52,Yes,beb19,05/02/2023 08:17
946cfb2f-2651-4bcd-9abe-0c7e7a698ef5,Male,Both,Kaduna,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Ika2W108,15/02/2023 12:04,Yes,ika06,06/02/2023 09:00
38326be9-b6fe-406d-9b19-0a56c9785180,Male,Both,Kaduna,---,Producer,Groundnut,Yes,Yes,WOFAN,IkaCXR37,14/02/2023 13:06,No,ika04,07/02/2023 09:12
5216a116-e26a-45e9-8bc2-70b0deed64c4,Female,Both,Kaduna,Agro-Input_Dealer,Producer/Processor,Groundnut,Yes,Yes,WOFAN,IkaMQL18,14/02/2023 14:30,Yes,ika04,08/02/2023 09:13
1d409ed8-cc64-46d5-9883-a029c724316a,Both,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,JahD8O31,27/09/2023 11:05,Yes,jah20,09/02/2023 09:30
baa6c3f9-82de-41ea-b2ee-c6434984b698,Female,Adult,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,NinDRV23,25/09/2023 20:10,Yes,nin04,19/02/2023 09:30
9b94e43b-3012-42d5-aa4f-0d16d3f5e3a0,Female,Adult,Bauchi,Production,Producer,Maize,Yes,No,WOFAN,Nin8O831,26/09/2023 14:22,Yes,nin04,10/02/2023 09:34
f711a641-1b37-40cb-8387-db1802cf87c4,Male,Both,Kaduna,Production,Producer,Maize,Yes,No,WOFAN,IkaS7B19,27/09/2023 16:03,Yes,ika07,11/02/2023 09:34
2475d25a-befd-4560-93dc-6cfa7be76eaf,Female,Adult,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,Nin8CD49,27/09/2023 09:02,Yes,nin04,13/02/2023 09:33
cecbcd9e-a504-4486-9443-cc6ae53a2840,Both,Youth,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,JahTZ859,27/09/2023 13:39,Yes,jah19,14/02/2023 09:34
0951464a-00c3-4ad7-a5fe-7ae9f4e9cf57,Both,Adult,Gombe,Production,Producer,Sorghum,Yes,Yes,WOFAN,Kwa8E930,27/09/2023 09:10,Yes,kwa27,15/02/2023 09:35
712c8ed6-fa2f-4038-98a4-c46d658d9be3,Female,Youth,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,Jah0H816,27/09/2023 18:19,Yes,jah28,16/02/2023 09:37
8e3fb32c-ab40-4d62-b242-8aba2e93303c,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,GarYMA36,27/09/2023 08:27,Yes,gmm06,17/02/2023 09:26
2a5b444b-388f-4b33-bfbf-f3b12011ea3b,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,GarSNA17,27/09/2023 10:42,Yes,gmm06,18/02/2023 08:56
96090c28-fce8-48e2-b643-1dd8c5a2558f,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,GarBI908,27/09/2023 13:08,Yes,gmm06,04/02/2023 09:41
81761136-01b3-4c78-9f7d-28d04e313015,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,BebQ8H45,27/09/2023 16:29,Yes,beb38,03/02/2023 09:33
5de5c128-832f-4e2f-b136-37ca866d7432,Both,Youth,Jigawa,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,Jah85936,27/09/2023 13:27,Yes,jah22,02/02/2023 09:44
8aa1dc24-348e-46d5-af10-822107d45971,Female,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,GarC6A48,27/09/2023 15:47,Yes,gmm06,01/02/2023 09:45
be0c396d-fbba-4dde-bcce-83dbf7a81ac4,Female,Youth,Kano,Processing,Processor,---,Yes,No,WOFAN,GarVYN41,27/09/2023 10:32,Yes,gmm01,30/01/2023 09:47
0080bd9e-82e5-41ee-bd3b-7b35fe9f16c9,Both,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,GarHGN12,27/09/2023 08:32,Yes,gmm10,29/01/2023 09:47
0f4fe695-3f40-449d-8bc1-65b59897b2c9,Both,Both,Jigawa,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,JahWN349,27/09/2023 18:31,Yes,jah27,28/01/2023 09:47
2bc1e591-0651-40bb-98ee-038a6f649419,Both,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarOFM11,27/09/2023 11:28,Yes,gmm10,27/01/2023 09:47
cf84fa85-2097-406e-961b-5822aa611b72,Female,Youth,Kano,Processing,Processor,---,Yes,No,WOFAN,GarBYF03,27/09/2023 12:20,Yes,gmm01,26/01/2023 09:47
6187890a-22fa-4bb1-99c5-bb44bdabc913,Both,Both,Kano,Processing,Producer,Maize,Yes,Yes,WOFAN,Gar8EG16,27/09/2023 14:22,Yes,gmm10,25/01/2023 09:47
8c74fd94-96b0-422b-9472-00e109637032,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Gar71T11,26/09/2023 10:28,Yes,gmm06,24/01/2023 09:47
a01bb7f4-4d26-46c4-aa67-15905bfd59ee,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,GarV3G59,27/09/2023 16:50,Yes,gmm10,23/01/2023 09:47
ca79f135-ae28-497b-8a6e-d7be70545b6e,Female,Both,Bauchi,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,NinGFL56,27/09/2023 12:22,Yes,nin05,22/01/2023 09:47
576569bb-94d8-4be2-922d-6a2ef3e9c28c,Female,Both,Bauchi,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Nin77P32,27/09/2023 15:20,Yes,nin05,21/01/2023 09:47
fba64c91-1f98-4d87-a958-200cbd5063b6,Female,Youth,Jigawa,---,Producer/Processor,Rice,Yes,No,WOFAN,TauD2E08,26/09/2023 15:16,No,tau10,31/01/2023 09:47
709bdccb-981a-4022-a611-4bb64c491cc3,Both,Youth,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,Bag5K635,27/09/2023 15:36,Yes,tof10,31/01/2023 09:47
2f372c47-566b-4524-ae7a-eeb257d82bde,Female,Both,Kano,Processing,Producer/Processor,Maize,Yes,Yes,WOFAN,Bag04M10,27/09/2023 17:01,Yes,tof01,31/01/2023 09:47
5d17bd99-a6bd-4d7e-ab46-54823c3b5f5a,Female,Youth,Jigawa,Production,Producer,Rice,No,No,WOFAN,TauXBM59,27/09/2023 08:13,Yes,tau10,31/01/2023 09:47
2057491f-1d7e-4d72-9ee0-880cb7a89daf,Female,Adult,Bauchi,Production,Producer,Maize,Yes,No,WOFAN,Nin2BL30,27/09/2023 14:38,Yes,nin04,31/01/2023 09:47
01ce1da7-ad38-4b7c-95fc-f2b7123d5eb5,Male,Youth,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarD1M30,27/09/2023 12:43,Yes,gmm21,05/02/2023 08:17
c32d2ffd-551c-4cb2-b6a7-96c86f8f3066,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Gar2CQ07,27/09/2023 10:28,Yes,gmm10,05/02/2023 08:17
545bd287-aa17-4b3d-b808-756e17a2fa5a,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Gar61E37,27/09/2023 14:52,Yes,gmm10,06/02/2023 09:00
ce5c9c8c-e522-44db-b164-d1da6657722c,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebD4F32,27/09/2023 11:48,Yes,beb23,07/02/2023 09:12
b1293528-d763-4a56-8058-de4b63cb7e93,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,No,WOFAN,Jah3LQ44,27/09/2023 15:28,Yes,jah11,08/02/2023 09:13
fe1cee79-6c78-470e-924a-29b50e58f351,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarHIQ38,27/09/2023 10:47,Yes,gmm06,09/02/2023 09:30
4468292f-13c3-490a-a6ec-9265ffe4431e,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarRHW41,27/09/2023 15:10,Yes,gmm06,01/02/2023 08:17
15809d3a-6394-4910-b9d7-ab0249f322ea,Female,Adult,Gombe,Processing,Processor,---,Yes,Yes,WOFAN,BalM7A17,27/09/2023 14:40,Yes,bal11,02/02/2023 08:17
c2af909b-e720-4ce3-99ec-18b1c35381f6,Female,Both,Gombe,Production,Producer/Processor,Rice,Yes,No,WOFAN,KwaWNN25,27/09/2023 14:16,Yes,kwa06,03/02/2023 08:17
bf5cfe89-f032-4abd-baf6-a25e84b324fd,Female,Both,Kaduna,Processing,Processor,---,Yes,Yes,WOFAN,IkaZ0412,11/02/2023 15:34,Yes,ika09,04/02/2023 08:17
e0f0e892-3766-443d-953d-49f3c5aebecf,Female,Both,Kaduna,Processing,Processor,---,Yes,Yes,WOFAN,IkaH0H07,12/02/2023 12:41,Yes,ika09,05/02/2023 08:17
6ae7fe1f-2db1-45a3-bf45-63eb7259c14b,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,Beb0NT11,27/09/2023 09:36,Yes,beb12,06/02/2023 09:00
d2cb09e7-f69d-4b50-9dd9-0d0a3515f24c,Female,Adult,Bauchi,Production,Producer/Processor,Maize,Yes,No,WOFAN,Gan2MW02,27/09/2023 12:43,Yes,gan05,07/02/2023 09:12
322d5321-0cfc-4504-983f-2a327f4d746e,Female,Adult,Bauchi,Production,Producer/Processor,Maize,Yes,No,WOFAN,GanLSW24,27/09/2023 14:26,Yes,gan05,08/02/2023 09:13
d67733d8-f7ba-4ee1-9159-0343961a2753,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,Beb26L18,27/09/2023 12:37,Yes,beb12,09/02/2023 09:30
1e89b0ca-442e-43fa-b8f7-f1708ea9423b,Female,Youth,Kaduna,Production,Processor,---,Yes,No,WOFAN,IkaF1U42,13/02/2023 11:20,Yes,ika09,19/02/2023 09:30
53328666-b601-4829-807d-a196eb89a4c0,Female,Both,Kaduna,Processing,Processor,---,Yes,Yes,WOFAN,IkaVZB50,13/02/2023 16:15,Yes,ika09,10/02/2023 09:34
a5e2204b-2446-4fc0-b13d-7a5d51c47547,Female,Youth,Kaduna,Production,Producer,Maize,Yes,Yes,WOFAN,IkaA2P44,15/02/2023 17:23,Yes,ika09,11/02/2023 09:34
f337252c-179f-4a68-bd0c-adddd324d217,Female,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,BebR1N18,27/09/2023 19:41,Yes,beb42,13/02/2023 09:33
566fc92e-3aab-4dc9-adad-12ef3bb8296d,Female,Both,Kano,Production,Producer/Processor,Rice,No,No,WOFAN,Beb95O13,27/09/2023 19:52,Yes,beb42,14/02/2023 09:34
0983d54a-9e26-4505-a52f-fb013e9ea686,Both,Both,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,JahX3022,27/09/2023 10:22,Yes,rin02,15/02/2023 09:35
1edbcd6b-5c1a-4bef-a498-264681ffc0c3,Female,Both,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,JahJRZ31,27/09/2023 09:10,Yes,jah29,16/02/2023 09:37
99fc47a1-7902-4c3f-92b4-ed360f2e76ce,Both,Youth,Jigawa,Production,Producer,Maize,Yes,No,WOFAN,Jah44Q12,27/09/2023 12:28,Yes,rin02,17/02/2023 09:26
df23cd88-0d25-4365-96b3-ed60379ba394,Both,Youth,Jigawa,Production,Producer,Maize,Yes,No,WOFAN,JahXYF41,27/09/2023 14:16,Yes,rin02,18/02/2023 08:56
5284a6d5-7675-4bb6-95d3-9f88a036f168,Female,Youth,Bauchi,---,Producer/Processor,Rice,Yes,No,WOFAN,Gan15D14,27/09/2023 14:22,No,gan07,04/02/2023 09:41
b94b8f4d-4703-444e-af80-8b82a1c824f9,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebU1E40,27/09/2023 09:40,Yes,beb15,03/02/2023 09:33
e824ab05-bf1d-401c-90bd-192b041f0950,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebMAE10,27/09/2023 13:16,Yes,beb15,02/02/2023 09:44
d85d6e67-f0d9-4110-a676-44b462844343,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebGEF17,27/09/2023 13:25,Yes,beb15,01/02/2023 09:45
b4398739-07b2-4e45-8045-b76324c55b96,Female,Both,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahYZY14,27/09/2023 17:08,Yes,rin02,30/01/2023 09:47
d28a65ba-13f7-4263-bbf1-4859d982ed5f,Female,Youth,Jigawa,---,Producer,Maize,Yes,No,WOFAN,Jah6BP53,27/09/2023 18:58,No,rin02,29/01/2023 09:47
2ce16888-8054-4665-a865-97b8148255c1,Both,Youth,Jigawa,Production,Producer/Processor,Sorghum,Yes,No,WOFAN,JahMKX09,27/09/2023 10:53,Yes,jah02,28/01/2023 09:47
0e3e599e-575a-48a6-be88-eb0d4ad12d46,Both,Youth,Jigawa,Production,Producer/Processor,Sorghum,Yes,No,WOFAN,JahDDX36,27/09/2023 13:50,Yes,jah02,27/01/2023 09:47
a24d4b40-06f6-455a-bcc8-b5bb6128b96b,Female,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,Jah6EQ30,27/09/2023 15:06,Yes,jah20,26/01/2023 09:47
