formid,CoopGender,CoopAgeGroup,CoopState,CoopLGA,CoopOperateJointVenture,CoopMajorBizArea,MajorCropGrownByCoop,MajorCommodityProcessedByCoop,MajorCommodityMarketedByCoop,Have_elected _excos,Have_active_bank_account,Implementing_partner,State-IP,GenCooperativeUniqueID,completed_time,started_time,username,received_on,NatureOfCoopMember,Type_of_Location
b2fe63e5-1d0c-405a-b5f9-1e806592fd80,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirF2IU41,22/01/2024 10:28,22/01/2024 10:22,kir22,22/01/2024 14:40,Producers,Rural
0bcea337-4043-4700-9c9d-cf48ff6a6920,Male,Youth,Adamawa,Demsa,No,---,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,DemVZXJ16,22/01/2024 12:13,22/01/2024 12:04,dem16,22/01/2024 14:40,Processors,Rural
0f03284f-f96a-4a47-a07c-a3fd46bce3e2,Male,Youth,Kano,Rimi_Gado,Yes,Processing,---,Maize,---,Yes,Yes,WOFAN,Kano-WOFAN,RimAELM39,22/01/2024 14:41,22/01/2024 14:32,tof70,22/01/2024 14:42,Producers/Processors,Rural
ea444e28-fbac-4ba9-8277-acce26fbe075,Male,Youth,Kano,Bagwai,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,BagF41C41,22/01/2024 12:19,22/01/2024 12:11,rig12,22/01/2024 14:44,Producers/Processors,Peri_urban
ff150c28-fbd8-46b0-8b26-faead20097e9,Male,Youth,Kano,Bagwai,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Bag735941,22/01/2024 09:53,22/01/2024 09:26,bag06,22/01/2024 14:44,Producers/Processors,Rural
5e073323-e5ba-4abb-84b0-01051d514d3b,Male,Youth,Kano,Tofa,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Tof5WU555,22/01/2024 12:29,22/01/2024 12:10,bag06,22/01/2024 14:45,Producers/Processors,Peri_urban
9221a656-8e98-41b2-9ae1-3083fa0b7f0b,Male,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah9Y1G28,22/01/2024 14:48,22/01/2024 14:37,jah82,22/01/2024 14:48,Producers,Rural
cc38add0-fbbb-4d28-be99-c3d10811e229,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,Kir4QL608,22/01/2024 12:43,22/01/2024 12:33,kir08,22/01/2024 14:48,Producers,Rural
55ac7954-cd48-4375-82fb-02fb0bd46a01,Male,Youth,Kano,Rano,No,---,---,---,---,No,No,WOFAN,Kano-WOFAN,Ran2G3412,22/01/2024 12:35,22/01/2024 12:29,gmm69,22/01/2024 14:48,Producers,Peri_urban
69f347a1-0b4c-4433-ad7f-a19baea2c37e,Male,Youth,Kano,Tudun_Wada,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Kano-WOFAN,TudBQYY10,22/01/2024 10:00,22/01/2024 09:36,tun28,22/01/2024 14:51,Producers,Rural
4fa30b55-893f-4cbb-afe9-2cbd18823bc8,Male,Youth,Gombe,Kaltungo,No,---,---,---,---,No,Yes,WOFAN,Gombe-WOFAN,Kal82CC22,22/01/2024 14:41,22/01/2024 14:28,kal15,22/01/2024 14:54,Producers,Rural
8ca119e9-5810-4263-8242-d5a670b05414,Male,Youth,Bauchi,Toro,Yes,Production,Maize,---,---,Yes,No,WOFAN,Bauchi-WOFAN,TorG9PR57,22/01/2024 09:54,22/01/2024 09:37,tor04,22/01/2024 14:56,Producers/Processors,Rural
1d5c70db-d46b-4f3d-b102-817d2f21ae6e,Male,Youth,Nasarawa,Nasarawa_Eggon,No,---,---,---,---,Yes,No,PVNL,Nasarawa-PVNL,Nas3QBC23,22/01/2024 07:11,22/01/2024 06:39,nsg08,22/01/2024 14:58,Producers,Rural
883aeb3d-11b0-4e6e-a7a4-2987ef030191,Male,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RimW96Q28,22/01/2024 14:58,22/01/2024 14:37,rig06,22/01/2024 14:58,Producers/Processors,Rural
0e490515-dca2-4591-88b2-28a85220e5fe,Male,Youth,Kano,Tudun_Wada,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,TudZVUY57,22/01/2024 12:45,22/01/2024 12:35,tun06,22/01/2024 14:58,Producers,Rural
12f84f0c-71c8-45b7-85ed-ae9d2fb3a242,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahMI4I34,22/01/2024 10:14,22/01/2024 09:45,jah78,22/01/2024 15:01,Producers/Processors,Rural
21b003ea-f5e3-4ff5-aab8-e1c3f74cbf1f,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahVU3U25,22/01/2024 10:38,22/01/2024 10:29,jah58,22/01/2024 15:02,Producers/Processors,Rural
a3feda16-8e6a-4417-bb1c-394649bb5043,Male,Youth,Kano,Tudun_Wada,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,Tud51KL45,22/01/2024 12:45,22/01/2024 12:36,tun02,22/01/2024 15:03,Producers,Rural
9c00a51b-bd72-4203-9a08-8b392c3ec2d6,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Kir72KU03,22/01/2024 13:30,22/01/2024 13:23,kir12,22/01/2024 15:05,Producers,Rural
56206676-d0e5-47da-a8fb-7be4948828ac,Male,Youth,Jigawa,Jahun,Yes,Mechanization_service_provider,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahSG6L03,22/01/2024 11:36,22/01/2024 10:57,jah56,22/01/2024 15:05,Producers,Rural
d65b03e9-814a-4edc-b987-200552dabb57,Male,Youth,Gombe,Gombe,Yes,Other,---,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,GomD0M118,22/01/2024 11:25,22/01/2024 11:01,gom18,22/01/2024 15:06,Marketers,Urban
fcf6aa41-33e8-442c-9233-65a7e91c723b,Male,Youth,Kano,Tudun_Wada,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Tud5T5344,22/01/2024 11:18,22/01/2024 11:09,tun11,22/01/2024 15:11,Processors,Rural
d6de49bc-9304-4533-9d83-1e27128e2f5b,Male,Youth,Kano,Tudun_Wada,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,TudS93M43,22/01/2024 14:17,22/01/2024 14:09,tun11,22/01/2024 15:12,Producers/Processors,Rural
2407584f-5548-4316-a89c-4ef39f66dc62,Male,Youth,Kano,Rano,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran9W2Z54,22/01/2024 12:35,22/01/2024 12:21,gmm59,22/01/2024 15:12,Producers,Urban
4e09a30b-e7d6-404a-955a-1c578e1f8743,Male,Youth,Jigawa,Jahun,No,---,---,---,---,No,No,WOFAN,Jigawa-WOFAN,JahZQQM20,22/01/2024 11:42,22/01/2024 11:39,jah51,22/01/2024 15:17,Processors,Rural
16592ec8-13ee-49e1-b6a9-521a67a806fd,Male,Youth,Kano,Kiru,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirZSZJ32,22/01/2024 15:18,22/01/2024 15:01,kir05,22/01/2024 15:18,Producers,Peri_urban
a0b703f8-b982-4cf1-938f-bf3a2746391c,Male,Youth,Kano,Kura,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Kano-WOFAN,KurZXSD16,22/01/2024 13:24,22/01/2024 13:10,kur14,22/01/2024 15:18,Producers/Processors,Urban
fa555fca-e1d1-4a72-a4c4-6b3f5487d2c7,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,KirWQHZ29,22/01/2024 15:20,22/01/2024 15:14,kir22,22/01/2024 15:20,Producers,Rural
fa85c0c3-abaa-411d-88d6-29147000882d,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahST3L43,22/01/2024 10:35,22/01/2024 10:19,jah39,22/01/2024 15:21,Producers,Rural
b72dce12-7d98-4b09-8f61-43b02828d46c,Male,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kaduna-WOFAN,Ika8IGW57,22/01/2024 11:17,22/01/2024 11:02,ika22,22/01/2024 15:21,Producers/Processors,Rural
eb70e61d-47e5-4bff-81a7-a7e8fa3b0170,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah8ARC52,22/01/2024 11:41,22/01/2024 11:30,jah39,22/01/2024 15:22,Producers,Rural
8e7981de-f880-47da-a475-e4d407967a8d,Male,Youth,Gombe,Billiri,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,Bil8K7J42,22/01/2024 13:55,22/01/2024 12:58,bill01,22/01/2024 15:24,Producers,Rural
441558b5-076e-4b49-9143-3c284a7d16af,Male,Youth,Bauchi,Bauchi,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,BauX1KD28,22/01/2024 15:27,22/01/2024 15:20,bau11,22/01/2024 15:28,Producers,Peri_urban
7fd1ab3f-20f0-4959-aa86-298d8736d2f9,Male,Youth,FCT,Abaji_Area_Council,No,---,---,---,---,No,No,WOFAN,FCT-WOFAN,AbaMXE355,22/01/2024 10:00,22/01/2024 09:48,aba03,22/01/2024 15:31,Producers/Processors,Rural
991fff16-dcbd-4b34-9e91-d800ab8b2314,Male,Youth,FCT,Abaji_Area_Council,No,---,---,---,---,Yes,No,WOFAN,FCT-WOFAN,Aba5Q0V32,22/01/2024 15:31,22/01/2024 15:14,aba03,22/01/2024 15:32,Producers,Rural
dca27469-c5ad-432a-bda6-3b593c3fdec1,Male,Youth,Bauchi,Toro,Yes,Production,Maize,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Tor3NIV57,22/01/2024 08:57,22/01/2024 08:50,tor05,22/01/2024 15:33,Producers/Processors,Peri_urban
20de5938-e946-4cd7-978c-747b1f809f73,Male,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Gar4I9P09,22/01/2024 10:51,22/01/2024 10:25,bun01,22/01/2024 15:35,Producers/Processors,Rural
eded85af-c77a-4f6f-87dd-c3c14d24305b,Male,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarWZRM14,22/01/2024 13:03,22/01/2024 12:48,bun03,22/01/2024 15:35,Producers,Rural
768b8d83-79cb-4fc4-ae38-80cf88cdd06a,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirVGYN21,22/01/2024 09:28,22/01/2024 09:19,kir07,22/01/2024 15:37,Producers/Processors,Rural
9ede2203-4e0b-4217-bc8b-33b592911686,Male,Youth,Bauchi,Bauchi,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Bau7RJT06,22/01/2024 15:37,22/01/2024 15:24,bau13,22/01/2024 15:38,Producers,Rural
177b84fa-6fef-404c-9b5e-7076220052bd,Male,Youth,Kano,Tofa,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Tof6JP940,22/01/2024 15:36,22/01/2024 15:22,rig15,22/01/2024 15:38,Producers,Rural
78aef484-6866-421a-bcaf-85795ae5201e,Male,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahFVKC05,22/01/2024 13:41,22/01/2024 13:28,jah57,22/01/2024 15:38,Producers,Rural
74956e96-0679-42b5-bae7-1451b39aaba8,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Kir21UB58,22/01/2024 11:44,22/01/2024 11:37,kir07,22/01/2024 15:39,Producers/Processors,Rural
0747b620-b77f-498a-a937-4b172c70acfe,Male,Youth,Kano,Tudun_Wada,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,TudXF9248,22/01/2024 11:55,22/01/2024 11:44,tun04,22/01/2024 15:40,Producers,Rural
82fc1c4b-d0d3-4933-bb7d-0ba903180265,Male,Youth,Bauchi,Dass,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,DasUGTE37,22/01/2024 14:59,22/01/2024 14:50,das07,22/01/2024 15:41,Producers,Rural
b15ef5f2-b0b6-4b10-94e2-fc1cac1bd3d8,Male,Youth,Kano,Tofa,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,Tof5SWJ30,22/01/2024 09:10,22/01/2024 08:25,tof72,22/01/2024 15:41,Producers/Processors,Rural
1fdf3812-506a-45b7-b247-0daf3080ab65,Male,Youth,Kano,Rano,No,---,---,---,---,No,No,WOFAN,Kano-WOFAN,RanBFR400,22/01/2024 15:41,22/01/2024 15:37,gmm69,22/01/2024 15:42,Producers,Peri_urban
ac93c9d8-5585-430e-bbf2-286ef91b6ac4,Male,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaYQO542,22/01/2024 15:42,22/01/2024 15:21,ika11,22/01/2024 15:42,Producers/Processors,Rural
f6a2fb5b-3361-4b07-b7fd-f7dacb72f853,Male,Youth,Nasarawa,Nasarawa_Eggon,No,---,---,---,---,No,No,PVNL,Nasarawa-PVNL,NasY4QO19,22/01/2024 11:21,22/01/2024 11:05,nsg07,22/01/2024 15:44,Producers,Rural
f603ef4b-7e06-4999-8fe3-4a8a0219109e,Male,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,KurO0O826,22/01/2024 13:22,22/01/2024 13:06,gmm70,22/01/2024 15:45,Producers/Processors,Rural
d0043056-7a92-49d8-94c5-4d2343e1ed7a,Male,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahAOUX13,22/01/2024 15:46,22/01/2024 15:36,jah82,22/01/2024 15:46,Producers,Rural
85519425-10ff-4c45-9dd3-72ffd3f94d61,Male,Youth,Kano,Tudun_Wada,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,TudKCE204,22/01/2024 09:21,22/01/2024 09:05,tun16,22/01/2024 15:48,Producers,Rural
5352b73f-0170-45d7-ba41-692ffc27fd20,Male,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarZA8648,22/01/2024 15:48,22/01/2024 15:35,bun14,22/01/2024 15:48,Producers,Rural
93c6ade5-39fe-4945-84f6-cd6070a61a6d,Male,Youth,Kano,Bagwai,Yes,Agro-Trader,---,---,Rice,Yes,Yes,WOFAN,Kano-WOFAN,Bag3RA606,22/01/2024 13:47,22/01/2024 13:22,bag04,22/01/2024 15:49,Processors,Rural
d4f080ad-d38f-49d2-a48b-fbf0a9da6ac9,Male,Youth,Kano,Tudun_Wada,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,TudVL1Z33,22/01/2024 12:51,22/01/2024 12:33,tun16,22/01/2024 15:50,Producers,Rural
3316ab14-6c3e-4141-8a14-88e354c4150d,Male,Youth,Bauchi,Tafawa_Balewa,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,TafHDKC23,22/01/2024 15:48,22/01/2024 15:30,taf05,22/01/2024 15:50,Producers,Rural
e3979e0c-faea-46e3-b813-0a0f48392af8,Male,Youth,Kano,Tudun_Wada,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Kano-WOFAN,Tud8ENM03,22/01/2024 09:12,22/01/2024 08:52,tun07,22/01/2024 15:52,Producers/Processors,Rural
ba58b175-64d0-4075-a611-93fc0bea01ac,Male,Youth,FCT,Kuje_Area_Council,No,---,---,---,---,Yes,No,WOFAN,FCT-WOFAN,KujQ24I10,22/01/2024 15:52,22/01/2024 15:20,kuj05,22/01/2024 15:53,Producers,Rural
c71c4497-1fe2-45d3-8df0-7b0b42f1fab2,Male,Youth,Kano,Garum_Mallam,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarD1PP54,22/01/2024 07:45,22/01/2024 06:27,bun05,22/01/2024 15:53,Producers,Rural
f6f7292f-0034-44a9-993a-9889df56602e,Male,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahPBUB20,22/01/2024 15:53,22/01/2024 15:38,jah80,22/01/2024 15:54,Producers,Rural
d3b37a65-47b0-4541-9290-2d391f5787d8,Male,Youth,Kano,Tudun_Wada,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,TudHV9S58,22/01/2024 13:15,22/01/2024 13:01,tun01,22/01/2024 15:55,Producers,Urban
b42e8eaa-ff6b-4609-abf5-61f849cb5cf8,Male,Youth,Kano,Tudun_Wada,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Kano-WOFAN,TudEBWZ43,22/01/2024 12:55,22/01/2024 12:45,tun07,22/01/2024 15:57,Processors,Rural
a56fa6ba-d25f-411c-a044-f075ce4b19e4,Male,Youth,Gombe,Kaltungo,Yes,Production,Rice,---,---,Yes,No,WOFAN,Gombe-WOFAN,Kal2VMH49,22/01/2024 15:38,22/01/2024 15:18,kal19,22/01/2024 15:58,Producers,Rural
0e3edd08-c4ef-4e26-ba0d-a50b344942f7,Male,Youth,Bauchi,Toro,Yes,Production,Maize,---,---,Yes,No,WOFAN,Bauchi-WOFAN,TorUAD841,22/01/2024 10:16,22/01/2024 10:09,tor05,22/01/2024 16:01,Producers/Processors,Peri_urban
36a71bee-f42a-474c-b161-709dcbc363b9,Male,Youth,Jigawa,Jahun,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah4SIX38,22/01/2024 11:08,22/01/2024 10:54,jah55,22/01/2024 16:03,Producers,Rural
310a9e43-a6e4-4c91-b8fc-3bd195b031c2,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahGQJS31,22/01/2024 10:52,22/01/2024 10:44,jah42,22/01/2024 16:04,Producers,Rural
a73e3f43-739b-4da6-a552-70a472ac27f3,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah0GJW42,22/01/2024 16:05,22/01/2024 15:57,jah39,22/01/2024 16:05,Producers,Rural
2f00d8b5-7da5-45d5-b1da-64c9cef5fb21,Male,Youth,Kano,Rano,No,---,---,---,---,No,Yes,WOFAN,Kano-WOFAN,RanVRT108,22/01/2024 13:55,22/01/2024 13:19,ran05,22/01/2024 16:06,Producers,Urban
0c0d99d9-7418-4695-abfb-a4f3ba7905d9,Male,Youth,Jigawa,Taura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,TauS44C34,22/01/2024 12:54,22/01/2024 12:40,tau22,22/01/2024 16:06,Producers,Rural
dde1b290-729f-49c8-87ba-8a856acf6d09,Male,Youth,Kano,Rano,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RanVJD522,22/01/2024 16:07,22/01/2024 15:53,gmm68,22/01/2024 16:07,Producers,Peri_urban
81262212-a764-4b44-9a8c-b5b3e8127068,Male,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirIBDA40,22/01/2024 10:26,22/01/2024 10:05,kir18,22/01/2024 16:09,Processors,Peri_urban
b9e7e8ec-360f-4d59-9474-8d39e6eab33f,Male,Youth,Kaduna,Ikara,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaXZDL24,22/01/2024 13:33,22/01/2024 13:23,ika22,22/01/2024 16:13,Processors,Rural
358edac9-a7ff-4bb9-aa90-4a0d07aadbe4,Male,Youth,Kano,Tofa,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,TofT4AI26,22/01/2024 16:14,22/01/2024 15:52,rig16,22/01/2024 16:14,Producers/Processors,Rural
74d143c2-ea3c-4797-bc61-1df1574cf5d1,Male,Youth,Kano,Rano,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran81XW33,22/01/2024 16:15,22/01/2024 16:10,ran06,22/01/2024 16:16,Producers,Rural
bda5892f-7c59-4833-bb8e-ef69f5029630,Male,Youth,Gombe,Billiri,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,BilQMGO14,22/01/2024 14:02,22/01/2024 13:49,bill05,22/01/2024 16:18,Producers,Rural
2e8b5006-f94d-480d-a90a-91fabefc045f,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahALKZ32,22/01/2024 16:18,22/01/2024 16:01,jah83,22/01/2024 16:18,Producers,Rural
a20a44dd-d0b9-4e70-a579-c4bca94252c0,Male,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahIZCR02,22/01/2024 13:13,22/01/2024 12:53,jah72,22/01/2024 16:21,Producers/Processors,Rural
8e809ede-eb6a-4781-97cf-29ea080e68d0,Male,Youth,FCT,Gwagwalada_Area_Council,No,---,---,---,---,Yes,No,WOFAN,FCT-WOFAN,GwaCDL317,22/01/2024 13:36,22/01/2024 13:23,gwa20,22/01/2024 16:21,Producers,Rural
463d7576-55bd-42ca-91b0-058da9c696fe,Male,Youth,Gombe,Akko,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,AkkJJ8449,22/01/2024 16:22,22/01/2024 16:00,akk04,22/01/2024 16:22,Producers,Urban
b6e551fb-c31f-4f36-a596-0bc7bc1ab415,Male,Youth,Bauchi,Tafawa_Balewa,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,TafO2UY30,22/01/2024 15:25,22/01/2024 15:05,taf03,22/01/2024 16:23,Producers,Rural
1598a4c0-d665-4e2e-941d-511657071c8a,Male,Youth,Kano,Rano,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RanTZ8556,22/01/2024 16:25,22/01/2024 16:18,gmm58,22/01/2024 16:25,Producers,Rural
0d53b76c-bcf2-467e-918c-c02d92618e7e,Male,Youth,Kano,Rano,Yes,Mechanization_service_provider,---,---,---,No,Yes,WOFAN,Kano-WOFAN,RanAKE329,22/01/2024 16:25,22/01/2024 16:21,gmm65,22/01/2024 16:26,Producers,Rural
1a8be3c1-5f43-4a6a-ae7e-e3ba2e542b13,Male,Youth,Jigawa,Jahun,Yes,Production,Groundnut,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahWWZL54,22/01/2024 11:29,22/01/2024 11:23,jah67,22/01/2024 16:26,Producers,Rural
28ea4913-e7a8-4137-a314-7e4b34e79e3c,Male,Youth,Jigawa,Taura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,TauMDVT28,22/01/2024 08:45,22/01/2024 08:20,tau27,22/01/2024 16:28,Producers,Rural
6ff29f35-8335-4ae9-bf7f-2a57adf19ba4,Male,Youth,Gombe,Kaltungo,No,---,---,---,---,No,No,WOFAN,Gombe-WOFAN,Kal567736,22/01/2024 11:10,22/01/2024 11:04,kal12,22/01/2024 16:28,Producers,Rural
2a3bd46a-7928-45b1-a7c5-15077780e45c,Male,Youth,Jigawa,Taura,Yes,Production,Maize,---,---,Yes,No,WOFAN,Jigawa-WOFAN,TauIJD704,22/01/2024 14:40,22/01/2024 14:23,tau24,22/01/2024 16:29,Producers,Rural
4036bf7b-20a0-4bad-ad85-20e14fd10cb6,Male,Youth,Nasarawa,Nasarawa_Eggon,No,---,---,---,---,No,No,PVNL,Nasarawa-PVNL,NasXKYK10,22/01/2024 11:51,22/01/2024 11:22,nsg07,22/01/2024 16:30,Producers,Rural
0427bd77-2d16-4de0-b04e-a5a47b624afb,Male,Youth,Kano,Rano,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,RanEPGS11,22/01/2024 16:33,22/01/2024 16:23,ran02,22/01/2024 16:34,Producers,Rural
29ea0848-3f93-4ba7-acd3-da8e5382e677,Male,Youth,Kano,Tudun_Wada,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Kano-WOFAN,Tud793V06,22/01/2024 14:23,22/01/2024 14:10,tun26,22/01/2024 16:34,Producers/Processors,Peri_urban
6a4bbc77-053e-422f-871f-7ce82897e044,Male,Youth,Kano,Tofa,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,TofG08432,22/01/2024 14:21,22/01/2024 14:08,tof69,22/01/2024 16:41,Producers/Processors,Peri_urban
fd0a1905-712a-4b57-9d50-2493fa898b18,Male,Youth,Bauchi,Warji,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,War75VS18,22/01/2024 15:09,22/01/2024 14:57,war04,22/01/2024 16:43,Producers/Processors,Rural
42a3682e-0910-43bc-824e-26ebd39742d4,Male,Youth,Kano,Tudun_Wada,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Tud2KK754,22/01/2024 13:30,22/01/2024 13:24,tun19,22/01/2024 16:45,Producers/Processors,Rural
e8bf44cf-26e0-416c-89d1-f3a64379ca6b,Male,Youth,Jigawa,Jahun,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahSBEM13,22/01/2024 13:34,22/01/2024 13:20,jah50,22/01/2024 16:46,Producers/Processors,Rural
a8412595-53cc-4edd-a345-852310f00d18,Male,Youth,Kano,Tudun_Wada,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,TudU1P906,22/01/2024 11:47,22/01/2024 11:38,tun23,22/01/2024 16:47,Producers,Rural
b72756d4-3aba-4649-838d-a726834a4fae,Male,Youth,Gombe,Kaltungo,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,Kal0WNL56,22/01/2024 16:48,22/01/2024 16:31,kal16,22/01/2024 16:49,Producers,Rural
99885f3a-a09a-4bf1-9f0e-d2182baf7a54,Male,Youth,Jigawa,Taura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,TauCSN652,22/01/2024 09:01,22/01/2024 08:54,tau27,22/01/2024 16:51,Producers,Rural
1c8892e3-72d2-4902-8b59-af048f832796,Male,Youth,Kano,Tudun_Wada,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,TudETIT15,22/01/2024 13:28,22/01/2024 13:19,tun15,22/01/2024 16:53,Producers/Processors,Rural
b739b77d-9c67-4be9-b5cc-ca12aa57e493,Male,Youth,FCT,Kwali_Area_Council,No,---,---,---,---,Yes,No,WOFAN,FCT-WOFAN,KwaJADN42,22/01/2024 09:12,22/01/2024 08:39,kwl12,22/01/2024 16:53,Producers,Rural
925ff5dd-91c1-46cc-b239-15dda75abb86,Male,Youth,Kano,Tofa,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Tof4AAN10,22/01/2024 16:53,22/01/2024 16:43,tof69,22/01/2024 16:53,Producers/Processors,Peri_urban
3e4092be-0d01-4c4d-a162-96be5740320d,Male,Youth,Gombe,Akko,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,AkkG89V17,22/01/2024 16:54,22/01/2024 16:43,akk01,22/01/2024 16:54,Producers,Rural
